,first-author-affiliation,last-author-affiliation,title
33," Pattern Computing and Applications (PCA) Lab, Nanjing University of Science and Technology and Institute of Image Processing and Pattern Recognition, Shanghai Jiao Tong University"," Pattern Computing and Applications (PCA) Lab, Nanjing University of Science and Technology and Institute of Image Processing and Pattern Recognition, Shanghai Jiao Tong University",Exploring commonality and individuality for multi-modal curriculum learning
34," School of Computer Science and Engineering, Northwestern Polytechnical University, Xi'an, China and School of Computer Science, The University of Adelaide, Australia"," School of Computer Science, The University of Adelaide, Australia",MPGL: an efficient matching pursuit method for generalized LASSO
35," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong"," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong",Efficient sparse low-rank tensor completion using the frank-wolfe algorithm
36," School of Computer Science, Carleton University, Ottawa, Canada"," School of Computer Science, Carleton University, Ottawa, Canada",Convex co-embedding for matrix completion with predictive side information
37," Center for Data Analytics and Biomedical Informatics, Temple University, Philadelphia, PA"," Center for Data Analytics and Biomedical Informatics, Temple University, Philadelphia, PA",Continuous conditional dependency network for structured regression
38," School of Automation, Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China"," Center for OPTIMAL, State Key Laboratory of Transient Optics and Photonics, Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, P. R. China.",Bilateral k-means algorithm for fast co-clustering
39," Department of Statistics, University of California, Los Angeles"," Department of Statistics, University of California, Los Angeles",Alternating back-propagation for generator network
40," National Institute of Informatics, Tokyo, Japan and JST, ERATO, Kawarabayashi Large Graph Project"," Shizuoka University, Shizuoka, Japan and JST, ERATO, Kawarabayashi Large Graph Project",Enumerate lasso solutions for feature selection
41," National Institute of Informatics, Japan, JST, ERATO, Kawarabayashi Large Graph Project, Japan"," National Institute of Informatics, Japan, JST, ERATO, Kawarabayashi Large Graph Project, Japan",Scalable algorithm for higher-order co-clustering via random sampling
42," National Laboratory of Pattern Recognition, CASIA"," University of Chinese Academy of Sciences, Beijing, China",Learning invariant deep representation for NIR-VIS face recognition
43," Department of Computer Science, National University of Singapore, Republic of Singapore"," Department of Computer Science, National University of Singapore, Republic of Singapore",A generalized stochastic variational bayesian hyperparameter learning framework for sparse spectrum Gaussian process regression
44," MOE Key Laboratory of Computer Network and Information Integration, School of Computer Science and Engineering, Southeast University, Nanjing, China"," MOE Key Laboratory of Computer Network and Information Integration, School of Computer Science and Engineering, Southeast University, Nanjing, China",Semi-supervised adaptive label distribution learning for facial age estimation
45," School of Interactive Computing, Georgia Institute of Technology"," School of Interactive Computing, Georgia Institute of Technology",Sampling beats fixed estimate predictors for cloning stochastic behavior in multiagent systems
46," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Sequential classification-based optimization for direct policy search
47," Computer Vision Lab, ETH Zurich, Switzerland"," Computer Vision Lab, ETH Zurich, Switzerland",A riemannian network for SPD matrix learning
48," Dept. of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX"," Dept. of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX",Asynchronous mini-batch gradient descent with variance reduction for non-convex optimization
49," Department of Computer Science, ETH Zurich, Switzerland and Tri-Institutional Training Program in Computational Biology and Medicine, Weill Cornell Medical, New York"," Tri-Institutional Training Program in Computational Biology and Medicine, Weill Cornell Medical, New York",Learning unitary operators with help from u(n)
50," Montreal Institute for Learning Algorithms, University of Montreal, Montreal, QC"," Montreal Institute for Learning Algorithms, University of Montreal, Montreal, QC",Denoising criterion for variational auto-encoding framework
51," Department of Computer Science, Indiana University, Bloomington, Indiana"," Department of Computer Science, Indiana University, Bloomington, Indiana",Recovering true classifier performance in positive-unlabeled learning
52," Electronics Engineering and Computer Science, Peking University, Beijing, P.R. China"," National Engineering Center of Software Engineering, Peking University, Beijing, P.R. China",Generalized ambiguity decompositions for classification with applications in active learning and unsupervised ensemble pruning
53," Chair of Complex and Intelligent Systems, University of Passau, Passau, Germany"," Chair of Complex and Intelligent Systems, University of Passau, Passau, Germany and Machine Learning Group, Imperial College London, U.K.",Tunable sensitivity to large errors in neural network training
54," Department of Computer Science and Engineering, Pohang University of Science and Technology, Nam-gu, Pohang, Korea"," Department of Computer Science and Engineering, Pohang University of Science and Technology, Nam-gu, Pohang, Korea",Binary embedding with additive homogeneous kernels
55," Courant Institute of Mathematical Sciences, New York University"," Courant Institute of Mathematical Sciences, New York University",Structured inference networks for nonlinear state space models
56," Stanford University, Stanford, CA"," Stanford University, Stanford, CA",Estimating uncertainty online against an adversary
57," NTT Secure Platform Laboratories, NTT Corporation, Musashino-shi, Tokyo, Japan"," NTT Communication Science Laboratories, NTT Corporation, Soraku-gun, Kyoto, Japan",Learning non-linear dynamics of decision boundaries for maintaining classification performance
58, Stanford University, Microsoft Research,Identifying unknown unknowns in the open world: representations and policies for guided exploration
59," Indian Institute of Technology, Madras"," Indian Institute of Technology, Madras",Dynamic action repetition for deep reinforcement learning
60," School of Computer Science, Carnegie Mellon University"," School of Computer Science, Carnegie Mellon University",Playing FPS games with deep reinforcement learning
61," Orange Labs at Châtillon, France and Maluuba at Montréal, Canada"," Orange Labs at Châtillon, France and Univ. Lille 1, UMR 9189 CRIStAL, France",Transfer reinforcement learning with shared dynamics
62," Department of Computer Sciences, Harward University"," Department of Computer Sciences, City University of New York",Efficient online model adaptation by incremental simplex tableau
63," CMLA - ENS Paris-Saclay, CNRS, Université Paris-Saclay, France and Numberly, 1000Mercis group, Paris, France"," CMLA - ENS Paris-Saclay, CNRS, Université Paris-Saclay, France",Multivariate hawkes processes for large-scale inference
64, East China Normal University and IBM Research - China, East China Normal University and Georgia Institute of Technology,Self-paced multi-task learning
65," Institute of Automation, Chinese Academy of Sciences"," University of Science, and Technology of China",Infinitely many-armed bandits with budget constraints
66," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA and College of Computer and Information Science, Northeastern University, Boston, MA",Sparse subspace clustering by learning approximation ℓ0 codes
67," Chinese Academy of Sciences, Beijing, China"," Tsinghua University, Beijing, China",Riemannian submanifold tracking on low-rank algebraic variety
68," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China"," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China",Large graph hashing with spectral rotation
69," Shenzhen Key Laboratory of Internet Information Collaboration, Shenzhen Graduate School, Harbin Institute of Technology, Shenzhen, China"," Shenzhen Key Laboratory of Internet Information Collaboration, Shenzhen Graduate School, Harbin Institute of Technology, Shenzhen, China",Low-rank tensor completion with total variation for visual data inpainting
70," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Learning safe prediction for semi-supervised regression
71," Department of Computer Science, The University of Iowa, Iowa City, IA"," Alibaba Group, Seattle, WA",A two-stage approach for learning a sparse model with sharp excess risk analysis
72," School of Automation, Northwestern Polytechnical University, Xi'an, P. R. China"," Center for OPTIMAL, State Key Laboratory of Transient Optics and Photonics, Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, P. R. China",Balanced clustering with least square regression
73," Fujian Key Laboratory of Sensing and Computing for Smart City, Xiamen University, China and School of Information Science and Engineering, Xiamen University, China"," BestImage Lab, Tencent Technology (Shanghai) Co., Ltd, China",Ordinal constrained binary code learning for nearest neighbor search
74," Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China"," Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China and The Chinese University of Hong Kong, Hong Kong",Sparse deep transfer learning for convolutional neural network
75," Key Laboratory of Machine Perception (MOE), Cooperative Medianet Innovation Center, School of Electronics Engineering and Computer Science, PKU, Beijing, China"," Centre for Artificial Intelligence, UTS, Sydney, NSW, Australia",Cost-sensitive feature selection via F-measure optimization reduction
76," School of Computer, National University of Defense Technology, Changsha, China"," School of Computer, National University of Defense Technology, Changsha, China",Multiple kernel k-means with incomplete kernels
77," School of Computer, National University of Defense Technology, Changsha, China"," School of Computer, National University of Defense Technology, Changsha, China",Optimal neighborhood kernel clustering with multiple kernels
78," Institute of Information Engineering, CAS"," Institute of Information Engineering, CAS",Generalization analysis for ranking using integral operator
79," Institute of Information Engineering, CAS"," Institute of Information Engineering, CAS",Infinite kernel learning: generalization bounds and algorithms
80," Department of Computer Science and Engineering, The Chinese University of Hong Kong"," Department of Computer Science and Engineering, The Chinese University of Hong Kong",Accelerated variance reduced stochastic ADMM
81," Department of Computer Science and Engineering, University of Texas at Arlington, Texas"," Department of Computer Science and Engineering, University of Texas at Arlington, Texas",Semi-supervised classifications via elastic and robust embedding
82," Centre for Artifical Intelligence, University of Technology Sydney"," Centre for Artifical Intelligence, University of Technology Sydney",Approximate conditional gradient descent on multi-class classification
83," Shaanxi Province Key Lab. of Satellite and Terrestrial Network Tech. R&D, Department of Computer Science, Xi'an Jiaotong University, P. R. China and School of Computer Science, Carnegie Mellon University, PA"," Shaanxi Province Key Lab. of Satellite and Terrestrial Network Tech. R&D, Department of Computer Science, Xi'an Jiaotong University, P. R. China",Probabilistic non-negative matrix factorization and its robust extensions for topic modeling
84," Carnegie Mellon University, Pittsburgh PA"," Carnegie Mellon University, Pittsburgh PA",Active search for sparse signals with region sensing
85," Center for Game Science, Computer Science & Engineering, University of Washington, Seattle, WA"," Center for Game Science, Computer Science & Engineering, University of Washington, Seattle, WA and Enlearn, Seattle, WA Washington",Where to Add actions in human-in-the-loop reinforcement learning
86," School of Mathematical Sciences, Peking University", Microsoft Research,Asynchronous stochastic proximal optimization algorithms with variance reduction
87, Peking University, Microsoft Research,Generalization error bounds for optimization algorithms via stability
88," Department of Mathematics, California Institute of Technology, Pasadena, CA and Institute of Mathematical Sciences, Claremont Graduate University, Claremont, CA"," Center for Brains, Minds, and Machines, McGovern Institute for Brain Research, Massachusetts Institute of Technology, Cambridge, MA",When and why are deep networks better than shallow ones?
89," TU Dortmund University, Germany"," TU Dortmund University, Germany",Lifted inference for convex quadratic programs
90," TU Dortmund University, Germany"," TU Dortmund University, Germany",Poisson sum-product networks: a deep architecture for tractable multivariate poisson distributions
91," Departments of Computer Science and Statistics, Purdue University, West Lafayette, IN"," Departments of Computer Science and Statistics, Purdue University, West Lafayette, IN",Deep collective inference
92," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Streaming classification with emerging new class by class matrix sketching
93," Institute of Computer Science and Technology, Peking University, China"," Multimedia Department, AT&T Labs",Deep hashing: a joint approach for image signature learning
94," Ecole Polytechnique, France"," Ecole Polytechnique, France and Sony CS Labs, Inc., Japan",Tsallis regularized optimal transport and ecological inference
95," Department of Engineering, University of Cambridge, Cambridge, UK"," Department of Engineering, University of Cambridge, Cambridge, UK",The multivariate generalised von mises distribution: inference and applications
96," UMR CNRS 7253 Heudiasyc, Sorbonne Université, Université de Technologie de Compiègne, Compiègne, France"," UMR CNRS 7253 Heudiasyc, Sorbonne Université, Université de Technologie de Compiègne, Compiègne, France",Querying partially labelled data to improve a K-nn classifier
97," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China"," Center for OPTical IMagery Analysis and Learning (OPTIMAL), Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, P. R. China",Multi-view clustering and semi-supervised classification with adaptive neighbours
98," School of Computer Science, OPTIMAL, Northwestern Polytechnical University, Xian, Shaanxi, P. R. China and Department of Computer Science and Engineering, University of Texas at Arlington"," Department of Computer Science and Engineering, University of Texas at Arlington",Multiclass capped ℓp-norm SVM for robust classifications
99," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China"," Center for OPTical IMagery Analysis and Learning (OPTIMAL), Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, P. R. China",Unsupervised large graph embedding
100, École Polytechnique and AUEB, École Polytechnique and AUEB,Matching node embeddings for graph similarity
101," Department of Computer Science, University of California Irvine"," Data Analytics Lab, Xerox Research Centre India",Inductive pairwise ranking: going beyond the n log(n) barrier
102," Institut für Informatik III, Universitat Bonn, Germany and School of Computer Science, The University of Nottingham, UK"," School of Computer Science, The University of Nottingham, UK",Active search in intensionally specified structured spaces
103," Moloco, Palo Alto, California"," Moloco, Palo Alto, California",Top-k hierarchical classification
104," Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy"," Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy",Unimodal thompson sampling for graph-structured arms
105," Department of Computer Science, Indiana University at Bloomington"," Department of Computer Science, Indiana University at Bloomington",Accelerated gradient temporal difference learning
106," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences; University of Chinese Academy of Sciences, Beijing, P.R. China"," Department of Radiology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA",A general framework for sparsity regularized feature selection via iteratively reweighted least square minimization
107," Institute for Infocomm Research, A*STAR, Singapore"," College of Computer Science, Sichuan University, Chengdu, P. R. China.",Cascade subspace clustering
108," Deakin University, Australia"," Deakin University, Australia",Column networks for collective classification
109," Department of Computing Science, University of Alberta, Edmonton, AB, Canada"," Department of Computing Science, University of Alberta, Edmonton, AB, Canada",A general clustering agreement index: for comparing disjoint and overlapping clusters
110," Dept. of Computer Science and Engineering, IIT Kanpur, India"," Dept. of Computer Science and Engineering, IIT Kanpur, India",Non-negative inductive matrix completion for discrete dyadic data
111, Stanford University, Washington University,Online active linear regression via thresholding
112," School of Mathematics, South China University of Technology, Guangzhou, China"," Department of Systems Engineering and Engineering Management, The Chinese University of Hong Kong, China",Adaptive proximal average approximation for composite convex minimization
113," School of Computer Science and Software Engineering, East China Normal University, Shanghai, China and GE Global Research Center, Niskayuna, NY"," School of Computer Science and Software Engineering, East China Normal University, Shanghai, China",Random features for shift-invariant kernels with moment matching
114," School of Computer and Engineering, Nanjing University of Science and Technology and Centre for Artificial Intelligence, University of Technology Sydney"," School of Computer and Engineering, Nanjing University of Science and Technology",Compressed K-means for large-scale clustering
115," CAS Key Laboratory of Technology in Geo-spatial Information Processing and Application System, University of Science and Technology of China Hefei, Anhui, China"," Centre for Artificial Intelligence and the Faculty of Engineering and Information Technology, University of Technology Sydney, Ultimo, NSW, Australia",Patch reordering: a novel way to achieve rotation and translation invariance in convolutional neural networks
116," University of Florida, Gainesville, FL"," University of Florida, Gainesville, FL",Asymmetric discrete graph hashing
117," Smart Platform Research Department, Electronics and Telecommunications Research Institute, Yuseong-gu, Deajeon, Korea"," Smart Platform Research Department, Electronics and Telecommunications Research Institute, Yuseong-gu, Deajeon, Korea",Spectral clustering with brainstorming process for multi-view data
118," School of Automation, Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China"," Center for OPTIMAL, State Key Laboratory of Transient Optics and Photonics, Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, P. R. China",Parameter free large margin nearest neighbor for distance metric learning
119," Department of Computer Science, Hong Kong Baptist University, China"," Department of Computer Science, University of Sheffield, UK",Multilinear regression for embedded feature selection with application to fMRI analysis
120, Yahoo Research, Yahoo Research,Distributed negative sampling for word embeddings
121," Department of Computer Science, Stanford University"," Department of Computer Science, Stanford University",Label-free supervision of neural networks with physics and domain knowledge
122," Department of Electrical & Computer Engineering, Duke University, Durham, NC"," Department of Electrical & Computer Engineering, Duke University, Durham, NC",Unsupervised learning with truncated gaussian graphical models
123," University of Texas at Austin, Austin"," University of Texas at Austin, Austin",Automatic curriculum graph generation for reinforcement learning agents
124," Department of Mathematics and Computer Science, Franklin & Marshall College, Lancaster, PA"," Department of Mathematics and Computer Science, Franklin & Marshall College, Lancaster, PA",Self-correcting models for model-based reinforcement learning
125," Hong Kong University of Science and Technology, Hong Kong"," Hong Kong University of Science and Technology, Hong Kong",Distant domain transfer learning
126," School of Computer Science and Engineering, Southeast University, Nanjing, China and Key Laboratory of Computer Network and Information Integration, (Southeast University), Ministry of Education, China"," Key Laboratory of Computer Network and Information Integration, (Southeast University), Ministry of Education, China and Collaborative Innovation Center of Wireless Communications Technology, China",Confidence-rated discriminative partial label learning
127," Department of Computer Science and Technology, Tsinghua University and Tsinghua National Laboratory for Information Science and Technology (TNList)"," Electronics and Computer Science, University of Southampton, UK",Cross-domain ranking via latent space learning
128," Institute of Automation, Chinese Academy of Sciences (CASIA)"," Institute of Automation, Chinese Academy of Sciences (CASIA) and Center for Excellence in Brain Science and Intelligence Technology, CAS and University of Chinese Academy of Sciences",How to train a compact binary neural network with high accuracy?
129," The University of Tokyo, Tokyo, Japan"," The University of Tokyo, Chiba, Japan and RIKEN AIP Center, Saitama, Japan",Policy search with high-dimensional context variables
130," University of Trento, Trento, Italy"," University of Trento, Trento, Italy",Coactive critiquing: elicitation of preferences and features
131, Carnegie Mellon University, Carnegie Mellon University,Importance sampling with unequal support
132," Chalmers University of Technology, Gothenburg, Sweden"," University of Lille, France and Chalmers University of Technology, Sweden and Harvard University",Achieving privacy in the adversarial multi-armed bandit
133," Computer Science and Engineering, Chalmers University of Technology, Gothenburg, Sweden"," Computer Science and Engineering, Chalmers University of Technology, Gothenburg, Sweden",Thompson sampling for stochastic bandits with graph feedback
134, ETH Zurich, ETH Zurich,Selecting sequences of items via submodular maximization
135," Modelling and Digital Science, CSIR, Pretoria, South Africa and Multilingual Speech Technologies Group, North-West University, Vanderbijlpark, South Africa"," Multilingual Speech Technologies Group, North-West University, Vanderbijlpark, South Africa",Variable kernel density estimation in high-dimensional feature spaces
136," Department of Industrial Engineering and Management Sciences, Northwestern University, Evanston, Illinois"," Department of Industrial Engineering and Management Sciences, Northwestern University, Evanston, Illinois",Regularization for unsupervised deep neural nets
137," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong"," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong",Relational deep learning: a deep latent variable model for link prediction
138," Department of Computer Science, University of Virginia, Charlottesville VA"," Department of Computer Science, University of Virginia, Charlottesville VA",Factorization bandits for interactive recommendation
139," Department of Mathematics, Statistics and Computer Science, University of Illinois at Chicago"," Centre for Artificial Intelligence, University of Technology Sydney",Latent smooth skeleton embedding
140," Machine Learning Department, Carnegie Mellon University, Pittsburgh, PA"," School of Computer Science, Carnegie Mellon University, Pittsburgh, PA",Polynomial optimization methods for matrix factorization
141," State Key Laboratory of ISN, Xidian University, Xi'an China"," State Key Laboratory of ISN, Xidian University, Xi'an China",Two-dimensional PCA with F-norm minimization
142," Department of Electrical & Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical & Computer Engineering, Northeastern University, Boston, MA and College of Computer & Information Science, Northeastern University, Boston, MA",Feature selection guided auto-encoder
143," Science and Technology on Integrated Information System Laboratory, Institute of Software, Chinese Academy of Sciences, Beijing, China"," Science and Technology on Integrated Information System Laboratory, Institute of Software, Chinese Academy of Sciences, Beijing, China",Fredholm multiple kernel learning for semi-supervised domain adaptation
144," School of Software, Dalian University of Technology & Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China"," Department of Computer Science, University of Rochester, Rochester, NY",Fast online incremental learning on mixture streaming data
145," Department of Computer Science, Princeton University", Huawei Research America,Efficient ordered combinatorial semi-bandits for whole-page recommendation
146," Dept. of Computer Science and Technology, Tsinghua University, China and Dept. of Computing and Information Systems, University of Melbourne, Australia"," Dept. of Computer Science and Technology, Tsinghua University, China",Unbiased multivariate correlation analysis
147," Key Laboratory of Machine Perception (MOE), School of EECS, Peking University, China and Cooperative Medianet Innovation Center, Peking University, China"," Centre for Artificial Intelligence, University of Technology Sydney, Australia",Beyond RPCA: flattening complex noise in the frequency domain
148," The University of Melbourne, Australia"," The University of Melbourne, Australia",Improving efficiency of SVM k-fold cross-validation by alpha seeding
149," Anhui University, Hefei, China"," Guangdong University of Technology, Guangzhou, China",Rank ordering constraints elimination with application for kernel learning
150," School of Computer Science and Engineering, Southeast University, Nanjing, China and MOE Key Laboratory of Computer Network and Information Integration (Southeast University), China"," School of Computer Science, Nanjing University of Posts and Telecommunications, Nanjing, China",Solving indefinite kernel support vector machine with difference of convex functions programming
151," Department of Computer Science, Univ. of Texas at Dallas"," Department of Computer Science, Univ. of Texas at Dallas",Cleaning the null space: a privacy mechanism for predictors
152," Department of Computer Science, The University of Iowa, Iowa City, IA"," Department of Computer Science, The University of Iowa, Iowa City, IA",Efficient non-oblivious randomized reduction for risk minimization with improved excess risk guarantee
153," Department of Computer Science and Engineering, The University of Texas at Arlington, Arlington, Texas"," Department of Computer Science and Engineering, The University of Texas at Arlington, Arlington, Texas",A general efficient hyperparameter-free algorithm for convolutional sparse learning
154," College of Computer Science, Zhejiang University, P.R. China"," College of Computer Science, Zhejiang University, P.R. China",Multi-view correlated feature learning by uncovering shared component
155," QCIS, University of Technology Sydney, Ultimo NSW, Australia"," Yahoo! Labs, Sunnyvale, CA",A framework of online learning with imbalanced streaming data
156," Software Engineering Institute, Peking University, Beijing, China and Key Laboratory of High Confdence Software Technologies, Ministry of Education, Beijing,China"," Department of Healthcare Policy and Research, Cornell University",TaGiTeD: predictive task guided tensor decomposition for representation learning from electronic health records
157," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Deep learning for fixed model reuse
158," Research Center for IT Innovation, Academia Sinica, Taipei, Taiwan"," Research Center for IT Innovation, Academia Sinica, Taipei, Taiwan",Learning deep latent spaces for multi-label classification
159, University of Texas at Austin, National Taiwan University,A unified algorithm for one-cass structured matrix factorization with side information
160, Shanghai Jiao Tong University, Shanghai Jiao Tong University,SeqGAN: sequence generative adversarial nets with policy gradient
161," Department of Computer Science and Engineering, The Chinese University of Hong Kong, Shatin, N.T., Hong Kong"," Department of Computer Science and Engineering, The Chinese University of Hong Kong, Shatin, N.T., Hong Kong",CBRAP: contextual bandits with RAndom projection
162," King Abdullah University of Science and Technology (KAUST), Saudi Arabia"," King Abdullah University of Science and Technology (KAUST), Saudi Arabia",An exact penalty method for binary optimization based on MPEC formulation
163," Department of Computer Engineering, Sharif University of Technology", Google Research,Scalable feature selection via distributed diversity maximization
