,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
37,37,Philip Thomas,Male,University of Massachusetts Amherst,Philip Thomas,Male,University of Massachusetts Amherst,Policy Gradient Coagent Networks.
38,38,Sergey Levine,Male,Stanford University,Vladlen Koltun,Male,Adobe Research,Nonlinear Inverse Reinforcement Learning with Gaussian Processes.
19,19,Richard Turner,Male,University of Cambridge,Maneesh Sahani,Male,"Gatsby Unit, UCL",Probabilistic amplitude and frequency demodulation.
20,20,Fahad S Khan,Male,Computer Vision Center,Maria Vanrell,Female,Computer Vision Center,Portmanteau Vocabularies for Multi-Cue Image Representation.
21,21,Alessandro Bergamo,Male,Dartmouth College,Andrew Fitzgibbon,Male,Microsoft Research,PiCoDes: Learning a Compact Code for Novel-Category Recognition.
22,22,Kumar Sricharan,Male,University of Michigan Ann Arbor,Alfred Hero,Male,University of Michigan,Efficient anomaly detection using bipartite k-NN graphs.
23,23,Rina Foygel,Female,Stanford University,Nati Srebro,Male,TTI-Chicago,Learning with the weighted trace-norm under arbitrary sampling distributions.
24,24,Andrew M Saxe,Male,Stanford University,Andrew Y Ng,Male,DeepLearning.AI,Unsupervised learning models of primary cortical receptive fields and receptive field plasticity.
25,25,Michalis Titsias,Male,Athens University of Economics and Business,Miguel Lazaro-Gredilla,Male,Universidad Carlos III de Madrid,Spike and Slab Variational Inference for Multi-Task and Multiple Kernel Learning.
26,26,Sham M Kakade,,Microsoft Research,Ohad Shamir,Male,Weizmann Institute of Science,Efficient Learning of Generalized Linear and Single Index Models with Isotonic Regression.
27,27,João V Messias,Male,"Instituto Superior Técnico, 501 507 930 TU Lisbon",Pedro U Lima,Male,"Instituto Superior Técnico, TU Lisbon",Efficient Offline Communication Policies for Factored Multiagent POMDPs.
28,28,Philipp Hennig,Male,University of Tübingen and MPI Tübingen,Philipp Hennig,Male,University of Tübingen and MPI Tübingen,Optimal Reinforcement Learning for Gaussian Systems.
29,29,Martin B Stemmler,Male,LMU Munich,Jeremy Niven,Male,University of Sussex,Energetically Optimal Action Potentials.
30,30,Ryota Kobayashi,Male,Ritsumeikan University,Shigeru Shinomoto,Male,Kyoto University,Estimating time-varying input signals and ion channel states from a single voltage trace of a neuron.
31,31,Guillaume Desjardins,Male,Universite de Montreal,Yoshua Bengio,Male,University of Montreal,On Tracking The Partition Function.
32,32,Vikas Sindhwani,Male,Google,Aurelie C Lozano,Female,IBM Research,Non-parametric Group Orthogonal Matching Pursuit for Sparse Learning with Multiple Kernels.
33,33,James Petterson,Male,NICTA,Tiberio Caetano,Male,NICTA Canberra,Submodular Multi-Label Learning.
34,34,David Wingate,Male,Brigham Young University,Jeffrey M Siskind,Male,Purdue University,Nonstandard Interpretations of Probabilistic Programs for Efficient Inference.
35,35,James Bergstra,Male,Kindred,Balázs Kégl,Male,Huawei France,Algorithms for Hyper-Parameter Optimization.
36,36,Ali Tofigh,Male,McGill University,Jens Lagergren,Male,KTH,A Global Structural EM Algorithm for a Model of Cancer Progression.
37,37,Philip Thomas,Male,University of Massachusetts Amherst,Philip Thomas,Male,University of Massachusetts Amherst,Policy Gradient Coagent Networks.
38,38,Sergey Levine,Male,Stanford University,Vladlen Koltun,Male,Adobe Research,Nonlinear Inverse Reinforcement Learning with Gaussian Processes.
39,39,Alex K Susemihl,Male,Berlin Institute of Technology,Manfred Opper,Male,TU Berlin,Analytical Results for the Error in Filtering of Gaussian Processes.
40,40,Anatoli Juditsky,Male,UJF,Boris T Polyak,Male,"Institute for Control Sciences, RAS Moscow",On the accuracy of l1-filtering of signals with block-sparse structure.
41,41,Julie Dethier,Female,University of Liege,Kwabena A Boahen,Male,Stanford University,A Brain-Machine Interface Operating with a Real-Time Spiking Neural Network Control Algorithm.
42,42,Liu Yang,Female,CMU,Liu Yang,Female,CMU,Active Learning with a Drifting Distribution.
43,43,Luca Oneto,Male,University of Genoa,Sandro Ridella,Male,"University of Genoa, Italy",The Impact of Unlabeled Patterns in Rademacher Complexity Theory for Kernel Classifiers.
44,44,Ricardo Silva,Male,University College London,Ricardo Silva,Male,University College London,Thinning Measurement Models and Questionnaire Design.
45,45,Jaedeug Choi,Male,KAIST,Kee-Eung Kim,Male,KAIST,MAP Inference for Bayesian Inverse Reinforcement Learning.
46,46,Joseph Lim,Male,MIT,Antonio Torralba,Male,Massachusetts Institute of Technology,Transfer Learning by Borrowing Examples.
47,47,Taiji Suzuki,Male,The University of Tokyo/RIKEN-AIP,Taiji Suzuki,Male,The University of Tokyo/RIKEN-AIP,Unifying Framework for Fast Learning Rate of Non-Sparse Multiple Kernel Learning.
48,48,Matthias Hein,Male,University of Tübingen,Simon Setzer,Male,Saarland University,Beyond Spectral Clustering - Tight Relaxations of Balanced Graph Cuts.
49,49,Paramveer Dhillon,Male,University of Pennsylvania,Lyle Ungar,Male,University of Pennsylvania,Multi-View Learning of Word Embeddings via CCA.
50,50,Yusuke Watanabe,Male,The Institute of Statistical Mathematics,Yusuke Watanabe,Male,The Institute of Statistical Mathematics,Uniqueness of Belief Propagation on Signed Graphs.
51,51,David A Knowles,Male,Stanford University,Tom Minka,Male,MSR,Non-conjugate Variational Message Passing for Multinomial and Binary Regression.
52,52,Andreas Geiger,Male,KIT,Raquel Urtasun,Female,University of Toronto,Joint 3D Estimation of Objects and Scene Layout.
53,53,Sasha Rakhlin,Female,University of Pennsylvania,Ambuj Tewari,Male,University of Michigan,"Online Learning: Stochastic, Constrained, and Smoothed Adversaries."
54,54,Matthew D Zeiler,Male,NYU / Clarifai,Rob Fergus,Male,DeepMind / NYU,Facial Expression Transfer with Input-Output Temporal Restricted Boltzmann Machines.
55,55,Prateek Jain,Male,Microsoft Research,Inderjit Dhillon,Male,UT Austin & Amazon,Orthogonal Matching Pursuit with Replacement.
56,56,Remi Munos,Male,Google DeepMind,Remi Munos,Male,Google DeepMind,Optimistic Optimization of Deterministic Functions.
57,57,Siwei Lyu,Male,University at Albany SUNY,Siwei Lyu,Male,University at Albany SUNY,Unifying Non-Maximum Likelihood Learning Objectives with Minimum KL Contraction.
58,58,Bin Zhao,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,Large-Scale Category Structure Aware Image Categorization.
59,59,Ian H Stevenson,Male,University of Connecticut,Konrad Koerding,Male,None,Inferring spike-timing-dependent plasticity from spike train data.
60,60,Soumya Ghosh,Male,IBM Research,David Blei,Male,Columbia University,Spatial distance dependent Chinese Restaurant Process for image segmentation.
61,61,Victor Lempitsky,Male,Yandex,Andrew Zisserman,Male,DeepMind & University of Oxford,Pylon Model for Semantic Segmentation.
62,62,Vinayak Rao,Male,Purdue University,Yee Whye Teh,Male,"University of Oxford, DeepMind",Gaussian process modulated renewal processes.
63,63,T.-K. Huang,Male,Microsoft,Jeff Schneider,Male,CMU,Learning Auto-regressive Models from Sequence and Non-sequence Data.
64,64,Wouter M Koolen,Male,Centrum Wiskunde & Informatica,Manfred K. Warmuth,Male,Google Brain,Learning Eigenvectors for Free.
65,65,Jakob H Macke,Male,University of Tübingen & MPI IS Tübingen,Peter E Latham,Male,"Gatsby Unit, UCL",How biased are maximum entropy models?.
66,66,Sungwoong Kim,Male,Qualcomm,Chang D. D Yoo,Male,KAIST,Higher-Order Correlation Clustering for Image Segmentation.
67,67,Ricardo S Cabral,Male,Instituto Superio Tecnico,Alexandre Bernardino,Male,ISR/ Instituto Superior Tecnico,Matrix Completion for Image Classification.
68,68,Andre S Barreto,Male,Brazilian National Laboratory for Scientific Computing (LNCC),Joelle Pineau,Female,McGill University,Reinforcement Learning using Kernel-Based Stochastic Factorization.
69,69,Jun Wang,Male,University of Geneva,Alexandros Kalousis,Male,"University of Applied Sciences, Western Switzerland",Metric Learning with Multiple Kernels.
70,70,Le Song,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,Kernel Embeddings of Latent Tree Graphical Models.
71,71,Nico Goernitz,Male,TU Berlin,Gunnar Rätsch,Male,ETH Zürich,Hierarchical Multitask Structured Output Learning for Large-scale Sequence Segmentation.
72,72,Liefeng Bo,Male,Intel Labs,Dieter Fox,Male,University of Washington,Hierarchical Matching Pursuit for Recognition: Architecture and Fast Algorithms.
73,73,Puru Kar,Male,Indian Institute of Technology Kanpur,Prateek Jain,Male,Microsoft Research,Similarity-based Learning via Data Driven Embeddings.
74,74,Sebastian A Kurtek,Male,Florida State University,Wei Wu,Male,Florida State University,Signal Estimation Under Random Time-Warpings and Nonlinear Signal Alignment.
75,75,Dong Dai,Male,Rutgers University,Tong Zhang,Male,Tencent,Greedy Model Averaging.
76,76,Zhan Wei Lim,Male,NUS,Wee Sun Lee,Male,National University of Singapore,Monte Carlo Value Iteration with Macro-Actions.
77,77,Shinichi Nakajima,Male,Technische Universität Berlin,S. Derin Babacan,Male,Google Research,Global Solution of Fully-Observed Variational Bayesian Matrix Factorization is Column-Wise Independent.
78,78,Liang Xiong,Male,Carnegie Mellon University,Jeff Schneider,Male,CMU,Group Anomaly Detection using Flexible Genre Models.
79,79,Ryota Tomioka,Male,Microsoft Research Cambridge,Hisashi Kashima,Male,None,Statistical Performance of Convex Tensor Decomposition.
80,80,XianXing Zhang,Male,Duke University,Lawrence Carin,Male,Duke University,Hierarchical Topic Modeling for Analysis of Time-Evolving Personal Choices.
81,81,Mohammad J Saberian,Male,UC San Diego,Nuno Vasconcelos,Male,UC San Diego,Multiclass Boosting: Theory and Algorithms.
82,82,Kenan Y Yılmaz,Male,Boğaziçi University,Umut Simsekli,Male,Institut Polytechnique de Paris/ University of Oxford,Generalised Coupled Tensor Factorisation.
83,83,Dan Sheldon,Male,University of Massachusetts Amherst,Tom Dietterich,Male,Oregon State University,Collective Graphical Models.
84,84,Pablo M Olmos,Male,Universidad de Sevilla,Fernando Perez-Cruz,Male,Swiss Data Science Center (ETH Zurich and EPFL),An Application of Tree-Structured Expectation Propagation for Channel Decoding.
85,85,Inderjit Dhillon,Male,UT Austin & Amazon,Ambuj Tewari,Male,University of Michigan,Nearest Neighbor based Greedy Coordinate Descent.
86,86,Gautam Kunapuli,Male,University of Wisconsin-Madison,Jude W Shavlik,Male,University of Wisconsin at Madison,Advice Refinement in Knowledge-Based SVMs.
87,87,Abhishek Kumar,Male,"University of Maryland, College Park",Hal Daumé III,Male,Univ of Maryland / Microsoft Research,Co-regularized Multi-view Spectral Clustering.
88,88,Skander Mensi,Male,Brain-Mind Institute,Wulfram Gerstner,Male,EPFL,From Stochastic Nonlinear Integrate-and-Fire to Generalized Linear Models.
89,89,Kevin G Jamieson,Male,University of Wisconsin,Rob Nowak,Male,Wisconsin,Active Ranking using Pairwise Comparisons.
90,90,Yair Wiener,Male,Technion,Ran El-Yaniv,Male,Technion & Google,Agnostic Selective Classification.
91,91,Elad Hazan,Male,Technion,Satyen Kale,Male,Google,Newtron: an Efficient Bandit algorithm for Online Multiclass Prediction.
92,92,Joel Leibo,Male,Google DeepMind,Tomaso Poggio,Male,Massachusetts Institute of Technology,Why The Brain Separates Face Recognition From Object Recognition.
93,93,Paul Wagner,Male,Aalto University,Paul Wagner,Male,Aalto University,A reinterpretation of the policy oscillation phenomenon in approximate policy iteration.
94,94,Biljana Petreska,Female,UCL,Maneesh Sahani,Male,"Gatsby Unit, UCL",Dynamical segmentation of single trials from population neural data.
95,95,Matthias S Keil,Male,University of Barcelona,Matthias S Keil,Male,University of Barcelona,"Emergence of Multiplication in a Biophysical Model of a Wide-Field Visual Neuron for Computing Object Approaches: Dynamics, Peaks, & Fits."
96,96,Shahed Sorower,Male,Capital One Labs,Xiaoli Fern,Female,Oregon State University,Inverting Grice's Maxims to Learn Rules from Natural Language Extractions.
97,97,Hua Wang,Male,Univ. of Texas at Arlington,Chris Ding,Male,University of Texas at Arlington,A Maximum Margin Multi-Instance Learning Framework for Image Categorization.
98,98,Jun Zhu,Male,Tsinghua University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,Infinite Latent SVM for Classification and Multi-task Learning.
99,99,Jun-ichiro Hirayama,Male,Kyoto University,Aapo Hyvarinen,Male,University of Helsinki,Structural equations and divisive normalization for energy-dependent component analysis.
100,100,"Asela ""Zilla"" Gunawardana",Male,Microsoft Research,Puyang Xu,Male,Johns Hopkins University,A Model for Temporal Dependencies in Event Streams.
101,101,Mohammad Gheshlaghi Azar,Male,Radboud University of Nijmegen,Hilbert J Kappen,Male,Radboud University,Speedy Q-Learning.
102,102,Bo Chen,Male,Caltech,Pietro Perona,Male,California Institute of Technology,Predicting response time and error rates in visual search.
103,103,Shuai Huang,Male,Arizona State University,Eric Reiman,Male,Banner Alzheimer's Institute,Identifying Alzheimer's Disease-Related Brain Regions from Multi-Modality Neuroimaging Data using Sparse Composite Linear Discrimination Analysis.
104,104,Tom Walsh,Male,Sony AI,Clayton T Morrison,Male,University of Arizona,Blending Autonomous Exploration and Apprenticeship Learning.
105,105,Armen Allahverdyan,Male,Yerevan Physics Institute,Aram Galstyan,Male,USC Information Sciences Institute,Comparative Analysis of Viterbi Training and Maximum Likelihood Estimation for HMMs.
106,106,Elodie Vernet,Female,ENS Cachan,Mark Reid,Male,Apple,Composite Multiclass Losses.
107,107,Ryan G Gomes,Male,Caltech,Pietro Perona,Male,California Institute of Technology,Crowdclustering.
108,108,Wieland Brendel,Male,Champalimaud Neuroscience Programme,Christian Machens,Male,Fundacao Champalimaud PT507131827,Demixed Principal Component Analysis.
109,109,Alan Qi,Male,Purdue university,Feng Yan,Male,Facebook,EigenNet: A Bayesian hybrid of generative and conditional models for sparse learning.
110,110,Dylan A Simon,Male,New York University,Nathaniel D Daw,Male,New York University,Environmental statistics and the trade-off between model-based and TD learning in humans.
111,111,Jasmina Bogojeska,Female,Max-Planck Institute for Informatics,Jasmina Bogojeska,Female,Max-Planck Institute for Informatics,History distribution matching method for predicting effectiveness of HIV combination therapies.
112,112,Charles Kemp,Male,Carnegie Mellon University,Charles Kemp,Male,Carnegie Mellon University,Inductive reasoning about chimeric creatures.
113,113,Florian Stimberg,Male,TU Berlin,Andreas Ruttor,Male,TU Berlin,Inference in continuous time changepoint point models.
114,114,Kamiar Rahnama Rad,Male,Columbia University,Liam Paninski,Male,Columbia University,Information Rates and Optimal Decoding in Large Neural Populations.
115,115,Blake Shaw,Male,Foursquare,Tony Jebara,Male,Spotify,Learning a Distance Metric from a Network.
116,116,Angela Yao,Female,National University of Singapore,Raquel Urtasun,Female,University of Toronto,Learning Probabilistic Non-Linear Latent Variable Models for Tracking Complex Activities.
117,117,Christoph Lampert,Male,IST Austria,Christoph Lampert,Male,IST Austria,Maximum Margin Multi-Label Structured Prediction.
118,118,Jiarong Jiang,Female,Two Sigma Investments LP,Hal Daumé III,Male,Univ of Maryland / Microsoft Research,Message-Passing for Approximate MAP Inference with Latent Variables.
119,119,Andrew Guillory,Male,University of Washington,Jeff A Bilmes,Male,"University of Washington, Seattle","Online Submodular Set Cover, Ranking, and Repeated Active Learning.",

