,first-author-affiliation,last-author-affiliation,title
24," School of Computer & Software, Nanjing University of Information Science & Technology, P.R. China and Department of Electrical & Computer Engineering, University of Pittsburgh"," School of Computer & Software, Nanjing University of Information Science & Technology, P.R. China",Faster training algorithms for structured sparsity-inducing norm
25," School of Computer & Software, Nanjing University of Information Science & Technology, P.R. China and Department of Electrical & Computer Engineering, University of Pittsburgh"," School of Computer & Software, Nanjing University of Information Science & Technology, P.R. China",Accelerated asynchronous greedy coordinate descent algorithm for SVMs
26," School of Computer Science and Technology, Tianjin University, Tianjin, China"," School of Computer Science and Technology, Tianjin University, Tianjin, China",Regularizing deep neural networks with an ensemble-based decorrelation method
27, Tsinghua University and University of Illinois at Urbana-Champaign, University of Illinois at Urbana-Champaign,Energy-efficient amortized inference with cascaded deep classifiers
28," Computer Science and Engineering, Arizona State University"," Computer Science and Engineering, Arizona State University",INITIATOR: noise-contrastive estimation for marked temporal point process
29," ECE Department, Northeastern University, Boston, MA"," ECE Department, Northeastern University, Boston, MA",Experimental design under the bradley-terry model
30," University of California, Los Angeles"," University of California, Los Angeles",Replicating active appearance model by generator network
31," School of Data and Computer Science, Sun Yat-sen University, China"," School of Data and Computer Science, Sun Yat-sen University, China and Key Laboratory of Machine Intelligence and Advanced Computing, Ministry of Education, China and Collaborative Innovation Center of High Performance Computing, NUDT, China",MIXGAN: learning concepts from different domains for mixture generation
32," University of Chinese Academy of Sciences and Academy of Mathematics and Systems Science, Chinese Academy of Sciences", Microsoft Research,Differential equations for modeling asynchronous algorithms
33, National University of Singapore, National University of Singapore,Outer product-based neural collaborative filtering
34," SUSTech-UTS Joint Centre of CIS, Southern University of Science and Technology and CAI, University of Technology Sydney"," SUSTech-UTS Joint Centre of CIS, Southern University of Science and Technology and CAI, University of Technology Sydney",Soft filter pruning for accelerating deep convolutional neural networks
35," Beijing Advanced Innovation Center for Big Data and Brain Computing, Beihang University, China and State Key Laboratory of Software Development Environment, Beihang University, China"," Beijing Advanced Innovation Center for Big Data and Brain Computing, Beihang University, China and State Key Laboratory of Software Development Environment, Beihang University, China",Time-evolving text classification with deep neural networks
36, ETH Zürich, ETH Zürich,Preventing disparate treatment in sequential decision making
37," Tensor Learning Unit, Center for Advanced Intelligence Project, RIKEN, Japan"," Tensor Learning Unit, Center for Advanced Intelligence Project, RIKEN, Japan and School of Automation, Guangdong University of Technology, China",Generative adversarial positive-unlabeled learning
38," College of Computer Science & Technology, Nanjing University of Aeronautics & Astronautics, Collaborative Innovation Center of Novel Software Technology and Industrialization"," College of Computer Science & Technology, Nanjing University of Aeronautics & Astronautics, Collaborative Innovation Center of Novel Software Technology and Industrialization",Doubly aligned incomplete multi-view clustering
39," Key laboratory of High Confidence Software Technologies, Peking University, Ministry of Education and Institute of Software, EECS, Peking University, Beijing, China"," Key laboratory of High Confidence Software Technologies, Peking University, Ministry of Education and Institute of Software, EECS, Peking University, Beijing, China",Summarizing source code with transferred API knowledge
40," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Experienced optimization with reusable directional model for hyper-parameter search
41," College of Information Science & Electronic Engineering, Zhejiang University, China"," College of Information Science & Electronic Engineering, Zhejiang University, China",A normalized convolutional neural network for guided sparse depth upsampling
42," Tsinghua University, Beijing, China"," Microsoft Research, Beijing, China",Combinatorial pure exploration with continuous and separable reward functions and its applications
43," Anhui Province Key Lab of Big Data Analysis and Application, University of Science and Technology of China, Hefei, China"," Shenzhen Key Lab of Computational Intelligence, Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China",Efficient DNN neuron pruning by minimizing layer-wise nonlinear reconstruction error
44," School of Software, Tsinghua University, Beijing, China"," Baidu Corporation, Beijing, China",Automatic gating of attributes in deep structure
45," SMILE Lab, School of Computer Science and Engineering, University of Electronic Science and Technology of China, Sichuan, China"," SMILE Lab, School of Computer Science and Engineering, University of Electronic Science and Technology of China, Sichuan, China",Self-weighted multiple kernel learning for graph-based clustering and semi-supervised classification
46, Amazon AWS AI, Samsung Research America,Network approximation using tensor sketching
47, North Carolina State University, North Carolina State University,Temporal belief memory: imputing missing data during RNN training
48," KU Leuven, Belgium"," KU Leuven, Belgium",Learning SMT(LRA) constraints using SMT solvers
49," College of Computer Science and Technology, Zhejiang University"," College of Computer Science and Technology, Zhejiang University",HST-LSTM: a hierarchical spatial-temporal long-short term memory network for location prediction
