,first-author-affiliation,last-author-affiliation,title
170," Xidian University, Xi'an, China and University of Texas at Arlington"," University of Texas at Arlington and Xidian University, Xi'an, China",Predicting Alzheimer's disease cognitive assessment via robust low-rank structured sparse model
171," ShanghaiTech University, Shanghai, China"," ShanghaiTech University, Shanghai, China",Beyond universal saliency: personalized saliency prediction with multi-task CNN
172," Department of Computer Science and Technology, Tsinghua University, Beijing, China"," Department of Computer Science and Technology, Tsinghua University, Beijing, China and Jiangsu Collaborative Innovation Center for Language Ability, Jiangsu Normal University, Xuzhou, China",Fast network embedding enhancement via high order proximity approximation
173," Center for Research on Intelligent Perception and Computing, National Laboratory of Pattern Recognition and University of Chinese Academy of Sciences"," Center for Research on Intelligent Perception and Computing, National Laboratory of Pattern Recognition and Center for Excellence in Brain Science and Intelligence Technology, Institute of Automation, Chinese Academy of Sciences and University of Chinese Academy of Sciences",A convolutional approach for misinformation identification
174," Department of Computer Science, University of Texas at Dallas"," Naveen Jindal School of Management, University of Texas at Dallas",No time to observe: adaptive influence maximization with partial feedback
175," Department of CSE, HKUST, Hong Kong"," School of EECS, Peking University, China",Socialized word embeddings
176," Key Laboratory of Machine Perception, MOE, School of Electronics Engineering and Computer Science, Peking University, Beijing, China"," Key Laboratory of Machine Perception, MOE, School of Electronics Engineering and Computer Science, Peking University, Beijing, China",Efficient private ERM for smooth objectives
177, University of Arkansas, University of Arkansas,A causal framework for discovering and removing direct and indirect discrimination
178," School of Computer Science and Engineering, Nanyang Technological University, Singapore"," Departments of Computing and Electrical and Electronic Engineering, Imperial College, UK",Optimal escape interdiction on transportation networks
179," School of Computer Science and Engineering, Nanyang Technological University, Singapore"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Efficient label contamination attacks against black-box learning models
180," Dept. of Electrical Eng., Pennsylvania State University"," Department of Computer Science, University of North Texas",A group-based personalized model for image privacy classification and labeling
