,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
32,32,Robert E Tillman,Male,Carnegie Mellon University,Peter Spirtes,Male,Carnegie Mellon University,Latent Dynamic Factor Analysis of High-Dimensional Neural Recordings.
33,33,Hanna Wallach,Female,Microsoft,Andrew McCallum,Male,UMass Amherst,"Heavy-tailed Representations, Text Polarity Classification & Data Augmentation."
34,34,Yee Whye Teh,Male,"University of Oxford, DeepMind",DILAN Gorur,Female,DeepMind,Hierarchical Poset Decoding for Compositional Generalization in Language.
35,35,Jean-Pascal Pfister,Male,Cambridge University,Mate Lengyel,Male,University of Cambridge,Strongly Incremental Constituency Parsing with Graph Neural Networks.
36,36,Vijay Desai,Male,None,Ciamac C Moallemi,Male,Columbia University,A Simple Language Model for Task-Oriented Dialogue.
37,37,Hamid R Maei,Male,Stanford University,Rich Sutton,Male,"DeepMind, U Alberta",Learning Dynamic Belief Graphs to Generalize on Text-Based Games.
38,38,Shuai Huang,Male,Arizona State University,Jieping Ye,Male,Arizona State University,Incorporating Pragmatic Reasoning Communication into Emergent Language.
39,39,Robert Legenstein,Male,Graz University of Technology,Wolfgang Maass,Male,Graz University of Technology,Learning Strategic Network Emergence Games.
40,40,Le Song,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,Fighting Copycat Agents in Behavioral Cloning from Observation Histories.
41,41,Zhihua Zhang,Male,Shanghai Jiao Tong University,guang dai,Male,zju,Attention-Gated Brain Propagation: How the brain can implement reward-based error backpropagation.
42,42,Shuheng Zhou,Female,Facebook,Shuheng Zhou,Female,ETH Zurich,Can the Brain Do Backpropagation? --- Exact Implementation of Backpropagation in Predictive Coding Networks.
43,43,Wolf Vanpaemel,Male,KULeuven,Wolf Vanpaemel,Male,KULeuven,Demixed shared component analysis of neural population data from multiple brain areas.
44,44,Charles Kemp,Male,Carnegie Mellon University,Charles Kemp,Male,Carnegie Mellon University,Neural encoding with visual attention.
45,45,Andrew Guillory,Male,University of Washington,Jeff A Bilmes,Male,"University of Washington, Seattle",On Numerosity of Deep Neural Networks.
46,46,Sahand N Negahban,Male,"University of California, Berkeley",Bin Yu,Female,None,Compact task representations as a normative model for higher-order brain activity.
47,47,Wu-Jun Li,Male,Nanjing University,Zhihua Zhang,Male,Shanghai Jiao Tong University,Using noise to probe recurrent neural network structure and prune synapses.
48,48,Peter Sollich,Male,King's College London,Camille Coti,Female,INRIA Saclay-Île de France,An Imitation from Observation Approach to Transfer Learning with Dynamics Mismatch.
49,49,Mladen Kolar,Male,University of Chicago,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,Language Models are Few-Shot Learners.
50,50,Xiao-Ming Wu,Female,Columbia University,Shuo-Yen Robert Li,Male,None,Incorporating BERT into Parallel Sequence Decoding with Adapters.
51,51,Novi Quadrianto,Male,University of Sussex and HSE,Dale Schuurmans,Male,Google Brain & University of Alberta,CogLTX: Applying BERT to Long Texts.
52,52,Andrew McCallum,Male,UMass Amherst,Sameer Singh,Male,"University of California, Irvine",MPNet: Masked and Permuted Pre-training for Language Understanding.
53,53,Joseph Schlecht,Male,University of Arizona,Kobus Barnard,Male,University of Arizona,MiniLM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers.
54,54,Bharath Sriperumbudur,Male,The Pennsylvania State University,Gert Lanckriet,Male,U.C. San Diego,Towards Neural Programming Interfaces.
55,55,Boaz Nadler,Male,Weizmann Institute of Science,Xueyuan Zhou,Male,None,Language Through a Prism: A Spectral Approach for Multiscale Language Representations.
56,56,Shobha Venkataraman,Female,AT&T Labs -- Research,Oliver Spatscheck,Male,None,ColdGANs: Taming Language GANs with Cautious Sampling Strategies.
57,57,Chunxiao Zhou,Male,NIH (National Institutes of Health),Yongmei Michelle Wang,Female,None,ConvBERT: Improving BERT with Span-based Dynamic Convolution.
58,58,Roger Luo,Male,Snap Inc.,Vittorio Ferrari,Male,University of Edinburgh,Investigating Gender Bias in Language Models Using Causal Mediation Analysis.
59,59,Sebastian Gerwinn,Male,MPI for Biological Cybernetics & University of Tübingen,Matthias Bethge,Male,University Tübingen,Cross-lingual Retrieval for Iterative Self-Supervised Training.
60,60,Stefan Klampfl,Male,Graz University of Technology,Wolfgang Maass,Male,Graz University of Technology,DynaBERT: Dynamic BERT with Adaptive Width and Depth.
61,61,Erik Sudderth,Male,Brown University,Erik Sudderth,Male,Brown University,Pre-training via Paraphrasing.
62,62,Edward Vul,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,Dialog without Dialog Data: Learning Visual Dialog Agents from VQA Data.
63,63,Edward Vul,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,Funnel-Transformer: Filtering out Sequential Redundancy for Efficient Language Processing.
64,64,Katherine Heller,Female,Duke,Nick Chater,Male,None,Big Bird: Transformers for Longer Sequences.
65,65,Yusuke Fujiwara,Male,ATR,Yukiyasu Kamitani,Male,None,Self-Supervised Generative Adversarial Compression.
66,66,Daniel Cavagnaro,Male,Cal State Fullerton,Jay Myung,Male,Ohio State University,The Generalized Lasso with Nonlinear Observations and Generative Priors.
67,67,M. Pawan Kumar,Male,Stanford University,Daphne Koller,Female,insitro, Robust compressed sensing using generative models .
68,68,Yang Wang,Male,University of Manitoba,Greg Mori,Male,Borealis AI,"Knowledge Distillation in Wide Neural Networks: Risk Bound, Data Efficiency and Imperfect Teacher."
69,69,Hamid R Maei,Male,Stanford University,Rich Sutton,Male,"DeepMind, U Alberta",Fourier Spectrum Discrepancies in Deep Network Generated Images.
70,70,Rob Nowak,Male,Wisconsin,Rob Nowak,Male,Wisconsin,Minimax Optimal Nonparametric Estimation of Heterogeneous Treatment Effects.
71,71,Jonathan Huang,Male,google.com,Carlos Guestrin,Male,University of Washington,Towards a Combinatorial Characterization of Bounded-Memory Learning.
72,72,Jake Bouvrie,Male,Massachusetts Institute of Technology,Tomaso Poggio,Male,MIT,The Power of Comparisons for Actively Learning Linear Classifiers.
73,73,Edward Vul,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,Estimating decision tree learnability with polylogarithmic sample complexity.
74,74,Brian Kulis,Male,UC Berkeley,Trevor Darrell,Male,UC Berkeley,Provably Efficient Neural Estimation of Structural Equation Models: An Adversarial Approach.
75,75,Yiming Ying,Male,State University of New York at Albany,Mark A Girolami,Male,University of Glasgow,Matrix Inference and Estimation in Multi-Layer Models.
76,76,Ofer Dekel,Male,Microsoft Research,Ofer Dekel,Male,Microsoft Research,Election Coding for Distributed Learning: Protecting SignSGD against Byzantine Attacks.
77,77,Vijay Desai,Male,None,Ciamac C Moallemi,Male,Columbia University,Limits on Testing Structural Changes in Ising Models.
78,78,Le Song,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,A Robust Functional EM Algorithm for Incomplete Panel Count Data.
79,79,Jonathan W Pillow,Male,UT Austin,Jonathan W Pillow,Male,UT Austin,Weston-Watkins Hinge Loss and Ordered Partitions.
80,80,James Bergstra,Male,Kindred,Yoshua Bengio,Male,University of Montreal,On the Equivalence between Online and Private Learnability beyond Binary Classification.
81,81,Youngmin Cho,Male,"University of California, San Diego",Lawrence Saul,Male,UC San Diego,Breaking the Sample Size Barrier in Model-Based Reinforcement Learning with a Generative Model.
82,82,Barry W Chai,Male,Stanford,Fei-Fei Li,Female,Princeton University,A Finite-Time Analysis of Two Time-Scale Actor-Critic Methods.
83,83,Yoshinobu Kawahara,Male,Osaka University / RIKEN,Jeff A Bilmes,Male,"University of Washington, Seattle",Reinforcement Learning for Control with Multiple Frequencies.
84,84,Katherine Heller,Female,Duke,Nick Chater,Male,None,Bridging Imagination and Reality for Model-Based Deep Reinforcement Learning.
85,85,Kwang In Kim,Male,Saarland University,Matthias Hein,Male,University of Tübingen,First Order Constrained Optimization in Policy Space.
86,86,Jonathan Chang,Male,Facebook,David Blei,Male,Columbia University,DisCor: Corrective Feedback in Reinforcement Learning via Distribution Correction.
87,87,Chong Wang,Male,ByteDance Inc.,David Blei,Male,Columbia University,Natural Policy Gradient Primal-Dual Method for Constrained Markov Decision Processes.
88,88,Hamed Pirsiavash,Male,University of California Irvine,Charless Fowlkes,Male,UC Irvine,MOPO: Model-based Offline Policy Optimization.
89,89,Jonathan Huang,Male,google.com,Carlos Guestrin,Male,University of Washington,Trust the Model When It Is Confident: Masked Model-based Actor-Critic.
90,90,Le Song,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,Pipeline PSRO: A Scalable Approach for Finding Approximate Nash Equilibria in Large Games.
91,91,Raman Arora,Male,Johns Hopkins University,Raman Arora,Male,Johns Hopkins University,Model-Based Multi-Agent RL in Zero-Sum Markov Games with Near-Optimal Sample Complexity.
92,92,Matthew B Blaschko,Male,KU Leuven,Andreas Bartels,Male,Centre for Integrative Neuroscience,MOReL: Model-Based Offline Reinforcement Learning.
93,93,Wolf Vanpaemel,Male,KULeuven,Wolf Vanpaemel,Male,KULeuven,Variance-Reduced Off-Policy TDC Learning: Non-Asymptotic Convergence Analysis.
94,94,Hamed Valizadegan,Male,Michigan State University,Jianchang Mao,Female,Yahoo! Labs,Independent Policy Gradient Methods for Competitive Reinforcement Learning.
95,95,Hamid R Maei,Male,Stanford University,Rich Sutton,Male,"DeepMind, U Alberta",Provably Good Batch Reinforcement Learning Without Great Exploration.
96,96,Vivek Farias,Male,Massachusetts Institute of Technology,Devavrat Shah,Male,Massachusetts Institute of Technology,(De)Randomized Smoothing for Certifiable Defense against Patch Attacks.
97,97,Bing Bai,Male,NEC Labs America,Mehryar Mohri,Male,Google Research & Courant Institute of Mathematical Sciences,Contrastive Learning with Adversarial Examples .
98,98,Vijay Desai,Male,None,Ciamac C Moallemi,Male,Columbia University,CoADNet: Collaborative Aggregation-and-Distribution Networks for Co-Salient Object Detection.
99,99,Edward Vul,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,Glow-TTS: A Generative Flow for Text-to-Speech via Monotonic Alignment Search.
100,100,Rob Nowak,Male,Wisconsin,Rob Nowak,Male,Wisconsin,The Cone of Silence: Speech Separation by Localization.
101,101,Chonghai Hu,Male,Zhejiang University,Weike Pan,Male,Hong Kong UST,HiFi-GAN: Generative Adversarial Networks for Efficient and High Fidelity Speech Synthesis.
102,102,Russ Salakhutdinov,Male,Carnegie Mellon University,Russ Salakhutdinov,Male,Carnegie Mellon University,Swapping Autoencoder for Deep Image Manipulation.
103,103,Guillermo Cecchi,Male,IBM Research,Jean-Baptiste Poline,Male,CEA-INSERM,LAPAR: Linearly-Assembled Pixel-Adaptive Regression Network for Single Image Super-resolution and Beyond.
104,104,Ilya Sutskever,Male,OpenAI,Josh Tenenbaum,Male,MIT,Domain Generalization via Entropy Regularization.
105,105,Lei Shi,Male,"University of California, Berkeley",Tom Griffiths,Male,Princeton,Self-Supervised Few-Shot Learning on Point Clouds.
106,106,Lawrence Cayton,Male,Max Planck Institute for Biological Cybernetics,Lawrence Cayton,Male,Max Planck Institute for Biological Cybernetics,DeepSVG: A Hierarchical Generative Network for Vector Graphics Animation.
107,107,Xiaolin Yang,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,CLEARER: Multi-Scale Neural Architecture Search for Image Restoration.
108,108,Matthias Seeger,Male,Amazon,Matthias Seeger,Male,Amazon,Language and Visual Entity Relationship Graph for Agent Navigation.
109,109,HongJing Lu,Male,UCLA,Alan L Yuille,Male,UCLA,Fast Fourier Convolution.
110,110,Arthur Choi,Male,UCLA,Adnan Darwiche,Male,UCLA,Simulating a Primary Visual Cortex at the Front of CNNs Improves Robustness to Image Perturbations.
111,111,Chenghui Cai,Male,Cantor Fitzgerald,Lawrence Carin,Male,Duke University,The Devil is in the Detail: A Framework for Macroscopic Prediction via Microscopic Models.
112,112,HongJing Lu,Male,UCLA,Alan L Yuille,Male,UCLA,When and How to Lift the Lockdown? Global COVID-19 Scenario Analysis and Policy Assessment using Compartmental Gaussian Processes.
113,113,Samuel Rota Bulò,Male,Università Ca' Foscari,Marcello Pelillo,Male,Università Ca' Foscari di Venezia,Reinforced Molecular Optimization with Neighborhood-Controlled Grammars.
114,114,Robert C Wilson,Male,Princeton University,Leif Finkel,Male,None,Multi-Task Temporal Shift Attention Networks for On-Device Contactless Vitals Measurement.
115,115,Aaron Courville,Male,U. Montreal,Yoshua Bengio,Male,University of Montreal,MRI Banding Removal via Adversarial Training.
116,116,Maxim Raginsky,Male,University of Illinois at Urbana-Champaign,Svetlana Lazebnik,Female,UIUC,Learning to Select Best Forecast Tasks for Clinical Outcome Prediction.
117,117,Jon McAuliffe,Male,UC Berkeley and Voleon,Jon McAuliffe,Male,UC Berkeley and Voleon,Interpretable Sequence Learning for Covid-19 Forecasting.
118,118,Bill Triggs,Male,CNRS,Bill Triggs,Male,CNRS,Adversarial Attacks on Deep Graph Matching.
119,119,Tetsuro Morimura,Male,IBM,Kenji Doya,Male,Okinawa Institute of Science and Technology Graduate University,Adversarial Sparse Transformer for Time Series Forecasting.
120,120,Matthias Hein,Male,University of Tübingen,Matthias Hein,Male,University of Tübingen,Diversity can be Transferred: Output Diversification for White- and Black-box Attacks.
121,121,Jonathan W Pillow,Male,UT Austin,Jonathan W Pillow,Male,UT Austin,Input-Aware Dynamic Backdoor Attack.
122,122,Bill Triggs,Male,CNRS,Bill Triggs,Male,CNRS,Understanding Global Feature Contributions With Additive Importance Measures.
123,123,Allie Fletcher,Female,UCLA,Sundeep Rangan,Male,Qualcomm,Improving Policy-Constrained Kidney Exchange via Pre-Screening.
124,124,Vinod Nair,Male,University of Toronto,Geoffrey E Hinton,Male,Google & University of Toronto,Learning Black-Box Attackers with Transferable Priors and Query Feedback.
125,125,Joao V Graca,Male,L2F INESC-ID Lisboa,Fernando Pereira,Male,Google,De-Anonymizing Text by Fingerprinting Language Generation.
126,126,Guillermo Cecchi,Male,IBM Research,Jean-Baptiste Poline,Male,CEA-INSERM,Beta Embeddings for Multi-Hop Logical Reasoning in Knowledge Graphs.
127,127,Liam MacDermed,Male,Google,Charles Isbell,Male,Georgia Tech,Design Space for Graph Neural Networks.
128,128,Wolf Vanpaemel,Male,KULeuven,Wolf Vanpaemel,Male,KULeuven,Learning Physical Graph Representations from Visual Scenes.
129,129,George Konidaris,Male,Duke University,Andrew G Barto,Male,University of Massachusetts,Equivariant Networks for Hierarchical Structures.
130,130,Andrew McCallum,Male,UMass Amherst,Sameer Singh,Male,"University of California, Irvine",ARMA Nets: Expanding Receptive Field for Dense Prediction.
131,131,Nir Ailon,Male,Technion,Claire Monteleoni,Female,University of Colorado Boulder,Storage Efficient and Dynamic Flexible Runtime Channel Pruning via Deep Reinforcement Learning.
132,132,Menachem Fromer,Male,Hebrew University,Amir Globerson,Male,"Tel Aviv University, Google",How to Characterize The Landscape of Overparameterized Convolutional Neural Networks.
133,133,Vijay Desai,Male,None,Ciamac C Moallemi,Male,Columbia University,Towards Learning Convolutions from Scratch.
134,134,Sahand N Negahban,Male,"University of California, Berkeley",Bin Yu,Female,None,Bayesian Attention Modules.
135,135,Jaakko Luttinen,Male,Aalto University,Alexander Ilin,Male,Helsinki University of Technology,Kalman Filtering Attention for User Behavior Modeling in CTR Prediction.
136,136,Emily Fox,Female,"University of Washington, Apple",Alan S Willsky,Male,Massachusetts Institute of Technology,Understanding and Exploring the Network with Stochastic Architectures.
137,137,Matthias Seeger,Male,Amazon,Matthias Seeger,Male,Amazon,Neuron Merging: Compensating for Pruned Neurons.
138,138,Shobha Venkataraman,Female,AT&T Labs -- Research,Oliver Spatscheck,Male,None,Position-based Scaled Gradient for Model Quantization and Pruning.
139,139,Charles Kemp,Male,Carnegie Mellon University,Alan Jern,Male,Rose-Hulman Institute of Technology,ShiftAddNet: A Hardware-Inspired Deep Network.
140,140,Yiming Ying,Male,State University of New York at Albany,Mark A Girolami,Male,University of Glasgow,Pruning neural networks without any data by iteratively conserving synaptic flow.
141,141,Lawrence Cayton,Male,Max Planck Institute for Biological Cybernetics,Lawrence Cayton,Male,Max Planck Institute for Biological Cybernetics,Attribution Preservation in Network Compression for Reliable Network Interpretation.
142,142,Zenglin Xu,Male,University of Electronic Science & Technology of China,Zhirong Yang,Male,Aalto University,Language as a Cognitive Tool to Imagine Goals in Curiosity Driven Exploration.
143,143,Bharath Sriperumbudur,Male,The Pennsylvania State University,Bernhard Schölkopf,Male,"MPI for Intelligent Systems, Tübingen",An Efficient Asynchronous Method for Integrating Evolutionary and Gradient-based Policy Search.
144,144,Kate Saenko,Female,UMass Lowell,Trevor Darrell,Male,UC Berkeley,Model-based Reinforcement Learning for Semi-Markov Decision Processes with Neural ODEs.
145,145,Chun-Nan Hsu,Male,USC,Yuh-Jye Lee,Male,National Taiwan University of Science and Technology,Refactoring Policy for Compositional Generalizability using Self-Supervised Object Proposals.
146,146,Wu-Jun Li,Male,Nanjing University,Zhihua Zhang,Male,Shanghai Jiao Tong University,Cooperative Heterogeneous Deep Reinforcement Learning.
147,147,Arthur Gretton,Male,"Gatsby Unit, UCL",Bharath Sriperumbudur,Male,The Pennsylvania State University,The Mean-Squared Error of Double Q-Learning.
148,148,Peter Orbanz,Male,Columbia University,Peter Orbanz,Male,Columbia University,Novelty Search in Representational Space for Sample Efficient Exploration.
149,149,HongJing Lu,Male,UCLA,Alan L Yuille,Male,UCLA,Learning Implicit Credit Assignment for Cooperative Multi-Agent Reinforcement Learning.
150,150,Baback Moghaddam,Male,Caltech,Kevin P Murphy,Male,Google,Decentralized TD Tracking with Linear Function Approximation and its Finite-Time Analysis.
151,151,Peter Sollich,Male,King's College London,Camille Coti,Female,INRIA Saclay-Île de France,Robust Multi-Agent Reinforcement Learning with Model Uncertainty.
152,152,Jake Bouvrie,Male,Massachusetts Institute of Technology,Tomaso Poggio,Male,MIT,Bayesian Multi-type Mean Field Multi-agent Imitation Learning.
153,153,Piyush Rai,Male,Duke University,Hal Daumé III,Male,Univ of Maryland / Microsoft Research,Emergent Complexity and Zero-shot Transfer via Unsupervised Environment Design.
154,154,Samuel Rota Bulò,Male,Università Ca' Foscari,Marcello Pelillo,Male,Università Ca' Foscari di Venezia,Inverse Rational Control with Partially Observable Continuous Nonlinear Dynamics.
155,155,Samuel J Gershman,Male,Harvard University,Josh Tenenbaum,Male,MIT,Safe Reinforcement Learning via Curriculum Induction.
156,156,M. Pawan Kumar,Male,Stanford University,Daphne Koller,Female,insitro,On the Stability and Convergence of Robust Adversarial Reinforcement Learning: A Case Study on Linear Quadratic Systems.
157,157,Piyush Rai,Male,Duke University,Hal Daumé III,Male,Univ of Maryland / Microsoft Research,Sample Complexity of Asynchronous Q-Learning: Sharper Analysis and Variance Reduction.
158,158,Arkadas Ozakin,Male,Georgia Institute of Technology,Alexander Gray,Male,Skytree Inc. and Georgia Tech,Off-Policy Evaluation via the Regularized Lagrangian.
159,159,Jonathan Chang,Male,Facebook,David Blei,Male,Columbia University,Dynamic Regret of Policy Optimization in Non-Stationary Environments.
160,160,Zhen James Xiang,Male,Princeton University,Peter J Ramadge,Male,Princeton,Constrained episodic reinforcement learning in concave-convex and knapsack settings.
161,161,Joao V Graca,Male,L2F INESC-ID Lisboa,Fernando Pereira,Male,Google,CoinDICE: Off-Policy Confidence Interval Estimation.
162,162,Yacov Crammer,Male,Technion,Mark Dredze,Male,Johns Hopkins,Risk-Sensitive Reinforcement Learning: Near-Optimal Risk-Sample Tradeoff in Regret.
163,163,Kurt T Miller,Male,PDT Partners,Michael Jordan,Male,UC Berkeley,Reinforcement Learning with General Value Function Approximation: Provably Efficient Approach via Bounded Eluder Dimension.
164,164,Siamac Fazli,Male,TU Berlin,Klaus-Robert Müller,Male,TU Berlin,Task-agnostic Exploration in Reinforcement Learning.
165,165,Laura Dietz,Female,"University of Massachusetts, Amherst",Tobias Scheffer,Male,Universität Potsdam,Provably Efficient Exploration for Reinforcement Learning Using Unsupervised Learning.
166,166,Hamed Valizadegan,Male,Michigan State University,Jianchang Mao,Female,Yahoo! Labs,On Function Approximation in Reinforcement Learning: Optimism in the Face of Large State Spaces.
167,167,Gideon S Mann,Male,Google Inc.,Dan Walker,Male,None,Upper Confidence Primal-Dual Reinforcement Learning for CMDP with Adversarial Loss.
168,168,Aurelie C Lozano,Female,IBM Research,Naoki Abe,Male,None,Minimax Value Interval for Off-Policy Evaluation and Policy Optimization.
169,169,Marek Petrik,Male,IBM,Shlomo Zilberstein,Male,Univ of Mass,Logarithmic Regret Bound in Partially Observable Linear Dynamical Systems.
170,170,Vinod Nair,Male,University of Toronto,Geoffrey E Hinton,Male,Google & University of Toronto,The Power of Predictions in Online Control.
171,171,Ian H Stevenson,Male,University of Connecticut,Konrad Koerding,Male,None,Information Theoretic Regret Bounds for Online Nonlinear Control.
172,172,Theodore Perkins,Male,Ottawa Hospital Research Institute,Theodore Perkins,Male,Ottawa Hospital Research Institute,Latent Template Induction with Gumbel-CRFs.
173,173,Cosmin A Bejan,Male,The University of Texas at Dallas,Sanda Harabagiu,Female,University of Texas at Dallas,Federated Principal Component Analysis.
174,174,Alekh Agarwal,Male,UC Berkeley,Martin J Wainwright,Male,UC Berkeley,Learning Differential Equations that are Easy to Solve.
175,175,Roger Luo,Male,Snap Inc.,Vittorio Ferrari,Male,University of Edinburgh,Learning Rich Rankings.
176,176,Zenglin Xu,Male,University of Electronic Science & Technology of China,Zhirong Yang,Male,Aalto University,Self-supervised Co-Training for Video Representation Learning.
177,177,Chunxiao Zhou,Male,NIH (National Institutes of Health),Yongmei Michelle Wang,Female,None,Prophet Attention: Predicting Attention with Future Attention.
178,178,Andrea Montanari,Male,Stanford,José Bento,Male,Boston College,Audeo: Audio Generation for a Silent Performance Video.
179,179,Shuheng Zhou,Female,ETH Zurich,Shuheng Zhou,Male,ETH Zurich,Cascaded Text Generation with Markov Transformers.
180,180,Samuel Rota Bulò,Male,Università Ca' Foscari,Marcello Pelillo,Male,Università Ca' Foscari di Venezia,All Word Embeddings from One Embedding.
181,181,Arthur Choi,Male,UCLA,Adnan Darwiche,Male,UCLA,Data Diversification: A Simple Strategy For Neural Machine Translation.
182,182,Jonathan Huang,Male,google.com,Carlos Guestrin,Male,University of Washington,Learning Sparse Prototypes for Text Generation.
183,183,Siamac Fazli,Male,TU Berlin,Klaus-Robert Müller,Male,TU Berlin,A Discrete Variational Recurrent Topic Model without the Reparametrization Trick.
184,184,Menachem Fromer,Male,Hebrew University,Amir Globerson,Male,"Tel Aviv University, Google",AViD Dataset: Anonymized Videos from Diverse Countries.
185,185,Alekh Agarwal,Male,UC Berkeley,Martin J Wainwright,Male,UC Berkeley,Convolutional Tensor-Train LSTM for Spatio-Temporal Learning.
186,186,Garvesh Raskutti,Male,SAMSI,Bin Yu,Female,None,End-to-End Learning and Intervention in Games.
187,187,Paris Smaragdis,Male,University of Illinois Urbana-Champaign,Bhiksha Raj,Male,Carnegie Mellon University,Cross-validation Confidence Intervals for Test Error.
