,first-author-affiliation,last-author-affiliation,title
21," Computer Science Department, Stanford University"," Computer Science Department, Stanford University",Who can win a single-elimination tournament?
22," Computer Science Department, Carnegie Mellon University"," Computer Science Department, Carnegie Mellon University",When can the maximin share guarantee be guaranteed?
23," Université Paris-Dauphine, France"," University of Oxford, United Kingdom",Multi-attribute proportional representation
24," Electrical Engineering and Computer Sciences Dept., University of California, Berkeley, Berkeley, CA"," Institute for Software Integrated Systems, Dept. of Electrical Engineering and Computer Science, Vanderbilt University, Nashville, TN",Multi-defender strategic filtering against spear-phishing attacks
25," Department of Computing Science, University of Alberta, Edmonton, AB, Canada"," Department of Computing Science, University of Alberta, Edmonton, AB, Canada",Counterfactual regret minimization in sequential security games
26," Institute of Interdisciplinary Information Sciences, Tsinghua University, Beijing, China"," State Key Lab of Hydro-science and Engineering, Tsinghua University, Beijing, China",Optimizing trading assignments in water right markets
27," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",On the complexity of mCP-nets
28," David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Ontario, Canada"," David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Ontario, Canada",Reinstating combinatorial protections for manipulation and bribery in single-peaked and nearly single-peaked electorates
29, Charles University In Prague, Koypetition,Refining subgames in large imperfect information games
30," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",Complexity of hedonic games with dichotomous preferences
31," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",Graphical hedonic games of bounded treewidth
32," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",Preferences single-peaked on nice trees
33, Carnegie Mellon University, Carnegie Mellon University,Fast optimal clearing of capped-chain barter exchanges
34," Computer Science Department, Carnegie Mellon University"," Computer Science Department, Carnegie Mellon University",Optimal aggregation of uncertain Preferences
35," Department of Informatics, Kyushu University, Fukuoka, Japan"," Department of Informatics, Kyushu University, Fukuoka, Japan",False-name-proof locations of two facilities: economic and algorithmic approaches
36," Department of Computer Science, University of Oxford, United Kingdom"," Department of Computer Science, University of Oxford, United Kingdom",Closeness centrality for networks with overlapping community structure
37," Department of Computing, Imperial College London, London, United Kingdom"," Department of Computing, Imperial College London, London, United Kingdom",Computing rational decisions in extensive games with limited foresight
38," School of Computer Engineering, Nanyang Technological University, Singapore"," School of Computer Engineering, Nanyang Technological University, Singapore",Computing optimal monitoring strategy for detecting terrorist plots
39," Rensselaer Polytechnic Institute, Troy, NY"," Rensselaer Polytechnic Institute, Troy, NY",Quantitative extensions of the Condorcet Jury Theorem with strategic agents
40," TouchPal Inc., Mountain View, CA"," Yahoo Inc., Sunnyvale, CA",Lift-based bidding in ad selection
41," School of Computer Engineering, Nanyang Technological University, Singapore"," University of Texas, El Paso, El Paso, TX",Optimizing personalized email filtering thresholds to mitigate sequential spear phishing attacks
