,first-author-affiliation,last-author-affiliation,title
25," Department of Computer Science, Ariel University"," Department of Computer Science, Bar-Ilan University",Negotiation strategies for agents with ordinal preferences
26," AGH University of Science and Technology, Krakow, Poland"," Ben-Gurion University, Be'er Sheva, Israel",Opinion diffusion and campaigning on society graphs
27," University of Maryland, College Park"," University of Maryland, College Park",On the complexity of chore division
28," Carnegie Mellon University, Pittsburgh, PA"," Carnegie Mellon University, Pittsburgh, PA",Trembling-hand perfection in extensive-form games with commitment
29," University of Salerno, Italy"," University of Essex, UK",Probabilistic verification for obviously strategyproof mechanisms
30," Gran Sasso Science Institute, L'Aquila, Italy and University of L'Aquila, L'Aquila, Italy"," Gran Sasso Science Institute, L'Aquila, Italy",On fair price discrimination in multi-unit markets
31, Duke University, Microsoft Research,An axiomatic view of the parimutuel consensus wagering mechanism
32," Harvard University, SEAS, Cambridge, MA"," Harvard University, SEAS, Cambridge, MA",Deep learning for multi-facility location mechanism design
33, PROWLER.io, PROWLER.io,Balancing two-player stochastic games with soft Q-learning
34," University of Bergen, Bergen, Norway"," Ben-Gurion University, Beersheba, Israel","When rigging a tournament, let greediness blind you"
35," University of Bergen, Bergen, Norway"," Ben-Gurion University, Beersheba, Israel",Winning a tournament by any means necessary
36," School of Computing, Media and the Arts, Teesside University"," INESC-ID and Instituto Superior Tecnico, Universidade de Lisboa",Fostering cooperation in structured populations through local and global interference strategies
37," University of Electronic Science and Technology of China, Chengdu, China"," University of Electronic Science and Technology of China, Chengdu, China",Payoff control in the iterated prisoner's dilemma
38," TU Wien, Institut für Logic and Computation, Wien, Austria"," Université Paris-Dauphine, PSL Research University, CNRS, LAMSADE, Paris cedex 16, France",Ceteris paribus majority for social ranking
39, RIKEN Center for Advanced Intelligence Project, National Institute of Informatics,Computational aspects of the preference cores of supermodular two-scenario cooperative games
40," Technion, Israel", Drexel University,Computational social choice meets databases
41," University of Cyprus, Department of Computer Science"," Imperial College London, Department of Computing",Symbolic synthesis of fault-tolerance ratios in parameterised multi-agent systems
42," Thales Research & Technology, Palaiseau cedex, France"," Thales Research & Technology, Palaiseau cedex, France",Explaining multi-criteria decision aiding models with an extended shapley value
43," Technische Universität Wien, Austria"," University of Warsaw, Poland",Approval-based multi-winner rules and strategic voting
44," Bristol Robotics Laboratory and University of Bristol and University of the West of England, Bristol"," Bristol Robotics Laboratory and University of the West of England, Bristol",Combining opinion pooling and evidential updating for multi-agent consensus
45," Université Paris-Dauphine, PSL Research University, CNRS, LAMSADE, Paris, France"," Department of Informatics, Kyushu University, Fukuoka, Japan",Service exchange problem
46," Department of Computer Science, Bar Ilan University, Israel"," Department of Computer Science, Bar Ilan University, Israel",Tractable (simple) contests
47," University of Electronic Science and Technology of China, Chengdu, China"," University of Electronic Science and Technology of China, Chengdu, China",Customer sharing in economic networks with costs
48, Stony Brook University, Northwestern University,Dynamic fair division problem with general valuations
49," School of Engineering, RMIT University"," School of ITEE, University of Queensland",Integrating demand response and renewable energy in wholesale market
50, Washington University in St. Louis, University of Maryland,Equilibrium behavior in competing dynamic matching markets
51," School of Computer Science, Carnegie Mellon University"," School of Computer Science, Carnegie Mellon University",What game are we playing? end-to-end learning in normal and extensive form games
52," Department of Computing, Imperial College London, UK"," Department of Computing, Imperial College London, UK",Verifying emergence of bounded time properties in probabilistic swarm systems
53," Warsaw University of Technology, Poland", University of Kentucky,Maximin share allocations on cycles
54, University of Southern California, University of Southern California,Multi-agent path finding with deadlines
55, RIKEN Center for Advanced Intelligence Project, CyberAgent Inc.,Optimal bidding strategy for brand advertising
56," TU Wien, Austria"," TU Wien, Austria",Preference orders on families of sets: when can impossibility results be avoided?
57," Shanghai Key Laboratory of Scalable Computing and Systems, Shanghai Jiao Tong University, China"," Department of Computer Science and Technology, Nanjing University, China",Online pricing for revenue maximization with unknown time discounting valuations
58," Politecnico di Milano, Milano, Italy"," Politecnico di Milano, Milano, Italy",Leadership in singleton congestion games
59, University of Southern California, University of Southern California,The price of usability: designing operationalizable strategies for security games
60, Kyoto University, Kyoto University,Dynamically forming a group of human forecasters and machine forecaster for forecasting economic indicators
61," IRIT, University of Toulouse"," IRIT, CNRS, Toulouse",Goal-based collective decisions: axiomatics and computational complexity
62," Department of Computer Science, University of Bath, United Kingdom"," Department of Computer Science, University of Bath, United Kingdom",Deontic sensors
63," Department of Computer Science, Ariel University"," Department of Computer Science, Stanford University",Democratic fair allocation of indivisible goods
64," Ariel University, Ariel, Israel"," Bar-Ilan University, Ramat-Gan, Israel",Double auctions in markets for multiple kinds of goods
65," Ariel University, Ariel, Israel"," Ariel University, Ariel, Israel",Redividing the cake
66," Institute for Interdisciplinary Information Sciences, Tsinghua University"," Institute for Interdisciplinary Information Sciences, Tsinghua University",Ex-post IR dynamic auctions with cost-per-action payments
67, Swarthmore College, Carnegie Mellon University,Designing the game to play: optimizing payoff structure in security games
68," Nokia Bell Labs, Nozay, France"," Nokia Bell Labs, Nozay, France",Efficient computation of approximate equilibria in discrete colonel blotto games
69," Université de Lyon, CNRS, Université Lyon 1, LIRIS, Lyon, France and University of Transport and Communications, Hanoi, Vietnam"," University of Southampton, Southampton, United Kingdom",A decentralised approach to intersection traffic management
70," University of Denver, Denver, CO"," Ben-Gurion University, Be'er-Sheva, Israel",Extended increasing cost tree search for non-unit cost domains
71," University of Michigan, Ann Arbor"," University of Michigan, Ann Arbor",A cloaking mechanism to mitigate market manipulation
72," School of Computer Science and Engineering, Southeast University, China"," Department of Computer Science, City University of Hong Kong, Hong Kong, China",Budget-feasible procurement mechanisms in two-sided markets
73," School of Computer Science and Engineering, University of Electronic Science and Technology of China, China"," School of Computer Science and Engineering, University of Electronic Science and Technology of China, China",Exact algorithms and complexity of kidney exchange
74," Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China"," Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China",Keeping in touch with collaborative UAVs: a deep reinforcement learning approach
75," School of Computer Software, Tianjin University", Imperial College London,Recurrent deep multiagent Q-learning for autonomous brokers in smart grid
76," School of Information Science and Engineering, Central South University, Changsha, China and Chair of Economic Theory, Saarland University, Saarbrücken, Germany"," School of Information Science and Engineering, Central South University, Changsha, China",Multiwinner voting with restricted admissible sets: complexity and strategyproofness
77," Ben-Gurion University of the Negev, Beer-Sheva, Israel"," Ben-Gurion University of the Negev, Beer-Sheva, Israel",Socially motivated partial cooperation in multi-agent local search
78, Kyushu University," Kyushu University and RIKEN, Center for Advanced Intelligence Project AIP",Strategyproof and fair matching mechanism for union of symmetric M-convex constraints
