,first-author-affiliation,last-author-affiliation,title
32," MOE Key Laboratory of Computer Network and Information Integration, School of Computer Science and Engineering, Southeast University, Nanjing, China"," MOE Key Laboratory of Computer Network and Information Integration, School of Computer Science and Engineering, Southeast University, Nanjing, China",Multi-Label Manifold Learning
33," Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX"," Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX",Optimal discrete matrix completion
34," Montreal Institute for Learning Algorithms, University of Montreal, Montreal, QC"," Montreal Institute for Learning Algorithms, University of Montreal, Montreal, QC",Conservativeness of untied auto-encoders
35," NTT Communication Science Laboratories, Kyoto, Japan"," NTT Communication Science Laboratories, Kyoto, Japan",Infinite plaid models for infinite bi-clustering
36," Computer Science & Engineering, University of Michigan"," Computer Science & Engineering, University of Michigan",Improving predictive state representations via gradient descent
37," Computer and Information Science, University of Oregon"," Computer and Information Science, University of Oregon",A probabilistic approach to knowledge translation
38," Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX"," Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX","The ℓ2,1-norm stacked robust autoencoders for domain adaptation"
39," Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China"," Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China",Wishart mechanism for differentially private principal components analysis
40," NUS Graduate School for Integrative Science and Engineering, NUS"," Department of ECE, NUS",Deep learning with S-shaped rectified linear activation units
41," Department of Computing Science, University of Alberta, Edmonton, AB, Canada"," Department of Computing Science, University of Alberta, Edmonton, AB, Canada",Delay-tolerant online convex optimization: unified analysis and adaptive-gradient algorithms
42," Centre for Quantum Computation and Intelligent Systems, Faculty of Engineering and Information Technology, University of Technology Sydney"," Centre for Quantum Computation and Intelligent Systems, Faculty of Engineering and Information Technology, University of Technology Sydney",Shakeout: a new regularized deep neural network training scheme
43," Massachusetts Institute of Technology, Cambridge, MA"," Massachusetts Institute of Technology, Cambridge, MA",Bounded optimal exploration in MDP
44, Samsung Research America, Google Inc.,Uncorrelated group LASSO
45," NTT Secure Platform Laboratories, NTT Corporation, Musashino-shi, Tokyo, Japan"," NTT Communication Science Laboratories, NTT Corporation, Soraku-gun, Kyoto, Japan",Learning future classifiers without additional data
46," University College London, London, UK"," University of Alberta, Edmonton, Canada",Compressed conditional mean embeddings for model-based reinforcement learning
47," Department of Electrical and Computer Engineering, Duke University"," Department of Electrical and Computer Engineering, Duke University",Preconditioned Stochastic Gradient Langevin Dynamics for deep neural networks
48," Department of Electrical and Computer Engineering, Duke University"," Department of Electrical and Computer Engineering, Duke University",High-order stochastic gradient thermostats for Bayesian learning of deep models
49," Key Laboratory of Intelligent Perception and Image Understanding, Xidian University, Xi'an, China"," School of Computer Science and Technology, Xidian University, Xi'an, China",Multi-objective self-paced learning
50," University of Texas at Arlington, Texas"," Didi Research, Bejing, China",Scalable sequential Spectral Clustering
51," National Key Laboratory for Novel Software Technology, Nanjing University and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing"," National Key Laboratory for Novel Software Technology, Nanjing University and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing",Towards safe semi-supervised learning for multivariate performance measures
52," Department of Computer Science and Engineering, Shanghai Jiao Tong University"," Department of Computer Science and Engineering, Shanghai Jiao Tong University",Accelerating random Kaczmarz algorithm based on clustering information
53," Department of Computer Science, The University of Iowa, Iowa City, IA"," Alibaba Group, Seattle, WA",Fast and accurate refined Nyström based kernel SVM
54," Center for Brains, Minds and Machines, McGovern Institute, Massachusetts Institute of Technology, Cambridge, MA"," Center for Brains, Minds and Machines, McGovern Institute, Massachusetts Institute of Technology, Cambridge, MA",How important is weight symmetry in backpropagation?
55," University of Washington, Seattle, WA"," University of Washington, Seattle, WA",Re-active learning: active learning with relabeling
56," NICTA, Australian Technology Park, Eveleigh NSW, Australia and School of Computer Science and Engineering, The University of New South Wales, Australia"," NICTA, Australian Technology Park, Eveleigh NSW, Australia",Interaction point processes via infinite branching model
57," Department of Computer Science, National University of Singapore, Republic of Singapore"," Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology","Gaussian process planning with lipschitz continuous reward functions: towards unifying Bayesian optimization, active learning, and beyond"
58," School of Computer Science and Technology, Zhejiang University, China and School of Information Systems, Singapore Management University, Singapore"," School of Computer Science and Technology, Zhejiang University, China",Online ARIMA algorithms for time series prediction
59," Department of Electrical and Computer Engineering, Northeastern University, Boston"," Department of Electrical and Computer Engineering, Northeastern University, Boston and College of Computer and Information Science, Northeastern University, Boston",Consensus guided unsupervised feature selection
60," Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Australia"," Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Australia",Sparse perceptron decision tree for millions of dimensions
61," School of Computer, National University of Defense Technology, Changsha, China"," School of Computer, National University of Defense Technology, Changsha, China",Multiple kernel k-means clustering with matrix-induced regularization
62," Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, Michigan"," Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, Michigan",Finding one's best crowd: online learning by exploiting source similarity
63," Department of Statistics, University of California, Los Angeles"," Department of Statistics, University of California, Los Angeles",Learning FRAME models using CNN filters
64," Arizona State University, Interactive Robotics Lab, AZ, Tempe"," Arizona State University, Interactive Robotics Lab, AZ, Tempe",Sparse latent space policy search
65," Shizuoka University, Shizuoka, Japan and JST, ERATO, Kawarabayashi Large Graph Project"," National Institute of Informatics, Tokyo, Japan and JST, ERATO, Kawarabayashi Large Graph Project",Expected tensor decomposition with stochastic gradient descent
66," Center for Game Science, Computer Science & Engineering, University of Washington, Seattle, WA"," Center for Game Science, Computer Science & Engineering, University of Washington, Seattle, WA and Enlearn™, Seattle, WA",Offline evaluation of online reinforcement learning algorithms
67," School of Computer Science and Applied Mathematics, University of Witwatersrand, Johannesburg, South Africa"," Department of Computer Science, Duke University, Durham, North Carolina",Reinforcement learning with parameterized actions
68," AT&T Labs Research, Middletown, NJ"," AT&T Labs Research, Middletown, NJ",Fixed-rank supervised metric learning on riemannian manifold
69," Knowledge Discovery in Scientific Literature, TU Darmstadt"," Research Training Group AIPHES, TU Darmstadt","All-in text: learning document, label, and word representations jointly"
70," Laboratory for Computational and Statistical Learning and Center for Brains, Minds and Machines, Massachusetts Institute of Technology, Cambridge, MA and Istituto Italiano di Tecnologia, Genova, Italy"," Laboratory for Computational and Statistical Learning and Center for Brains, Minds and Machines, Massachusetts Institute of Technology, Cambridge, MA",Holographic embeddings of knowledge graphs
71," Department of Computer Science and Engineering, University of Texas at Arlington"," Department of Computer Science and Engineering, University of Texas at Arlington",New ℓ1-norm relaxations and optimizations for graph clustering
72," Department of Computer Science and Engineering, University of Texas, Arlington"," Department of Computer Science and Engineering, University of Texas, Arlington",The Constrained Laplacian Rank algorithm for graph-based clustering
73," Laboratory for Information and Decision Systems, Massachusetts Institute of Technology, Cambridge, MA"," Department of Computer Science, Duke University, Durham, NC","Efficient PAC-optimal exploration in concurrent, continuous state MDPs with delayed updates"
74, Royal Institute of Technology (KTH), Royal Institute of Technology (KTH),Viral Clustering: a robust method to extract structures in heterogeneous datasets
75," Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milan, Italy"," Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milan, Italy",Inverse Reinforcement Learning through policy gradient minimization
76," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Scaling simultaneous optimistic optimization for high-dimensional non-convex functions with low effective dimensions
77," Allen Institute for AI, Seattle, WA"," IBM Watson Research Center, Yorktown Heights, NY",Selecting near-optimal learners via incremental data allocation
78," Department of Computer Science and Engineering, The Chinese University of Hong Kong"," Department of Computer Science and Engineering, The Chinese University of Hong Kong",Scalable algorithms for tractable schatten quasi-norm minimization
79," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA and College of Computer and Information Science, Northeastern University, Boston, MA",Spectral bisection tree guided Deep Adaptive Exemplar Autoencoder for unsupervised domain adaptation
80," Department of Computer Science, University of Southern California, Los Angeles, CA"," Department of Computer Science, University of Southern California, Los Angeles, CA",Metric learning for ordinal data
81, ETH Zurich, ETH Zurich,Noisy submodular maximization via adaptive sampling with applications to crowdsourced image collection summarization
82," Department of Physics, Tsinghua University"," Department of Computer Science & Tech., State Key Lab of Intell. Tech. & Sys.; CBICR Center; Tsinghua National Lab for Information Science and Tech., Tsinghua University",Bayesian matrix completion via adaptive relaxed spectral regularization
83, IBM Research Zurich, Technische Universitaet Darmstadt,Marginalized continuous Time Bayesian Networks for network reconstruction from incomplete observations
84," Department of Computer Science, University of Massachusetts Lowell, Lowell, MA"," Department of Computer Science, University of Massachusetts Lowell, Lowell, MA",Return of frustratingly easy domain adaptation
85," College of Computer and Control Engineering, Nankai University, Tianjin, P. R. China"," Microsoft Research, Beijing, P. R. China",On the depth of deep neural networks: a theoretical view
86, Carnegie Mellon University, Carnegie Mellon University,Linear-time learning on distributions with approximate kernel embeddings
87," ACVT, The University of Adelaide, Australia"," ACVT, The University of Adelaide, Australia",Learning sparse confidence-weighted classifier on very high dimensional data
88," Chalmers University of Technology, Gothenburg, Sweden"," Chalmers University of Technology, Gothenburg, Sweden",Algorithms for differentially private multi-armed bandits
89, Google DeepMind, Google DeepMind,Deep reinforcement learning with double Q-Learning
90," Robotics Institute, Carnegie Mellon University, Pittsburgh, PA"," School of Interactive Computing, Georgia Institute of Technology, Atlanta, GA",Online instrumental variable regression with applications to online linear system identification
91, Ohio State University, Ohio State University,The hidden convexity of spectral clustering
92," School of Computer Science, McGill University, Montreal, Canada"," Department of Mathematics and Statistics, Lancaster University, Lancaster, UK",Multitask generalized eigenvalue program
93," Beijing Key Laboratory of Multimedia and Intelligent Software Technology, College of Metropolitan Transportation, Beijing University of Technology Beijing, China"," Beijing Key Laboratory of Multimedia and Intelligent Software Technology College of Metropolitan Transportation, Beijing University of Technology Beijing, China and School of Software Technology at Dalian University of Technology, Dalian, China",Product Grassmann Manifold representation and its LRR models
94," School of EECS, Peking University"," Department of Computer Science, University of Illinois at Urbana-Champaign",Text classification with heterogeneous information network kernels
95," College of Mathematics & Information Science, Wenzhou University, Zhejiang, China"," College of Mathematics & Information Science, Wenzhou University, Zhejiang, China",Semi-supervised dictionary learning via structural sparse preserving
96," College of Computer Science, Zhejiang University, Hangzhou, China"," College of Computer Science, Zhejiang University, Hangzhou, China",Relational knowledge transfer for zero-shot learning
97," King Abdullah University of Science and Technology (KAUST), Computational Bioscience Research Center (CBRC), Computer, Electrical and Mathematical Sciences and Engineering Division (CEMSE), Thuwal, Saudi Arabia"," King Abdullah University of Science and Technology (KAUST), Computational Bioscience Research Center (CBRC), Computer, Electrical and Mathematical Sciences and Engineering Division (CEMSE), Thuwal, Saudi Arabia",Optimizing multivariate performance measures from multi-view data
98," Department of Industrial, Manufacturing & Systems Engineering, University of Texas at Arlington, TX"," Department of Industrial and Systems Engineering, University of Washington, Seattle, WA",An efficient time series subsequence pattern mining and prediction framework with an application to respiratory motion prediction
99," Department of Computer Science, University at Albany, State University of New York, Albany, NY"," Department of Computer Science, University at Albany, State University of New York, Albany, NY",Co-regularized PLSA for multi-modal learning
100," University of Science and Technology of China, Hefei, P.R. China"," University of Science and Technology of China, Hefei, P.R. China",Toward a better understanding of deep neural network based acoustic modelling: an empirical investigation
101," Machine Learning Department, School of Computer Science, Carnegie Mellon University, Pittsburgh PA"," Machine Learning Department, School of Computer Science, Carnegie Mellon University, Pittsburgh PA",Noise-adaptive margin-based active learning and lower bounds under Tsybakov noise condition
102," Robotics Institute, Carnegie Mellon University"," Robotics Institute, Carnegie Mellon University",Learning by transferring from unsupervised universal sources
103," Beckman Institute, University of Illinois at Urbana-Champaign, Urbana, IL"," Beckman Institute, University of Illinois at Urbana-Champaign, Urbana, IL",Learning Deep ℓ0 Encoders
104," Department of Computer Science and Electric Engineering, University of Maryland Baltimore County"," Department of Mathematics and Statistics, University of Maryland Baltimore County",Adaptive Normalized Risk-Averting Training for deep neural networks
105," MOE Key lab of Bioinformatics, Bioinformatics Division and Center for Synthetic & Systems Biology, TNList"," Department of Electronic Engineering, Tsinghua University, Beijing, China",Nonlinear feature extraction with max-margin data shifting
106," Department of Computer Science, University of Illinois at Chicago, IL"," Department of Computer Science, University of Illinois at Chicago, IL and Institute for Data Science, Tsinghua University, Beijing, China",Unsupervised feature selection on networks: a generative view
107," Technische Universität Darmstadt, Germany"," Technische Universität Darmstadt, Germany",Model-free preference-based reinforcement learning
108," KAUST, Saudi Arabia"," KAUST, Saudi Arabia",Constrained submodular minimization for missing labels and class imbalance in multi-label learning
109," National Key Laboratory for Novel Software Technology, Nanjing University, China"," Minieye, Youjia Innovation LLC, China",Representing sets of instances for visual recognition
110," Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Australia"," Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Australia",Robust semi-supervised learning through label aggregation
111," College of Computer Science & Software Engineering, Shenzhen University, China"," College of Computer Science & Software Engineering, Shenzhen University, China",Analysis-synthesis dictionary learning for universality-particularity representation based classification
112," State Key Laboratory for Novel Software Technology, Collaborative Innovation Center of Novel Software, Technology and Industrialization, Nanjing University, Nanjing, China"," School of Computer Science and Technology, School of Software, Nanjing, University of Posts and Telecommunications, Nanjing, China",Efficient average reward reinforcement learning using constant shifting values
113," School of Informatics and Computing, Indiana University, Bloomington, IN"," School of Informatics and Computing, Indiana University, Bloomington, IN",Learning Continuous-Time Bayesian Networks in relational domains: a non-parametric approach
114," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Instance specific metric subspace learning: a Bayesian approach
115," Center for Quantum Computation and Intelligent Systems, University of Technology Sydney"," Center for Quantum Computation and Intelligent Systems, University of Technology Sydney",Scalable completion of nonnegative matrices with the separable structure
116," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Derivative-free optimization via classification
117," Dept. of Electrical and Computer Engineering, Carnegie Mellon University"," Dept. of Electrical and Computer Engineering, Carnegie Mellon University",On order-constrained transitive distance clustering
118," King Abdullah University of Science and Technology (KAUST), Saudi Arabia"," King Abdullah University of Science and Technology (KAUST), Saudi Arabia",A proximal Alternating Direction Method for semi-definite rank minimization
119," National Key Laboratory for Novel Software Technology, Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing University, Nanjing, China"," National Key Laboratory for Novel Software Technology, Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing University, Nanjing, China",Learning Expected Hitting Time distance
120," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Stochastic optimization for kernel PCA
121," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong"," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong",Asynchronous distributed semi-stochastic gradient optimization
122," College of Computer Science and Technology, Zhejiang University, Hangzhou, China"," Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",An alternating proximal splitting method with global convergence for nonconvex structured sparsity optimization
123," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, Hangzhou, China"," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, Hangzhou, China",Accelerated sparse linear regression via random projection
124," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China"," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China and Center of Excellence for Brain Science and Intelligence Technology, Chinese Academy of Sciences, Beijing, China",Large-scale graph-based Semi-Supervised learning via tree Laplacian solver
125," Department of Computer Science, National University of Singapore, Republic of Singapore"," Department of Computer Science, National University of Singapore, Republic of Singapore",Near-optimal active learning of multi-output Gaussian processes
126," Tsinghua National Laboratory for Information Science and Technology (TNList), School of Software, Tsinghua University, Beijing, China"," Hong Kong University of Science and Technology, Hong Kong",Multi-domain active learning for recommendation
127," School of Mathematics and Statistics, The University of Melbourne, Australia"," Univ-Lille-3, France and Chalmers University of Technology, Sweden",On the differential privacy of Bayesian inference
128," Department of Computer Science and Engineering, Shanghai Jiao Tong University"," Department of Computer Science and Engineering, Shanghai Jiao Tong University",A scalable and extensible framework for superposition-structured models
129," National Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, China"," National Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, China",Fast asynchronous parallel stochastic gradient descent: a lock-free approach with convergence guarantee
130," Department of Computer Science, Purdue University", IBM Thomas J. Watson Research Center,DinTucker: scaling up Gaussian process models on large multidimensional arrays
131," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong"," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong",Fast nonsmooth regularized risk minimization with continuation
132," Institute of High Performance Computing, Singapore"," Nanyang Technological University, Singapore",Transfer learning for cross-language text categorization through active correspondences construction
133," Department of EECS, UC Berkeley"," Department of EECS, UC Berkeley",Veto-Consensus Multiple Kernel Learning
134," School of Software, Tsinghua University, Beijing, China and Tsinghua National Laboratory for Information Science and Technology"," School of Software, Tsinghua University, Beijing, China and Tsinghua National Laboratory for Information Science and Technology",Deep Hashing Network for efficient similarity retrieval
135," School of Computer Science and Technology, Tianjin University, Tianjin, China"," School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China",Coupled dictionary learning for unsupervised feature selection
136," School of Informatics, University of Edinburgh, UK"," School of Informatics, University of Edinburgh, UK",Stochastic parallel block coordinate descent for large-scale saddle point problems
