,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
56,56,Remi Munos,Google DeepMind,Remi Munos,Google DeepMind,Optimistic Optimization of Deterministic Functions.
57,57,Siwei Lyu,University at Albany SUNY,Siwei Lyu,University at Albany SUNY,Unifying Non-Maximum Likelihood Learning Objectives with Minimum KL Contraction.
58,58,Bin Zhao,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Large-Scale Category Structure Aware Image Categorization.
59,59,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Inferring spike-timing-dependent plasticity from spike train data.
60,60,Soumya Ghosh,IBM Research,David Blei,Columbia University,Spatial distance dependent Chinese Restaurant Process for image segmentation.
61,61,Victor Lempitsky,Yandex,Andrew Zisserman,DeepMind & University of Oxford,Pylon Model for Semantic Segmentation.
62,62,Vinayak Rao,Purdue University,Yee Whye Teh,"University of Oxford, DeepMind",Gaussian process modulated renewal processes.
63,63,T.-K. Huang,Microsoft,Jeff Schneider,CMU,Learning Auto-regressive Models from Sequence and Non-sequence Data.
64,64,Wouter M Koolen,Centrum Wiskunde & Informatica,Manfred K. Warmuth,Google Brain,Learning Eigenvectors for Free.
65,65,Jakob H Macke,University of Tübingen & MPI IS Tübingen,Peter E Latham,"Gatsby Unit, UCL",How biased are maximum entropy models?.
66,66,Sungwoong Kim,Qualcomm,Chang D. D Yoo,KAIST,Higher-Order Correlation Clustering for Image Segmentation.
67,67,Ricardo S Cabral,Instituto Superio Tecnico,Alexandre Bernardino,ISR/ Instituto Superior Tecnico,Matrix Completion for Image Classification.
68,68,Andre S Barreto,Brazilian National Laboratory for Scientific Computing (LNCC),Joelle Pineau,McGill University,Reinforcement Learning using Kernel-Based Stochastic Factorization.
69,69,Jun Wang,University of Geneva,Alexandros Kalousis,"University of Applied Sciences, Western Switzerland",Metric Learning with Multiple Kernels.
70,70,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Kernel Embeddings of Latent Tree Graphical Models.
71,71,Nico Goernitz,TU Berlin,Gunnar Rätsch,ETH Zürich,Hierarchical Multitask Structured Output Learning for Large-scale Sequence Segmentation.
72,72,Liefeng Bo,Intel Labs,Dieter Fox,University of Washington,Hierarchical Matching Pursuit for Recognition: Architecture and Fast Algorithms.
73,73,Puru Kar,Indian Institute of Technology Kanpur,Prateek Jain,Microsoft Research,Similarity-based Learning via Data Driven Embeddings.
74,74,Sebastian A Kurtek,Florida State University,Wei Wu,Florida State University,Signal Estimation Under Random Time-Warpings and Nonlinear Signal Alignment.
75,75,Dong Dai,Rutgers University,Tong Zhang,Tencent,Greedy Model Averaging.
76,76,Zhan Wei Lim,NUS,Wee Sun Lee,National University of Singapore,Monte Carlo Value Iteration with Macro-Actions.
77,77,Shinichi Nakajima,Technische Universität Berlin,S. Derin Babacan,Google Research,Global Solution of Fully-Observed Variational Bayesian Matrix Factorization is Column-Wise Independent.
78,78,Liang Xiong,Carnegie Mellon University,Jeff Schneider,CMU,Group Anomaly Detection using Flexible Genre Models.
79,79,Ryota Tomioka,Microsoft Research Cambridge,Hisashi Kashima,None,Statistical Performance of Convex Tensor Decomposition.
80,80,XianXing Zhang,Duke University,Lawrence Carin,Duke University,Hierarchical Topic Modeling for Analysis of Time-Evolving Personal Choices.
81,81,Mohammad J Saberian,UC San Diego,Nuno Vasconcelos,UC San Diego,Multiclass Boosting: Theory and Algorithms.
82,82,Kenan Y Yılmaz,Boğaziçi University,Umut Simsekli,Institut Polytechnique de Paris/ University of Oxford,Generalised Coupled Tensor Factorisation.
83,83,Dan Sheldon,University of Massachusetts Amherst,Tom Dietterich,Oregon State University,Collective Graphical Models.
84,84,Pablo M Olmos,Universidad de Sevilla,Fernando Perez-Cruz,Swiss Data Science Center (ETH Zurich and EPFL),An Application of Tree-Structured Expectation Propagation for Channel Decoding.
85,85,Inderjit Dhillon,UT Austin & Amazon,Ambuj Tewari,University of Michigan,Nearest Neighbor based Greedy Coordinate Descent.
86,86,Gautam Kunapuli,University of Wisconsin-Madison,Jude W Shavlik,University of Wisconsin at Madison,Advice Refinement in Knowledge-Based SVMs.
87,87,Abhishek Kumar,"University of Maryland, College Park",Hal Daumé III,Univ of Maryland / Microsoft Research,Co-regularized Multi-view Spectral Clustering.
88,88,Skander Mensi,Brain-Mind Institute,Wulfram Gerstner,EPFL,From Stochastic Nonlinear Integrate-and-Fire to Generalized Linear Models.
89,89,Kevin G Jamieson,University of Wisconsin,Rob Nowak,Wisconsin,Active Ranking using Pairwise Comparisons.
90,90,Yair Wiener,Technion,Ran El-Yaniv,Technion & Google,Agnostic Selective Classification.
91,91,Elad Hazan,Technion,Satyen Kale,Google,Newtron: an Efficient Bandit algorithm for Online Multiclass Prediction.
92,92,Joel Leibo,Google DeepMind,Tomaso Poggio,Massachusetts Institute of Technology,Why The Brain Separates Face Recognition From Object Recognition.
93,93,Paul Wagner,Aalto University,Paul Wagner,Aalto University,A reinterpretation of the policy oscillation phenomenon in approximate policy iteration.
94,94,Biljana Petreska,UCL,Maneesh Sahani,"Gatsby Unit, UCL",Dynamical segmentation of single trials from population neural data.
95,95,Matthias S Keil,University of Barcelona,Matthias S Keil,University of Barcelona,"Emergence of Multiplication in a Biophysical Model of a Wide-Field Visual Neuron for Computing Object Approaches: Dynamics, Peaks, & Fits."
96,96,Shahed Sorower,Capital One Labs,Xiaoli Fern,Oregon State University,Inverting Grice's Maxims to Learn Rules from Natural Language Extractions.
97,97,Hua Wang,Univ. of Texas at Arlington,Chris Ding,University of Texas at Arlington,A Maximum Margin Multi-Instance Learning Framework for Image Categorization.
98,98,Jun Zhu,Tsinghua University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Infinite Latent SVM for Classification and Multi-task Learning.
99,99,Jun-ichiro Hirayama,Kyoto University,Aapo Hyvarinen,University of Helsinki,Structural equations and divisive normalization for energy-dependent component analysis.
100,100,"Asela ""Zilla"" Gunawardana",Microsoft Research,Puyang Xu,Johns Hopkins University,A Model for Temporal Dependencies in Event Streams.
101,101,Mohammad Gheshlaghi Azar,Radboud University of Nijmegen,Hilbert J Kappen,Radboud University,Speedy Q-Learning.
102,102,Bo Chen,Caltech,Pietro Perona,California Institute of Technology,Predicting response time and error rates in visual search.
103,103,Shuai Huang,Arizona State University,Eric Reiman,Banner Alzheimer's Institute,Identifying Alzheimer's Disease-Related Brain Regions from Multi-Modality Neuroimaging Data using Sparse Composite Linear Discrimination Analysis.
104,104,Tom Walsh,Sony AI,Clayton T Morrison,University of Arizona,Blending Autonomous Exploration and Apprenticeship Learning.
105,105,Armen Allahverdyan,Yerevan Physics Institute,Aram Galstyan,USC Information Sciences Institute,Comparative Analysis of Viterbi Training and Maximum Likelihood Estimation for HMMs.
106,106,Elodie Vernet,ENS Cachan,Mark Reid,Apple,Composite Multiclass Losses.
107,107,Ryan G Gomes,Caltech,Pietro Perona,California Institute of Technology,Crowdclustering.
108,108,Wieland Brendel,Champalimaud Neuroscience Programme,Christian Machens,Fundacao Champalimaud PT507131827,Demixed Principal Component Analysis.
109,109,Alan Qi,Purdue university,Feng Yan,Facebook,EigenNet: A Bayesian hybrid of generative and conditional models for sparse learning.
110,110,Dylan A Simon,New York University,Nathaniel D Daw,New York University,Environmental statistics and the trade-off between model-based and TD learning in humans.
111,111,Jasmina Bogojeska,Max-Planck Institute for Informatics,Jasmina Bogojeska,Max-Planck Institute for Informatics,History distribution matching method for predicting effectiveness of HIV combination therapies.
112,112,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Inductive reasoning about chimeric creatures.
113,113,Florian Stimberg,TU Berlin,Andreas Ruttor,TU Berlin,Inference in continuous time changepoint point models.
114,114,Kamiar Rahnama Rad,Columbia University,Liam Paninski,Columbia University,Information Rates and Optimal Decoding in Large Neural Populations.
115,115,Blake Shaw,Foursquare,Tony Jebara,Spotify,Learning a Distance Metric from a Network.
116,116,Angela Yao,National University of Singapore,Raquel Urtasun,University of Toronto,Learning Probabilistic Non-Linear Latent Variable Models for Tracking Complex Activities.
117,117,Christoph Lampert,IST Austria,Christoph Lampert,IST Austria,Maximum Margin Multi-Label Structured Prediction.
118,118,Jiarong Jiang,Two Sigma Investments LP,Hal Daumé III,Univ of Maryland / Microsoft Research,Message-Passing for Approximate MAP Inference with Latent Variables.
119,119,Andrew Guillory,University of Washington,Jeff A Bilmes,"University of Washington, Seattle","Online Submodular Set Cover, Ranking, and Repeated Active Learning."
120,120,Yong Zhang,Simon Fraser University,Zhaosong Lu,Simon Frasor University,Penalty Decomposition Methods for Rank Minimization.
121,121,Michael Kapralov,Stanford University,Rina Panigrahy,Microsoft Research,Prediction strategies without loss.
122,122,Ardavan Saeedi,University of British Columbia,Alexandre Bouchard-Côté,UBC,Priors over Recurrent Continuous Time Processes.
123,123,Yoshinobu Kawahara,Osaka University / RIKEN,Takashi Washio,Osaka University,Prismatic Algorithm for Discrete D.C. Programming Problem.
124,124,Makoto Yamada,Kyoto University,Masashi Sugiyama,RIKEN / University of Tokyo,Relative Density-Ratio Estimation for Robust Distribution Comparison.
125,125,Nam H Nguyen,Johns Hopkins University,Trac D Tran,Johns Hopkins University,Robust Lasso with missing and grossly corrupted observations.
126,126,Denis Maua,University of Sao Paulo,Cassio P de Campos,Queen's University Belfast,Solving Decision Problems with Limited Information.
127,127,Anima Anandkumar,Caltech,Tong Zhang,Tencent,Spectral Methods for Learning Multivariate Latent Tree Structure.
128,128,Levi Boyles,UC Irvine,Max Welling,University of Amsterdam / Qualcomm AI Research,Statistical Tests for Optimization Efficiency.
129,129,J. Zico Kolter,Carnegie Mellon University / Bosch Center for AI,J. Zico Kolter,Carnegie Mellon University / Bosch Center for AI,The Fixed Points of Off-Policy TD.
130,130,Lu Ren,Duke University,Lawrence Carin,Duke University,The Kernel Beta Process.
131,131,Marius Kloft,TU Kaiserslautern,Gilles Blanchard,Universität Potsdam (DE),The Local Rademacher Complexity of Lp-Norm Multiple Kernel Learning.
132,132,Edouard Grave,Inria - Ecole normale supérieure,Francis Bach,INRIA - Ecole Normale Superieure,Trace Lasso: a trace norm regularization for correlated designs.
133,133,Mijung Park,University of Texas,Jonathan W Pillow,UT Austin,Active learning of neural response functions with Gaussian processes.
134,134,Alessandro Lazaric,Facebook Artificial Intelligence Research,Marcello Restelli,Politecnico di Milano,Transfer from Multiple MDPs.
135,135,Carl Vondrick,Massachusetts Institute of Technology,Deva Ramanan,None,Video Annotation and Tracking with Active Learning.
136,136,Andreas Krause,ETH Zurich,Cheng Soon Ong,"NICTA, Melbourne",Contextual Gaussian Process Bandit Optimization.
137,137,Gilles Blanchard,Universität Potsdam (DE),Clay Scott,University of Michigan,Generalizing from Several Related Classification Tasks to a New Unlabeled Sample.
138,138,Simon Wiesler,RWTH Aachen,Hermann Ney,RWTH Aachen,A Convergence Analysis of Log-Linear Training.
139,139,Oliver Kroemer,CMU,Jan Peters,TU Darmstadt & MPI Intelligent Systems,A Non-Parametric Approach to Dynamic Programming.
140,140,Qian Sun,Arizona State University,Jieping Ye,Arizona State University,A Two-Stage Weighting Framework for Multi-Source Domain Adaptation.
141,141,Amir-massoud Farahmand,Vector Institute,Amir-massoud Farahmand,Vector Institute,Action-Gap Phenomenon in Reinforcement Learning.
142,142,Omar Z Khan,University of Waterloo,John Mark M Agosta,Microsoft,Automated Refinement of Bayes Networks' Parameters based on Test Ordering Constraints.
143,143,Andy Cotter,TTI Chicago,Karthik Sridharan,University of Pennsylvania,Better Mini-Batch Algorithms via Accelerated Gradient Methods.
144,144,Dan Lizotte,The University of Western Ontario,Dan Lizotte,The University of Western Ontario,Convergent Fitted Value Iteration with Linear Function Approximation.
145,145,Alan Jern,Rose-Hulman Institute of Technology,Charles Kemp,Carnegie Mellon University,Evaluating computational models of preference learning.
146,146,Alexandra Carpentier,StatsLab Cambridge,Remi Munos,Google DeepMind,Finite Time Analysis of Stratified Sampling for Monte Carlo.
147,147,Yibiao Zhao,MIT,Song-Chun Zhu,UCLA,Image Parsing with Stochastic Scene Grammar.
148,148,Chun-Nam Yu,"Bell Labs, Alcatel-Lucent",Vickie Baracos,None,Learning Patient-Specific Cancer Survival Distributions as a Sequence of Dependent Regressors.
149,149,Zhen James Xiang,Princeton University,Peter J Ramadge,Princeton,Learning Sparse Representations of High Dimensional Data on Large Scale Dictionaries.
150,150,Xinggang Wang,Huazhong University of Science and Technology,Longin Jan J Latecki,Temple University,Maximal Cliques that Satisfy Hard Constraints with Application to Deformable Object Model Learning.
151,151,Onur Dikmen,University of Helsinki,Cédric Févotte,CNRS,Nonnegative dictionary learning in the exponential noise model for adaptive music signal representation.
152,152,Richard G Gibson,University of Alberta,Duane Szafron,University of Alberta,On Strategy Stitching in Large Extensive Form Multiplayer Games.
153,153,Guy Van den Broeck,UCLA,Guy Van den Broeck,UCLA,On the Completeness of First-Order Knowledge Compilation for Lifted Probabilistic Inference.
154,154,Yevgeny Seldin,University of Copenhagen,Ronald Ortner,Montanuniversitaet Leoben,PAC-Bayesian Analysis of Contextual Bandits.
155,155,Fabio Vitale,University of Lille,Giovanni Zappella,"Amazon, Berlin",See the Tree Through the Lines: The Shazoo Algorithm.
156,156,Odalric-Ambrym Maillard,INRIA,Daniil Ryabko,INRIA,Selecting the State-Representation in Reinforcement Learning.
157,157,Binbin Lin,Zhejiang University,Xiaofei He,Zhejiang University,Semi-supervised Regression via Parallel Field Regularization.
158,158,Shai Shalev-Shwartz,Mobileye & HUJI,Amnon Shashua,Hebrew University of Jerusalem,ShareBoost: Efficient multiclass learning with feature sharing.
159,159,Christos Boutsidis,IBM T.J. Watson Research,Malik Magdon-Ismail,RPI,Sparse Features for PCA-Like Linear Regression.
160,160,Cho-Jui Hsieh,UCLA,Pradeep Ravikumar,Carnegie Mellon University,Sparse Inverse Covariance Matrix Estimation Using Quadratic Approximation.
161,161,Shulin Yang,Airbnb,Ali Rahimi,Red Bow Labs,Structure Learning for Optimization.
162,162,Ichiro Takeuchi,Nagoya Institute of Technology,Masashi Sugiyama,RIKEN / University of Tokyo,Target Neighbor Consistent Feature Weighting for Nearest Neighbor Classification.
163,163,Joel Veness,DeepMind,Michael Bowling,DeepMind / University of Alberta,Variance Reduction in Monte-Carlo Tree Search.
164,164,Ambuj Tewari,University of Michigan,Inderjit Dhillon,UT Austin & Amazon,Greedy Algorithms for Structurally Constrained High Dimensional Problems.
165,165,Zuoguan Wang,Rensselaer Polytechnic Institute,Qiang Ji,Rensselaer Polytechnic Institute,Decoding of Finger Flexion from Electrocorticographic Signals Using Switching Non-Parametric Dynamic Systems.
166,166,chaitu Ekanadham,"Knewton, Inc.",Eero Simoncelli,FlatIron Institute / New York University,A blind sparse deconvolution method for neural spike identification.
167,167,Nobuyuki Morioka,Google,Shin'ichi Satoh,NII,Generalized Lasso based Approximation of Sparse Coding for Visual Recognition.
168,168,Hai-Son P Le,Carnegie Mellon University,Ziv Bar-Joseph,Carnegie Mellon University,Inferring Interaction Networks using the IBP applied to microRNA Target Prediction.
169,169,Shilin Ding,University of Wisconsin-Madison,Jerry Zhu,University of Wisconsin-Madison,Learning Higher-Order Graph Structure with Features by Structure Penalty.
170,170,Francis Bach,INRIA - Ecole Normale Superieure,Eric Moulines,Telecom ParisTech,Non-Asymptotic Analysis of Stochastic Approximation Algorithms for Machine Learning.
171,171,Xaq S Pitkow,University of Rochester,Ken D Miller,Columbia University,Learning unbelievable marginal probabilities.
172,172,Victor Gabillon,INRIA,Sebastien Bubeck,MSR,Multi-Bandit Best Arm Identification.
173,173,David Reichert,DeepMind,Amos Storkey,University of Edinburgh,Neuronal Adaptation for Sampling-Based Probabilistic Inference in Perceptual Bistability.
174,174,Nati Srebro,TTI-Chicago,Ambuj Tewari,University of Michigan,On the Universality of Online Mirror Descent.
175,175,Hema Koppula,Apple,Ashutosh Saxena,Cornell University,Semantic Labeling of 3D Point Clouds for Indoor Scenes.
176,176,Mehdi Keramati,Group for Neural Theory,Boris S Gutkin,"Group for Neural Theory, DEC, ENS, Paris, France",A Reinforcement Learning Theory for Homeostatic Regulation.
177,177,Neville Mehta,Oregon State University,Alan Fern,Oregon State University,Autonomous Learning of Action Models for Planning.
178,178,David Mcallester,Toyota Tech Institute Chicago,Joseph Keshet,Bar-Ilan University,Generalization Bounds and Consistency for Latent Structural Probit and Ramp Loss.
179,179,Ping Li,Baidu Research USA,Arnd C König,Microsoft Research,Hashing Algorithms for Large-Scale Learning.
180,180,Po-Ling Loh,University of Wisconsin - Madison,Martin J Wainwright,UC Berkeley,High-dimensional regression with noisy and missing data: Provable guarantees with non-convexity.
181,181,Ziming Zhang,Oxford Brookes University,Amir Saffari,BenevolentAI,Learning Anchor Planes for Classification.
182,182,Bharath Sriperumbudur,The Pennsylvania State University,Gert Lanckriet,U.C. San Diego,Learning in Hilbert vs. Banach Spaces: A Measure Embedding Viewpoint.
183,183,Zhen Li,UIUC,Thomas S Huang,UIUC,Learning to Search Efficiently in High Dimensions.
184,184,Yisong Yue,California Institute of Technology,Carlos Guestrin,University of Washington,Linear Submodular Bandits and their Application to Diversified Retrieval.
185,185,Yee Whye Teh,"University of Oxford, DeepMind",Lloyd T Elliott,University of Oxford,Modelling Genetic Variations using Fragmentation-Coagulation Processes.
186,186,Stéphan Clémençon,Telecom ParisTech,Stéphan Clémençon,Telecom ParisTech,On U-processes and clustering performance.
187,187,Joni Pajarinen,TU Darmstadt,Jaakko Peltonen,University of Tampere and Aalto University,Periodic Finite State Controllers for Efficient POMDP and DEC-POMDP Planning.
188,188,Peter Gehler,Max Planck Institute Informatik,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",Recovering Intrinsic Images with a Global Sparsity Prior on Reflectance.
189,189,Johanni Brea,Universität Bern,Jean-Pascal Pfister,Cambridge University,Sequence learning with hidden units in spiking neural networks.
190,190,Cedric Archambeau,"Amazon, Berlin",Onno Zoeter,Xerox Research Centre Europe,Sparse Bayesian Multi-Task Learning.
191,191,David P Wipf,AWS,David P Wipf,AWS,Sparse Estimation with Structured Dictionaries.
192,192,Alexandra Carpentier,StatsLab Cambridge,Remi Munos,Google DeepMind,Sparse Recovery with Brownian Sensing.
193,193,George Konidaris,Duke University,Philip Thomas,University of Massachusetts Amherst,TD_gamma: Re-evaluating Complex Backups in Temporal Difference Learning.
194,194,Dae Il Kim,Brown University,Erik Sudderth,Brown University,The Doubly Correlated Nonparametric Topic Model.
195,195,Yi-Kai Liu,National Institute of Standards and Technology,Yi-Kai Liu,National Institute of Standards and Technology,Universal low-rank matrix recovery from Pauli measurements.
196,196,Andreas Damianou,University of Sheffield,Neil D Lawrence,Amazon,Variational Gaussian Process Dynamical Systems.
197,197,Weiran Wang,"University of California, Merced",Zhengdong Lu,Noah's Ark Lab Huawei Technologies,A Denoising View of Matrix Completion.
198,198,Miles Lopes,UC Davis,Martin J Wainwright,UC Berkeley,A More Powerful Two-Sample Test in High Dimensions using Random Projection.
199,199,Stefano Ermon,Stanford University,Bart Selman,Cornell University,Accelerated Adaptive Markov Chain for Partition Function Computation.
200,200,Tim van Erven,University of Amsterdam,Steven D Rooij,CWI,Adaptive Hedge.
201,201,Rocco A Servedio,Columbia University,Phil Long,NEC Labs,Algorithms and hardness results for parallel large margin learning.
202,202,Olivier Chapelle,Google,Lihong Li,Amazon,An Empirical Evaluation of Thompson Sampling.
203,203,Krzysztof Dembczynski,Poznan University of Technology,Eyke Hullermeier,Philipps-Universität Marburg,An Exact Algorithm for F-Measure Maximization.
204,204,Mike Mozer,Google Research and U. Colorado Boulder,Harold Pashler,UC San Diego,An Unsupervised Decontamination Procedure For Improving The Reliability Of Human Judgments.
205,205,Jing Lei,CMU,Jing Lei,CMU,Differentially Private M-Estimators.
206,206,Xinghua Lou,Vicarious FPC Inc,Fred Hamprecht,Heidelberg University,Structured Learning for Cell Tracking.
207,207,Nan Ding,Google,Alan Qi,Purdue university,t-divergence Based Approximate Inference.
208,208,Fabian L Wauthier,Amazon,Michael Jordan,UC Berkeley,Bayesian Bias Mitigation for Crowdsourcing.
209,209,Congcong Li,Cornell University,Tsuhan Chen,Cornell University,$\theta$-MRF: Capturing Spatial and Semantic Structure in the Parameters for Scene Understanding.
210,210,Xiaoyin Ge,Ohio State University,Yusu Wang,Ohio State University,Data Skeletonization via Reeb Graphs.
