,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
34,34,Isabel Valera,MPI-SWS,Fernando Perez-Cruz,,Infinite Factorial Dynamical Model.
35,35,Shakir Mohamed,Google DeepMind,Danilo Jimenez Rezende,Google DeepMind,Variational Information Maximisation for Intrinsically Motivated Reinforcement Learning.
36,36,Dustin Tran,Columbia University,Edo M Airoldi,Harvard University,Copula variational inference.
37,37,Kai Fan,Duke University,Katherine Heller,Duke,Fast Second Order Stochastic Backpropagation for Variational Inference.
38,38,Anastasia Podosinnikova,ENS - Inria,Simon Lacoste-Julien,INRIA,Rethinking LDA: Moment Matching for Discrete ICA.
39,39,Abbas Abdolmaleki,University of Porto,Gerhard Neumann,University of Lincoln,Model-Based Relative Entropy Stochastic Search.
40,40,Ahmed Hefny,Carnegie Mellon University,Geoffrey Gordon,CMU,Supervised Learning for Dynamical System Learning.
41,41,Thibaut Lienart,University of Oxford,Arnaud Doucet,Oxford,Expectation Particle Belief Propagation.
42,42,Farzaneh Mirzazadeh,University of Alberta,Dale Schuurmans,Alberta,Embedding Inference for Structured Multilabel Prediction.
43,43,Jessa Bekker,KU Leuven,Guy Van den Broeck,UCLA,Tractable Learning for Complex Probability Queries.
44,44,Nihar Bhadresh Shah,UC Berkeley,Denny Zhou,MSR,Double or Nothing: Multiplicative Incentive Mechanisms for Crowdsourcing.
45,45,Michalis Titsias,Athens University of Economics and Business,Miguel Lázaro-Gredilla,Vicarious,Local Expectation Gradients for Black Box Variational Inference.
46,46,Charlie Frogner,MIT,Tomaso Poggio,MIT,Learning with a Wasserstein Loss.
47,47,Vivien Seguy,Kyoto University,Marco Cuturi,Kyoto University,Principal Geodesic Analysis for Probability Measures under the Optimal Transport Metric.
48,48,Lucas Maystre,EPFL,Matt Grossglauser,EPFL,Fast and Accurate Inference of Plackett–Luce Models.
49,49,Dominik Rothenhäusler,ETH Zurich,Nicolai Meinshausen,ETH Zurich,BACKSHIFT: Learning causal cyclic graphs from unknown shift interventions.
50,50,Jacob Steinhardt,Stanford University,Percy Liang,Stanford University,Learning with Relaxed Supervision.
51,51,Shuang Li,Georgia Institute of Technology,Le Song,Georgia Institute of Technology,M-Statistic for Kernel Change-Point Detection.
52,52,Kacper P Chwialkowski,University College London,Arthur Gretton,University Collage London,Fast Two-Sample Testing with Analytic Representations of Probability Measures.
53,53,Hong Wang,University of Illinois at Chic,Brian Ziebart,University of Illinois at Chicago,Adversarial Prediction Games for Multivariate Losses.
54,54,Michaël Perrot,University of Saint-Etienne,Amaury Habrard,University of Saint-Etienne,Regressive Virtual Metric Learning.
55,55,Mahito Sugiyama,Osaka University,Karsten Borgwardt,ETH Zurich,Halting in Random Walk Kernels.
56,56,Sergey Plis,The Mind Research Network,Vince Calhoun,MRN,Rate-Agnostic (Causal) Structure Learning.
57,57,Mark Herbster,University College London,Shaona Ghosh,University of Southhampton,Online Prediction at the Limit of Zero Temperature.
58,58,Tim Kopp,University of Rochester,Henry Kautz,University of Rochester,Lifted Symmetry Detection and Breaking for MAP Inference.
59,59,Elias Bareinboim,Purdue University ,Judea Pearl,UCLA,Bandits with Unobserved Confounders: A Causal Approach.
60,60,Marin Kobilarov,Johns Hopkins University,Marin Kobilarov,Johns Hopkins University,Sample Complexity Bounds for Iterative Stochastic Policy Optimization.
61,61,Gheorghe Comanici,"McGill University, Montreal",Prakash Panangaden,"McGill University, Montreal",Basis refinement strategies for linear value function approximation in MDPs.
62,62,Qiang Liu,MIT,Alexander Ihler,UC Irvine,Probabilistic Variational Bounds for Graphical Models.
63,63,Changyou Chen,Duke University,Lawrence Carin,Duke University,On the Convergence of Stochastic Gradient MCMC Algorithms with High-Order Integrators.
64,64,Xiao Li,UC Berkeley,Kannan Ramchandran,UC Berkeley,An Active Learning Framework using Sparse-Graph Codes for Sparse Polynomials and Graph Sketching.
65,65,Meisam Razaviyayn,Stanford University,David Tse,Stanford University,Discrete Rényi Classifiers.
66,66,Eugene Ndiaye,"Institut Mines-Télécom, Télécom ParisTech, CNRS LTCI",Joseph Salmon,Télécom ParisTech,GAP Safe screening rules for sparse multi-task and multi-class models.
67,67,Wei Ping,UC Irvine,Alexander Ihler,UC Irvine,Decomposition Bounds for Marginal MAP.
68,68,Kevin Scaman,ENS Cachan - CMLA,Nicolas Vayatis,ENS Cachan - CMLA,Anytime Influence Bounds and the Explosive Behavior of Continuous-Time Diffusion Networks.
69,69,Sida Wang,Stanford University,Percy Liang,Stanford University,Estimating Mixture Models via Mixtures of Polynomials.
70,70,Eunho Yang,IBM Thomas J. Watson Research Center,Aurelie C Lozano,IBM Research,Robust Gaussian Graphical Modeling with the Trimmed Graphical Lasso.
71,71,Alaa Saade,ENS,Lenka Zdeborová,CEA,Matrix Completion from Fewer Entries: Spectral Detectability and Rank Estimation.
72,72,Wooseok Ha,The University of Chicago,Rina Barber,University of Chicago,Robust PCA with compressed data.
73,73,Kai Wei,,Jeff A Bilmes,"University of Washington, Seattle","Mixed Robust/Average Submodular Partitioning: Fast Algorithms, Guarantees, and Applications."
74,74,Chao Qu,NUS,Huan Xu,National University of Singapore,Subspace Clustering with Irrelevant Features via Robust Dantzig Selector .
75,75,Yali Wan,University of Washington,Marina Meila,University of Washington,A class of network models recoverable by spectral clustering.
76,76,Naoto Ohsaka,The University of Tokyo,Yuichi Yoshida,"National Institute of Informatics and Preferred Infrastructure, Inc.",Monotone k-Submodular Function Maximization with Size Constraints.
77,77,Ofer Meshi,TTI Chicago,Alex Schwing,University of Toronto,Smooth and Strong: MAP Inference with Linear Convergence.
78,78,Reza Babanezhad Harikandeh,UBC,Scott Sallinen,UBC,StopWasting My Gradients: Practical SVRG.
79,79,Rakesh Shivanna,Google Inc.,Francis Bach,INRIA - ENS,Spectral Norm Regularization of Orthonormal Representations for Graph Transduction.
80,80,Ilias Diakonikolas,University of Edinburgh,Ludwig Schmidt,MIT,Differentially Private Learning of Structured Discrete Distributions.
81,81,Huitong Qiu,Johns Hopkins University,Brian Caffo,,Robust Portfolio Optimization.
82,82,Kenji Kawaguchi,MIT,Tomás Lozano-Pérez,MIT,Bayesian Optimization with Exponential Convergence.
83,83,Ahmed Alaoui,UC Berkeley,Michael W Mahoney,UC Berkeley,Fast Randomized Kernel Ridge Regression with Statistical Guarantees.
84,84,Christopher M De Sa,Stanford,Chris Ré,Stanford,Taming the Wild: A Unified Analysis of Hogwild-Style Algorithms.
85,85,Elad Hazan,Princeton University,Shai Shalev-Shwartz,Hebrew University,Beyond Convexity: Stochastic Quasi-Convex Optimization.
86,86,Andrea Montanari,Stanford,Ofer Zeitouni,Weizmann Institute and Courant Institute,On the Limitation of Spectral Methods: From the Gaussian Hidden Clique Problem to Rank-One Perturbations of Gaussian Tensors.
87,87,Xinyang Yi,Utaustin,Constantine Caramanis,UT Austin,Regularized EM Algorithms: A Unified Framework and Statistical Guarantees.
88,88,Jean-Bastien Grill,INRIA Lille - Nord Europe,Remi Munos,Google DeepMind,Black-box optimization of noisy functions with unknown smoothness.
89,89,Branislav Kveton,Adobe Research,Csaba Szepesvari,University of Alberta,Combinatorial Cascading Bandits.
90,90,Tom Goldstein,University of Maryland,Xiaoming Yuan,Hong Kong Baptist University,Adaptive Primal-Dual Splitting Methods for Statistical Learning and Image Processing.
91,91,Tengyu Ma,Princeton University,Avi Wigderson,Institute for Advanced Study,Sum-of-Squares Lower Bounds for Sparse PCA.
92,92,Alina Beygelzimer,Yahoo Labs,Haipeng Luo,Princeton University,Online Gradient Boosting.
93,93,Martin Slawski,Rutgers University,Matthias Hein,Saarland University,Regularization-Free Estimation in Trace Regression with Symmetric Positive Semidefinite Matrices.
94,94,Rafael Frongillo,CU Boulder,Mark Reid,Australia National University,Convergence Analysis of Prediction Markets via Randomized Subspace Descent.
95,95,Huan Li,Peking University,Zhouchen Lin,Peking University,Accelerated Proximal Gradient Methods for Nonconvex Programming.
96,96,Kunal Talwar,Google,Li Zhang,Google,Nearly Optimal Private LASSO.
97,97,Wouter Koolen,Centrum Wiskunde & Informatica,Yasin Abbasi Yadkori,Queensland University of Technology,Minimax Time Series Prediction.
98,98,Yossi Arjevani,The Weizmann Institute,Ohad Shamir,Weizmann Institute of Science,Communication Complexity of Distributed Convex Learning and Optimization.
99,99,Gergely Neu,INRIA,Gergely Neu,INRIA,Explore no more: Improved high-probability regret bounds for non-stochastic bandits.
100,100,Tuo Zhao,Johns Hopkins University       Princeton University,Han Liu,Princeton University,A Nonconvex Optimization Framework for Low Rank Matrix Estimation.
101,101,Xia Qu,Epic Systems,Prashant Doshi,University of Georgia,"Individual Planning in Infinite-Horizon Multiagent Settings: Inference, Structure and Scalability."
102,102,Emily Denton,New York University,Rob Fergus,Facebook AI Research,Deep Generative Image Models using a ￼Laplacian Pyramid of Adversarial Networks.
103,103,Jimmy S. Ren,SenseTime Group Limited,Wenxiu Sun,SenseTime Group Limited,Shepard Convolutional Neural Networks.
104,104,Kihyuk Sohn,University of Michigan,Xinchen Yan,University of Michigan,Learning Structured Output Representation using Deep Conditional Generative Models.
105,105,Cesc C Park,Seoul National University,Gunhee Kim,Seoul National University,Expressing an Image Stream with a Sequence of Natural Sentences.
106,106,Fereshteh Sadeghi,University of Washington,Ali Farhadi,University of Washington,Visalogy: Answering Visual Analogy Questions.
107,107,Yan Huang,"CRIPAC, CASIA",Liang Wang,"NLPR, China",Bidirectional Recurrent Convolutional Networks for Multi-Frame Super-Resolution.
108,108,Qing Sun,Virginia Tech,Dhruv Batra,Virginia Tech,SubmodBoxes: Near-Optimal Search for a Set of Diverse Object Proposals.
109,109,Jiajun Wu,MIT,Josh Tenenbaum,MIT,Galileo: Perceiving Physical Object Properties by Integrating a Physics Engine with Deep Learning.
110,110,Carl Vondrick,MIT,Antonio Torralba,MIT,Learning visual biases from human imagination.
111,111,Xiang Zhang,New York University,Yann LeCun,New York University,Character-level Convolutional Networks for Text Classification.
112,112,Alireza Makhzani,University of Toronto,Brendan J Frey,U. Toronto,Winner-Take-All Autoencoders.
113,113,Song Han,Stanford University,Bill Dally,Stanford University,Learning both Weights and Connections for Efficient Neural Network.
114,114,Igor Mordatch,University of Washington,Emanuel Todorov,University of Washington,Interactive Control of Diverse Complex Characters with Neural Networks.
115,115,Jonathan Vacher,Université Paris Dauphine,Gabriel Peyré,"CNRS and Ceremade, Université Paris-Dauphine",Biologically Inspired Dynamic Textures for Probing Motion Perception.
116,116,Kevin Ellis,MIT,Josh Tenenbaum,MIT,Unsupervised Learning by Program Synthesis.
117,117,Ricardo Henao,Duke University,Lawrence Carin,Duke University,Deep Poisson Factor Modeling.
118,118,Piyush Rai,Duke University,Lawrence Carin,Duke University,Large-Scale Bayesian Multi-Label Learning via Topic-Based Label Embeddings .
119,119,Alexander Novikov,Skolkovo Institute of Science and Technology,Dmitry Vetrov,"Skoltech, Moscow",Tensorizing Neural Networks.
120,120,Marylou Gabrie,"École Normale Supérieure, ICFP, Laboratoire de Physique Statistique ",Florent Krzakala,Ecole Normale Superieure Paris,Training Restricted Boltzmann Machine via the ￼Thouless-Anderson-Palmer free energy.
121,121,Sebastian Bitzer,TU Dresden,Stefan Kiebel,TU Dresden,The Brain Uses Reliability of Stimulus Information when Making Perceptual Decisions.
122,122,Mijung Park,UCL,Jakob H Macke,research center caesar & BCCN Tubingen,Unlocking neural population non-stationarities using hierarchical dynamics models.
123,123,Guosheng Lin,The University of Adelaide,Anton van den Hengel,University of Adelaide,Deeply Learning the Messages in Message Passing Inference.
124,124,Mehrdad Farajtabar,Georgia Tech,Le Song,Georgia Institute of Technology,COEVOLVE: A Joint Point Process Model for Information Diffusion and Network Co-evolution.
125,125,Andrew Wilson,Carnegie Mellon University,Eric Xing,Carnegie Mellon University,The Human Kernel.
126,126,Mingjun Zhong,University of Edinburgh,Charles Sutton,University of Edinburgh,Latent Bayesian melding for integrating individual and population models.
127,127,Yuanjun Gao,Columbia University,John Cunningham,University of Columbia,High-dimensional neural spike train analysis with generalized count linear dynamical systems.
128,128,Yu-Ying Liu,Georgia Tech,James Rehg,Georgia Tech,Efficient Learning of Continuous-Time Hidden Markov Models for Disease Progression.
129,129,James McInerney,Columbia,David Blei,Columbia University,The Population Posterior and Bayesian Modeling on Streams.
130,130,Ye Wang,Duke Univiersity,David B Dunson,Duke University,Probabilistic Curve Learning: Coulomb Repulsion and the Electrostatic Gaussian Process.
131,131,David Carlson,Duke University,Volkan Cevher,EPFL,Preconditioned Spectral Descent for Deep Learning.
132,132,Nicolas Heess,Google DeepMind,Yuval Tassa,Google DeepMind,Learning Continuous Control Policies by Stochastic Value Gradients.
133,133,Felipe Tobar,Universidad de Chile,Richard Turner,University of Cambridge,Learning Stationary Time Series using Gaussian Processes with Nonparametric Kernels.
134,134,Behnam Neyshabur,TTI Chicago,Nati Srebro,Toyota Technological Institute at Chicago,Path-SGD: Path-Normalized Optimization in Deep Neural Networks.
135,135,Alp Kucukelbir,Fero Labs / Columbia University,David Blei,Columbia University,Automatic Variational Inference in Stan.
136,136,Philip Bachman,McGill University,Doina Precup,University of McGill,Data Generation as Sequential Decision Making.
137,137,Yingzhen Li,University of Cambridge,Richard Turner,University of Cambridge,Stochastic Expectation Propagation.
138,138,Sixin Zhang,New York University,Yann LeCun,New York University,Deep learning with Elastic Averaging SGD.
139,139,Youssef Mroueh,IBM,Tomaso Poggio,MIT,Learning with Group Invariant Features: A Kernel Perspective..
140,140,Ryan Giordano,UC Berkeley,Michael Jordan,UC Berkeley,Linear Response Methods for Accurate Covariance Estimates from Mean Field Variational Bayes.
141,141,Maren Mahsereci,MPI for Intelligent Systems Tübingen,Philipp Hennig,"MPI for Intelligent Systems, Tübingen",Probabilistic Line Searches for Stochastic Optimization.
142,142,Maria Lomeli,"Gatsby Unit, University College London",Yee Whye Teh,University of Oxford,A hybrid sampler for Poisson-Kingman mixture models.
143,143,Juho Lee,POSTECH,Seungjin Choi,POSTECH,Tree-Guided MCMC Inference for Normalized Random Measure Mixture Models.
144,144,Hadi Mohasel Afshar,Australian National University,Justin Domke,NICTA,"Reflection, Refraction, and Hamiltonian Monte Carlo."
145,145,Julian E Yarkony,Experian Data Lab,Charless Fowlkes,UC Irvine,Planar Ultrametrics for Image Segmentation.
146,146,Mauro Scanagatta,IDSIA,Marco Zaffalon,IDSIA,Learning Bayesian Networks with Thousands of Variables.
147,147,Amar Shah,Cambridge,Zoubin Ghahramani,University of Cambridge,Parallel Predictive Entropy Search for Batch Global Optimization of Expensive Objective Functions.
148,148,Christopher M De Sa,Stanford,Chris Ré,Stanford,Rapidly Mixing Gibbs Sampling for a Class of Factor Graphs Using Hierarchy Width.
149,149,Pranjal Awasthi,Princeton,Andrej Risteski,Princeton,On some provably correct cases of variational inference for topic models.
150,150,Vladimir Vovk,"Royal Holloway, Univ of London",Valentina Fedorova,Yandex,Large-scale probabilistic predictors with and without guarantees of validity.
151,151,Jacob Andreas,UC Berkeley,Dan Klein,UC Berkeley,On the Accuracy of Self-Normalized Log-Linear Models.
152,152,Philip Thomas,"University of Massachusetts Amherst, Carnegie Mellon University",George Konidaris,Duke,Policy Evaluation Using the Ω-Return.
153,153,Mark Kozdoba,Technion,Shie Mannor,Technion,Community Detection via Measure Space Embedding.
154,154,Purnamrita Sarkar,UT Austin,peter j bickel,U C Berkeley,The Consistency of Common Neighbors for Link Prediction in Stochastic Blockmodels.
155,155,Rémi Bardenet,University of Lille,Michalis Titsias,Athens University of Economics and Business,Inference for determinantal point processes without spectral knowledge.
156,156,Nakul Verma,Janelia Research Campus HHMI,Kristin Branson,"Janelia Research Campus, HHMI",Sample Complexity of Learning Mahalanobis Distance Metrics.
157,157,Reshad Hosseini,University of Tehran,Suvrit Sra,MIT,Matrix Manifold Optimization for Gaussian Mixtures.
158,158,François-Xavier Briol,University of Warwick,Michael A Osborne,U Oxford,Frank-Wolfe Bayesian Quadrature: Probabilistic Integration with Theoretical Guarantees.
159,159,Bo Xie,Georgia Tech,Le Song,Georgia Institute of Technology,Scale Up Nonlinear Component Analysis with Doubly Stochastic Gradients.
160,160,Adith Swaminathan,Cornell University,Thorsten Joachims,Cornell,The Self-Normalized Estimator for Counterfactual Learning.
161,161,Soroosh Shafieezadeh Abadeh,EPFL,Daniel Kuhn,EPFL,Distributionally Robust Logistic Regression.
162,162,Maksim Lapin,Max Planck Institute for Informatics,Bernt Schiele,Max Planck Institute for Informatics,Top-k Multiclass SVM.
163,163,Jack Gorham,Stanford University,Lester Mackey,Stanford,Measuring Sample Quality with Stein's Method.
164,164,Xiangru Lian,University of Rochester,Ji Liu,University of Rochester,Asynchronous Parallel Stochastic Gradient for Nonconvex Optimization.
165,165,Yuxin Chen,Stanford University,Emmanuel Candes,Stanford University,Solving Random Quadratic Systems of Equations Is Nearly as Easy as Solving Linear Systems.
166,166,Baharan Mirzasoleiman,ETHZ,Andreas Krause,ETHZ,Distributed Submodular Cover: Succinctly Summarizing Massive Data.
167,167,Xinghao Pan,UC Berkeley,Michael Jordan,UC Berkeley,Parallel Correlation Clustering on Big Graphs.
168,168,Sid Banerjee,Cornell University,Peter Lofgren,Stanford University,Fast Bidirectional Probability Estimation in Markov Models.
169,169,Jason D Lee,Stanford,Jonathan E Taylor,Stanford University,Evaluating the statistical significance of biclusters.
170,170,Atsushi Shibagaki,Nagoya Institute of Technology,Ichiro Takeuchi,Nagoya Institute of Technology,Regularization Path of Cross-Validation Error Lower Bounds.
171,171,Alkis Gotovos,ETH Zurich,Andreas Krause,ETHZ,Sampling from Probabilistic Submodular Models.
172,172,Jennifer Gillenwater,University of Washington,Jeff A Bilmes,"University of Washington, Seattle",Submodular Hamming Metrics.
173,173,Igor Colin,Télécom ParisTech,Stéphan Clémençon,Telecom ParisTech,Extending Gossip Algorithms to Distributed Estimation of U-statistics.
174,174,Murat Erdogdu,Stanford University,Murat Erdogdu,Stanford University,Newton-Stein Method: A Second Order Method for GLMs via Stein's Lemma.
175,175,Sewoong Oh,UIUC,Jiaming Xu,,Collaboratively Learning Preferences from Ordinal Data.
176,176,Guillaume Papa,Telecom paristech,Aurélien Bellet,Telecom ParisTech,SGD Algorithms based on Incomplete U-statistics: Large-Scale Minimization of Empirical Risk.
177,177,Prateek Jain,Microsoft Research,Ambuj Tewari,University of Michigan,Alternating Minimization for Regression Problems with Vector-valued Outputs.
178,178,Sashank J. Reddi,Carnegie Mellon University,Alex Smola,Carnegie Mellon University,On Variance Reduction in Stochastic Gradient Descent and its Asynchronous Variants.
179,179,Chao Qian,Nanjing University,Zhi-Hua Zhou,Nanjing University,Subset Selection by Pareto Optimization.
180,180,Qinqing Zheng,University of Chicago,Ryota Tomioka,Microsoft Research Cambridge,Interpolating Convex and Non-Convex Tensor Decompositions via the Subspace Norm.
181,181,Sungsoo Ahn,KAIST,Jinwoo Shin,KAIST,Minimum Weight Perfect Matching via Blossom Belief Propagation.
182,182,Martin Slawski,Rutgers University,Ping Li,Rugters University,b-bit Marginal Regression.
183,183,CHRISTOS THRAMPOULIDIS,Caltech,Babak Hassibi,Caltech,LASSO with Non-linear Measurements is Equivalent to One With Linear Measurements.
184,184,Cameron Musco,Massachusetts Institute of Technology,Christopher Musco,Mass. Institute of Technology,Randomized Block Krylov Methods for Stronger and Faster Approximate Singular Value Decomposition.
185,185,Jamie Morgenstern,University of Pennsylvania,Tim Roughgarden,Stanford University,On the Pseudo-Dimension of Nearly Optimal Auctions.
186,186,Eunho Yang,IBM Thomas J. Watson Research Center,Pradeep Ravikumar,University of Texas at Austin,Closed-form Estimators for High-dimensional Generalized Linear Models.
187,187,Rasmus Kyng,Yale University,Sushant Sachdeva,Yale University,"Fast, Provable Algorithms for Isotonic Regression in all L_p-norms."
188,188,Niao He,Georgia Institute of Technology,Zaid Harchaoui,Inria,Semi-Proximal Mirror-Prox for Nonsmooth Composite Minimization.
189,189,Alon Orlitsky,"University of California, San Diego",Ananda Theertha Suresh,UCSD,Competitive Distribution Estimation: Why is Good-Turing Good.
190,190,Alp Yurtsever,"LIONS, EPFL, Lausanne",Volkan Cevher,EPFL,A Universal Primal-Dual Convex Optimization Framework.
191,191,Christoph Dann,Carnegie Mellon University,Emma Brunskill,CMU,Sample Complexity of Episodic Fixed-Horizon Reinforcement Learning.
192,192,Christian Borgs,Microsoft Research,Adam Smith,Pennsylvania State University,Private Graphon Estimation for Sparse Graphs.
193,193,Pinghua Gong,University of Michigan-Ann Arbor,Jieping Ye,University of Michigan,HONOR: Hybrid Optimization for NOn-convex Regularized problems.
194,194,Qinqing Zheng,University of Chicago,John Lafferty,University of Chicago,A Convergent Gradient Descent Algorithm for Rank Minimization and Semidefinite Programming from Random Linear Measurements.
195,195,Qingqing Huang,MIT,Sham Kakade,University of Washington,Super-Resolution Off the Grid.
196,196,Bharath Sriperumbudur,The Pennsylvania State University,Zoltan Szabo,"Gatsby Unit, UCL",Optimal Rates for Random Fourier Features.
197,197,Richard Combes,Supelec,marc lelarge,INRIA - ENS,Combinatorial Bandits Revisited.
198,198,Vasilis Syrgkanis,Microsoft Research,Robert Schapire,MIcrosoft Research,Fast Convergence of Regularized Learning in Games.
199,199,Rafael Frongillo,CU Boulder,Ian Kash,Microsoft,On Elicitation Complexity.
200,200,Kent Quanrud,UIUC,Daniel Khashabi,UIUC,Online Learning with Adversarial Delays.
201,201,Sheng Chen,University of Minnesota,Arindam Banerjee,University of Minnesota,Structured Estimation with Atomic Norms: General Bounds and Applications.
202,202,Vitaly Feldman,IBM Research - Almaden,Santosh Vempala,Georgia Tech,Subsampled Power Iteration: a Unified Algorithm for Block Models and Planted CSP's.
203,203,Scott E Reed,University of Michigan,Honglak Lee,U. Michigan,Deep Visual Analogy-Making.
204,204,Adria Recasens,MIT,Antonio Torralba,MIT,Where are they looking?.
205,205,Max Jaderberg,Google DeepMind,koray kavukcuoglu,Google DeepMind,Spatial Transformer Networks.
206,206,Rupesh K Srivastava,IDSIA,Jürgen Schmidhuber,IDSIA,Training Very Deep Networks.
207,207,Jan K Chorowski,University of Wroclaw,Yoshua Bengio,U. Montreal,Attention-Based Models for Speech Recognition.
208,208,Tejas Kulkarni,MIT,Josh Tenenbaum,MIT,Deep Convolutional Inverse Graphics Network.
209,209,Sainbayar Sukhbaatar,New York University,Rob Fergus,Facebook AI Research,End-To-End Memory Networks.
210,210,Pedro O. Pinheiro,EPFL / Idiap,Piotr Dollar,Facebook AI Research,Learning to Segment Object Candidates.
211,211,Armand Joulin,Facebook AI research,Tomas Mikolov,Facebook AI Research,Inferring Algorithmic Patterns with Stack-Augmented Recurrent Nets.
212,212,Dane S Corneil,EPFL,Wulfram Gerstner,EPFL,Attractor Network Dynamics Enable Preplay and Rapid Path Planning in Maze–like Environments.
213,213,Rie Johnson,RJ Research Consuulting,Tong Zhang,Rutgers,Semi-supervised Convolutional Neural Networks for Text Categorization via Region Embedding.
214,214,Dan Rosenbaum,The Hebrew University,Yair Weiss,Hebrew University,The Return of the Gating Network: Combining Generative Models and Discriminative Training in Natural Image Priors.
215,215,Steve Esser,IBM Research-Almaden,Dharmendra S Modha,IBM Research-Almaden,Backpropagation for Energy-Efficient Neuromorphic Computing.
216,216,Jimmy Ba,University of Toronto,Brendan J Frey,U. Toronto,Learning Wake-Sleep Recurrent Attention Models.
