,first-author-affiliation,last-author-affiliation,title
30," School of Electronics and Computer Science, University of Southampton, Southampton, UK"," School of Electronics and Computer Science, University of Southampton, Southampton, UK",Using Gaussian processes to optimise concession in complex negotiations against unknown opponents
31," School of Computer Science, Univ. of Sci. & Tech. of China, Hefei, Anhui, China"," School of Computer Science, Univ. of Sci. & Tech. of China, Hefei, Anhui, China",Online planning for ad hoc autonomous agent teams
32," Department of Computer Science, Duke University, Durham, NC"," Department of Computer Science, Duke University, Durham, NC",A maximum likelihood approach towards aggregating partial orders
33," Department of Computer Science, Duke University, Durham, NC"," Yahoo! Research New York, New York, NY",An efficient Monte-Carlo algorithm for pricing combinatorial prediction markets for tournaments
34," University of Southern California, Los Angeles, CA"," University of Southern California, Los Angeles, CA",Improving resource allocation strategy against human adversaries in security games
35," University of Southern California, Los Angeles, CA"," University of Southern California, Los Angeles, CA",Continuous time planning for multiagent teams with temporal constraints
36," Intelligent Systems Lab, University of Western Sydney, Australia and IRIT, University of Toulouse, France"," IRIT, University of Toulouse, France",Mechanism design for double auctions with temporal constraints
37," Facebook, Inc., Palo Alto, CA"," University of Southern California, Los Angeles, CA",Generalized reaction functions for solving complex-task allocation problems
38," Department of Computer Science, Sun Yat-sen University, Guangzhou, China"," Department of Computer Science, Sun Yat-sen University, Guangzhou, China",Multi-agent plan recognition with partial team traces and plan libraries
39," School of Physical and Mathematical Sciences, Nanyang Technological University, Singapore"," School of Physical and Mathematical Sciences, Nanyang Technological University, Singapore",The Shapley value as a function of the quota in weighted voting games
