,first-author-affiliation,last-author-affiliation,title
18," University of Oxford, Oxford, United Kingdom and TU Berlin, Germany"," University of Oxford, Oxford, United Kingdom",Manipulating opinion diffusion in social networks
19," Department of Computer Science, Leipzig University, Germany"," Department of Computer Science, Leipzig University, Germany",Strong inconsistency in nonmonotonic reasoning
20," SQIG-Instituto de Telecomunicações, DMath, Instituto Superior Técnico, Universidade de Lisboa, Portugal"," INOV INESC Inovação, Portugal",Classical generalized probabilistic satisfiability
21," Illinois Wesleyan University, Bloomington, Illinois"," Vassar College, Poughkeepsie, New York",Budget-constrained dynamics in multiagent systems
22," Center for Advancing Electronics Dresden, TU Dresden, Germany"," Center for Advancing Electronics Dresden, TU Dresden, Germany",Restricted chase (non)termination for existential rules with disjunctions
23," Université du Luxembourg, Luxembourg"," CAIR-CSIR, University of Cape Town, South Africa",Belief change in a preferential non-monotonic framework
24," Department of Computer Science, Czech Technical University in Prague"," Department of Computer Science, Czech Technical University in Prague",An algorithm for constructing and solving imperfect recall abstractions of large extensive-form games
25," Theoretical Computer Science, Technische Universität Dresden, Germany"," The Alan Turing Institute, London, UK",Query answering in ontologies under preference rankings
26," Faculty of Computer Science, Technische Universität Dresden, Germany"," Department of Computer Science, University of Oxford, UK",Most probable explanations for probabilistic database queries
27," Zhejiang University, China"," Zhejiang University, China",Learning from ontology streams with semantic concept drift
28," Xi'an Jiaotong University, China and Carnegie Mellon University"," Xi'an Jiaotong University, China",Discriminative dictionary learning with ranking metric embedded for person re-identification
29," Charles University in Prague & Czech Technical University, Prague, Czech Republic"," RMIT University, Melbourne, Australia",Handling non-local dead-ends in agent planning programs
30," School of Computing, KAIST, Republic of Korea"," School of Computing, KAIST, Republic of Korea",Inferring implicit event locations from context with distributional similarities
31," Normandie Univ., UNICAEN, ENSICAEN, CNRS, GREYC, Caen, France"," Normandie Univ., UNICAEN, ENSICAEN, CNRS, GREYC, Caen, France",Temporal sequences of qualitative information: reasoning about the topology of constant-size moving regions
32, University of Edinburgh, University of Edinburgh,On querying incomplete information in databases under bag semantics
33," Institute of Information Systems, Vienna University of Technology, Vienna, Austria"," Institute of Information Systems, Vienna University of Technology, Vienna, Austria",Streaming multi-context systems
34," Universidad Complutense de Madrid, Spain and Università di Napoli, Italy"," Università di Ferrara, Italy",Bounded timed propositional temporal logic with past captures timeline-based planning with bounded constraints
35," Institut für Informationssysteme, Technische Universität Wien, Vienna, Austria"," Institut für Informationssysteme, Technische Universität Wien, Vienna, Austria",Lazy-grounding for answer set programs with external source access
36," Institute for Advanced Manufacturing, University of Nottingham, UK"," Institute for Advanced Manufacturing, University of Nottingham, UK",Process plan controllers for non-deterministic manufacturing systems
37," University of Córdoba, CONICET", Peking University,Strategically knowing how
38, Brigham Young University, Brigham Young University,What can you do with a rock? affordance extraction viaword embeddings
39," University of Calabria, Italy"," University of Calabria, Italy",The tractability of the shapley value over bounded treewidth matching games
40," University of Liverpool, UK"," University of Liverpool, UK",Non-determinism and the dynamics of knowledge
41," Kno.e.sis, Wright State University, Dayton, OH"," National Key Laboratory for Novel Software Technology, Nanjing University, China",Relatedness-based multi-entity summarization
42, University of Oxford, University of Oxford,Nash equilibria in concurrent games with lexicographic preferences
43," Cardiff University, UK"," Universität Bremen, Germany",Combining DL-LiteboolN with branching time: a gentle marriage
44," University of Oxford, United Kingdom"," University of Oxford, United Kingdom",Characterising the manipulability of boolean games
45," Ruhr University Bochum, Germany"," Ruhr University Bochum, Germany",Revisiting unrestricted rebut and preferences in structured argumentation
46," Dept. of Computer Science, Sun Yat-sen University, Guangzhou, China"," Dept. of Computer Science, Sun Yat-sen University, Guangzhou, China",A general multi-agent epistemic planner based on higher-order belief change
47," School of Computing and Digital Technology, Birmingham City University, United Kingdom"," Department of Computer Science, Auckland University of Technology, New Zealand",ATL strategic reasoning meets correlated equilibrium
48," BC Institute of Technology, Burnaby, Canada"," BC Institute of Technology, Burnaby, Canada",Belief manipulation through propositional announcements
49," Fachbereich Informatik, Universität Bremen, Germany"," Fachbereich Informatik, Universität Bremen, Germany",Query conservative extensions in horn description logics with inverse roles
50," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",Foundations of declarative data analysis using limit datalog programs
51," Fakultät für Informatik, Technische Universität Dortmund, Germany"," Institut für Informatik, Universität Leipzig, Germany",Strong syntax splitting for iterated belief revision
52," Department of Computing, Imperial College London"," Department of Computing, Imperial College London",Model checking multi-agent systems against LDLK specifications
53," TU Wien, Austria"," TU Wien, Austria",On the complexity of enumerating the extensions of abstract argumentation frameworks
54," Cardiff University, UK"," Cardiff University, UK",Induction of interpretable possibilistic logic theories from relational data
55, Sapienza Università di Roma, University of Oslo,Mapping repair in ontology-based data access evolving systems
56," ICTT and ISN Laboratory, Xidian University, Xi'an, China"," ICTT and ISN Laboratory, Xidian University, Xi'an, China",Temporalising separation logic for planning with search control knowledge
57," Shanghai Jiao Tong University, Shanghai, China"," Shanghai Jiao Tong University, Shanghai, China",A data-driven approach to infer knowledge base representation for natural language relations
58," University of Bremen, Germany"," University of Bremen, Germany",Ontology-mediated querying with the description logic EL: trichotomy and linear datalog rewritability
59," TU Dresden, Center for Advancing Electronics Dresden"," TU Dresden, Center for Advancing Electronics Dresden",Logic on MARS: ontologies for generalised property graphs
60," Department of Computer Science, University of Illinois at Chicago"," Department of Computer Science, University of Illinois at Chicago",Context-aware path ranking for knowledge base completion
61," Technion-Israel Institute of Technology, Haifa, Israel"," Heriot-Watt University, Edinburgh, UK",Contract design for energy demand response
62," Insight Centre for Data Analytics, School of Computer Science and IT, University College Cork, Ireland"," Insight Centre for Data Analytics, School of Computer Science and IT, University College Cork, Ireland",Dominance and optimisation based on scale-invariant maximum margin preference learning
63," Computer Science Department, New Mexico State University"," Computer Science Department, New Mexico State University",Generalized target assignment and path finding using answer set programming
64," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",The bag semantics of ontology-based data access
65," INRIA Bretagne-Atlantique, Rennes, France"," Simula Research Laboratory, Certus Center, Lysaker, Norway",Efficient and complete fd-solving for extended array constraints
66," Institut für Informationssysteme, Technische Universität Wien, Vienna, Austria"," Institut für Informationssysteme, Technische Universität Wien, Vienna, Austria",Conflict-driven ASP solving with external sources and program splits
67," School of Computer Science and Engineering, The University of New South Wales, Sydney, NSW, Australia"," School of Computer Science and Engineering, The University of New South Wales, Sydney, NSW, Australia",A reasoning system for a first-order logic of limited belief
68, Bar-Ilan University, Bar-Ilan University,Fair allocation based on diminishing differences
69," Université d'Artois, CRIL-CNRS UMR, Lens, France"," Université d'Artois, CRIL-CNRS UMR, Lens, France",Efficiently enforcing path consistency on qualitative constraint networks by use of abstraction
70," Department of Computer Science, New Mexico State University, Las Cruces, NM"," SPAWAR Atlantic, North Charleston, SC",On computing world views of epistemic logic programs
71," School of Computer Science and Engineering, University of New South Wales, Australia"," School of Computer Science and Engineering, University of New South Wales, Australia",GDL-III: a description language for epistemic general game playing
72, University of Toronto, Pontificia Universidad Católica de Chile,How a general-purpose commonsense ontology can improve performance of learning-based image retrieval
73," Northwestern Polytechnical University, China and The University of Adelaide, Australia"," The University of Adelaide, Australia and Australian Centre for Robotic Vision",Explicit knowledge-based reasoning for visual question answering
74," Xi'an Jiaotong University, Xi'an, China and University of California, Los Angeles, Los Angeles"," University of California, Los Angeles, Los Angeles",Inferring human attention by learning latent intentions
75, Friedrich-Alexander-Universität Erlangen-Nürnberg, Friedrich-Alexander-Universität Erlangen-Nürnberg,A characterization theorem for a modal description logic
76," Insight Centre for Data Analytics, School of Computer Science and IT, University College Cork, Ireland"," Insight Centre for Data Analytics, School of Computer Science and IT, University College Cork, Ireland",Efficient inference and computation of optimal alternatives for preference languages based on lexicographic models
77," Software School, Fudan University, Shanghai, China and Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, Shanghai, China"," School of Computer Science, Fudan University, Shanghai, China and Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, Shanghai, China",Knowledge graph representation with jointly structural and textual encoding
78," Shanghai Jiao Tong University, Shanghai, China"," Shanghai Jiao Tong University, Shanghai, China",Aggregating crowd wisdoms with label-aware autoencoders
79," Swinburne University of Technology, Melbourne, VIC, Australia"," Swinburne University of Technology, Melbourne, VIC, Australia",Proposing a highly accurate hybrid component-based factorised preference model in recommender systems
80, Purdue University, Purdue University,Transfer learning in multi-armed bandits: a causal approach
81," Department of philosophy, Carnegie Mellon University"," MPI for Intelligent Systems, Tübingen, Germany",Causal discovery from nonstationary/heterogeneous data: skeleton estimation and orientation determination
82," School of Computer Science, The University of Manchester, UK"," School of Computer Science, The University of Manchester, UK",Role forgetting for ALCOQH(Δ)-ontologies using an ackermann-based approach
83, East China Normal University, Rice University,Symbolic LTLf synthesis
84, Griffith University, Griffith University,A unifying framework for probabilistic belief revision
