,first-author-affiliation,last-author-affiliation,title
25," National Laboratory of Pattern Recognition, CASIA, Beijing, China and University of Chinese Academy of Sciences, Beijing, China"," National Laboratory of Pattern Recognition, CASIA, Beijing, China and University of Chinese Academy of Sciences, Beijing, China and CAS Center for Excellence in Brain Science and Intelligence Technology, Shanghai, China",Learning sentence representation with guidance of human attention
26, IBM T.J. Watson Research Center, IBM T.J. Watson Research Center,Bilateral multi-perspective matching for natural language sentences
27," Soochow University, Suzhou, China and Singapore University of Technology and Design, Singapore"," Singapore University of Technology and Design, Singapore",DDoS event forecasting using Twitter data
28," Soochow University, Suzhou, China and Singapore University of Technology and Design, Singapore"," Singapore University of Technology and Design, Singapore",A neural model for joint event detection and summarization
29," Key Laboratory of Machine Perception, School of Electronics Engineering and Computer Science, Peking University, Beijing, China"," Key Laboratory of Machine Perception, School of Electronics Engineering and Computer Science, Peking University, Beijing, China",A variational autoencoding approach for inducing cross-lingual word embeddings
30," Institute of Computer Science and Technology, Peking University, The MOE Key Laboratory of Computational Linguistics"," Institute of Computer Science and Technology, Peking University, The MOE Key Laboratory of Computational Linguistics",Learning to identify ambiguous and misleading news headlines
31," Harbin Institute of Technology, Harbin, China and Microsoft Research", Microsoft Research,Improved neural machine translation with source syntax
32," Xerox Research Centre, Europe"," CNRS, LORIA, UMR",Symbolic priors for RNN-based semantic parsing
33," NiuTrans Lab., Northeastern University, Shenyang, China"," NiuTrans Lab., Northeastern University, Shenyang, China",Fast parallel training of neural language models
34," Department of Computer Science and Technology, State Key Lab on Intelligent Technology and Systems, National Lab for Information Science and Technology, Tsinghua University, China"," Department of Computer Science and Technology, State Key Lab on Intelligent Technology and Systems, National Lab for Information Science and Technology, Tsinghua University, China and Jiangsu Collaborative Innovation Center for Language Ability, Jiangsu Normal University, China",Lexical sememe prediction via word embeddings and matrix factorization
35," Department of Computer Science and Engineering, SUNY at Buffalo, NY"," Department of Computer Science and Engineering, SUNY at Buffalo, NY",A correlated topic model using word embeddings
36," Carnegie Mellon University, Pittsburgh, PA"," Carnegie Mellon University, Pittsburgh, PA",Learning conversational systems that interleave task and non-task content
37," National Key Laboratory for Novel Software Technology, Nanjing University, China"," National Key Laboratory for Novel Software Technology, Nanjing University, China",AGRA: an analysis-generation-ranking framework for automatic abbreviation from paper titles
38," School of Computer Science and Technology, Heilongjiang University, China"," School of Computer Science and Technology, Heilongjiang University, China",Segmenting Chinese microtext: joint informal-word detection and segmentation with neural networks
39," School of Computer Science and Technology, Tianjin University, Tianjin, China"," The School of Computer Software, Tianjin University, Tianjin, China",Automatic generation of grounded visual questions
40," Department of Computer and Information Science, University of Pennsylvania and Shanghai Key Laboratory of Data Science, School of Computer Science, Fudan University, China"," Shanghai Key Laboratory of Data Science, School of Computer Science, Fudan University, China",Entity suggestion with conceptual explanation
41," Beihang University, Beijing, China"," State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Computer Science and Technology, Tsinghua University, Beijing, China",Maximum expected likelihood estimation for zero-resource neural machine translation
42," Department of Computer Science and Technology, State Key Lab on Intelligent Technology and Systems, National Lab. for Information Science and Technology, Tsinghua University, Beijing, China"," Department of Computer Science and Technology, State Key Lab on Intelligent Technology and Systems, National Lab. for Information Science and Technology, Tsinghua University, Beijing, China and Jiangsu Collaborative Innovation Center for Language Ability, Jiangsu Normal University, Xuzhou, China",Iterative entity alignment via joint knowledge embeddings
