,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
11,2017,Kazi T. Islam,nan,Randall C. Wetzel,nan,MLHC,Marked Point Process for Severity of Illness Assessment.,4,http://proceedings.mlr.press/v68/islam17a.html,https://dblp.org/rec/conf/mlhc/IslamSCW17
12,2017,Maria Jahja,nan,Daniel J. Lizotte,"University of Alberta, Edmonton, Canada",MLHC,Visualizing Clinical Significance with Prediction and Tolerance Regions.,2,http://proceedings.mlr.press/v68/jahja17a.html,https://dblp.org/rec/conf/mlhc/JahjaL17
13,2017,Ronnachai Jaroensri,nan,John V. Guttag,"MIT, Cambridge, USA",MLHC,A Video-Based Method for Automatically Rating Ataxia.,7,http://proceedings.mlr.press/v68/jaroensri17a.html,https://dblp.org/rec/conf/mlhc/JaroensriZBLSDG17
14,2017,Alistair E. W. Johnson,nan,Roger G. Mark,"Massachusetts Institute of Technology, Cambridge, USA",MLHC,Reproducibility in critical care - a mortality prediction case study.,3,http://proceedings.mlr.press/v68/johnson17a.html,https://dblp.org/rec/conf/mlhc/JohnsonPM17
15,2017,Hei Law,nan,Jia Deng 0001,"Princeton University, NJ, USA",MLHC,Surgeon Technical Skill Assessment using Computer Vision based Analysis.,3,http://proceedings.mlr.press/v68/law17a.html,https://dblp.org/rec/conf/mlhc/LawGD17
16,2017,Yuan Ling,nan,Oladimeji Farri,nan,MLHC,Diagnostic Inferencing via Improving Clinical Concept Extraction with Deep Reinforcement Learning - A Preliminary Study.,7,http://proceedings.mlr.press/v68/ling17a.html,https://dblp.org/rec/conf/mlhc/LingHDQLLF17
17,2017,Elizabeth C. Lorenzi,nan,Katherine A. Heller,"Duke University, Department of Statistical Science, Durham, NC, USA",MLHC,Predictive Hierarchical Clustering - Learning clusters of CPT codes for improving surgical outcomes.,4,http://proceedings.mlr.press/v68/lorenzi17a.html,https://dblp.org/rec/conf/mlhc/LorenziBSH17
18,2017,Nathan H. Ng,nan,Zachary C. Lipton,"Carnegie Mellon University, Machine Learning Department, Pittsburgh, PA, USA",MLHC,Predicting Surgery Duration with Neural Heteroscedastic Regression.,5,http://proceedings.mlr.press/v68/ng17a.html,https://dblp.org/rec/conf/mlhc/NgGMEL17
19,2017,Arya A. Pourzanjani,nan,Linda R. Petzold,"University of California, Santa Barbara, USA",MLHC,Understanding Coagulopathy using Multi-view Data in the Presence of Sub-Cohorts - A Hierarchical Subspace Approach.,5,http://proceedings.mlr.press/v68/pourzanjani17a.html,https://dblp.org/rec/conf/mlhc/PourzanjaniWJCP17
20,2017,Aniruddh Raghu,nan,Marzyeh Ghassemi,nan,MLHC,Continuous State-Space Models for Optimal Sepsis Treatment - a Deep Reinforcement Learning Approach.,5,http://proceedings.mlr.press/v68/raghu17a.html,https://dblp.org/rec/conf/mlhc/RaghuKCSG17
21,2017,Matteo Ruffini,nan,Esther Limon,nan,MLHC,Clustering Patients with Tensor Decomposition.,3,http://proceedings.mlr.press/v68/ruffini17a.html,https://dblp.org/rec/conf/mlhc/RuffiniGL17
22,2017,Harini Suresh,nan,Marzyeh Ghassemi,nan,MLHC,Clinical Intervention Prediction and Understanding with Deep Neural Networks.,6,http://proceedings.mlr.press/v68/suresh17a.html,https://dblp.org/rec/conf/mlhc/SureshHJCSG17
23,2017,Zihan Wang,nan,Orion J. Buske,nan,MLHC,Towards a Directory of Rare Disease Specialists - Identifying Experts from Publication History.,3,http://proceedings.mlr.press/v68/wang17a.html,https://dblp.org/rec/conf/mlhc/WangBB17
24,2017,Jeremy C. Weiss,nan,Jeremy C. Weiss,nan,MLHC,Piecewise-constant parametric approximations for survival learning.,1,http://proceedings.mlr.press/v68/weiss17a.html,https://dblp.org/rec/conf/mlhc/Weiss17
25,2017,Yinchong Yang,nan,Volker Tresp,"Ludwig Maximilian University of Munich, Germany",MLHC,Modeling Progression Free Survival in Breast Cancer with Tensorized Recurrent Neural Networks and Accelerated Failure Time Models.,3,http://proceedings.mlr.press/v68/yang17a.html,https://dblp.org/rec/conf/mlhc/YangFT17
26,2017,Finale Doshi-Velez,"MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, USA",Jenna Wiens,nan,MLHC,"Proceedings of the Machine Learning for Health Care Conference, MLHC 2017, Boston, Massachusetts, USA, 18-19 August 2017",6,http://proceedings.mlr.press/v68/,https://dblp.org/rec/conf/mlhc/2017
27,2016,Bilal Ahmed,nan,Carla E. Brodley,"Tufts University, Medford, USA",MLHC,Multi-task Learning with Weak Class Labels - Leveraging iEEG to Detect Cortical Lesions in Cryptogenic Epilepsy.,7,http://proceedings.mlr.press/v56/Ahmed16.html,https://dblp.org/rec/conf/mlhc/AhmedTBKDDB16
28,2016,Edward Choi,nan,Jimeng Sun,nan,MLHC,Doctor AI - Predicting Clinical Events via Recurrent Neural Networks.,5,http://proceedings.mlr.press/v56/Choi16.html,https://dblp.org/rec/conf/mlhc/ChoiBSSS16
29,2016,Joseph Futoma 0001,"Duke University, Department of Statistical Science, Durham, NC, USA",Katherine A. Heller,"Duke University, Department of Statistical Science, Durham, NC, USA",MLHC,Predicting Disease Progression with a Model for Multivariate Longitudinal Clinical Data.,4,http://proceedings.mlr.press/v56/Futoma16.html,https://dblp.org/rec/conf/mlhc/FutomaSCH16
30,2016,Konstantinos Georgatzis,nan,Christopher Hawthorne,nan,MLHC,Input-Output Non-Linear Dynamical Systems applied to Physiological Condition Monitoring.,3,http://proceedings.mlr.press/v56/Georgatzis16.html,https://dblp.org/rec/conf/mlhc/GeorgatzisWH16
31,2016,Marzyeh Ghassemi,nan,John V. Guttag,"MIT, Cambridge, USA",MLHC,Uncovering Voice Misuse Using Symbolic Mismatch.,6,http://proceedings.mlr.press/v56/Ghassemi16.html,https://dblp.org/rec/conf/mlhc/GhassemiSMSHG16
32,2016,Yoni Halpern,"Google Inc., Cambridge, MA, USA",David A. Sontag,"MIT, Cambridge, MA, USA",MLHC,Clinical Tagging with Joint Probabilistic Models.,3,http://proceedings.mlr.press/v56/Halpern16.html,https://dblp.org/rec/conf/mlhc/HalpernHS16
33,2016,Shalmali Joshi,nan,Joydeep Ghosh,nan,MLHC,Identifiable Phenotyping using Constrained Non-Negative Matrix Factorization.,4,http://proceedings.mlr.press/v56/Joshi16.html,https://dblp.org/rec/conf/mlhc/JoshiGSG16
34,2016,Zachary C. Lipton,"Carnegie Mellon University, Machine Learning Department, Pittsburgh, PA, USA",Randall C. Wetzel,nan,MLHC,Directly Modeling Missing Data in Sequences with RNNs - Improved Classification of Clinical Time Series.,3,http://proceedings.mlr.press/v56/Lipton16.html,https://dblp.org/rec/conf/mlhc/LiptonKW16
35,2016,Yun Liu 0013,"Google AI Healthcare, Mountain View, CA, USA",Huey-Jen Su,nan,MLHC,Transferring Knowledge from Text to Predict Disease Onset.,6,http://proceedings.mlr.press/v56/Liu16.html,https://dblp.org/rec/conf/mlhc/LiuSGCCLS16
36,2016,John A. Quinn,nan,Alfred Andama,nan,MLHC,Deep Convolutional Neural Networks for Microscopy-Based Point of Care Diagnostics.,6,http://proceedings.mlr.press/v56/Quinn16.html,https://dblp.org/rec/conf/mlhc/QuinnNMBLA16
37,2016,Rajesh Ranganath,nan,David M. Blei,"Columbia University, New York City, USA",MLHC,Deep Survival Analysis.,4,http://proceedings.mlr.press/v56/Ranganath16.html,https://dblp.org/rec/conf/mlhc/RanganathPEB16
38,2016,Narges Razavian,nan,David A. Sontag,"MIT, Cambridge, MA, USA",MLHC,Multi-task Prediction of Disease Onsets from Longitudinal Laboratory Tests.,3,http://proceedings.mlr.press/v56/Razavian16.html,https://dblp.org/rec/conf/mlhc/RazavianMS16
39,2016,Rhiannon V. Rose,nan,Daniel J. Lizotte,"University of Alberta, Edmonton, Canada",MLHC,gLOP - the global and Local Penalty for Capturing Predictive Heterogeneity.,2,http://proceedings.mlr.press/v56/Rose16.html,https://dblp.org/rec/conf/mlhc/RoseL16
40,2016,Peter J. Schüffler,nan,Thomas J. Fuchs,"Memorial Sloan Kettering Cancer Center, New York, NY, USA",MLHC,Mitochondria-based Renal Cell Carcinoma Subtyping - Learning from Deep vs. Flat Feature Representations.,6,http://proceedings.mlr.press/v56/Schuffler16.html,https://dblp.org/rec/conf/mlhc/SchufflerSMRTF16
41,2016,Pierre Thodoroff,nan,Andrew Lim 0002,"University of Toronto, Institute of Biomaterials and Biomedical Engineering, ON, Canada",MLHC,Learning Robust Features using Deep Learning for Automatic Seizure Detection.,3,http://proceedings.mlr.press/v56/Thodoroff16.html,https://dblp.org/rec/conf/mlhc/ThodoroffPL16
42,2016,Truyen Tran 0001,"Deakin University, Center for Pattern Recognition and Data Analyticss (PRaDA), Geelong, Australia",Svetha Venkatesh,nan,MLHC,Preterm Birth Prediction - Stable Selection of Interpretable Rules from High Dimensional Data.,6,http://proceedings.mlr.press/v56/Tran16.html,https://dblp.org/rec/conf/mlhc/TranLPMRV16
43,2016,Ilia Vovsha,nan,Ronald J. Wapner,nan,MLHC,Using Kernel Methods and Model Selection for Prediction of Preterm Birth.,11,http://proceedings.mlr.press/v56/Vovsha16.html,https://dblp.org/rec/conf/mlhc/VovshaSRKRRRHDT16
44,2016,Yanbo Xu,nan,Suchi Saria,"Johns Hopkins University, Baltimore, MD, USA",MLHC,A Non-parametric Bayesian Approach for Estimating Treatment-Response Curves from Sparse Time Series.,3,http://proceedings.mlr.press/v56/Xu16.html,https://dblp.org/rec/conf/mlhc/XuXS16
45,2016,Cheng Zhang 0005,"Microsoft Research Cambridge, UK",Bo C. Bertilson,nan,MLHC,Diagnostic Prediction Using Discomfort Drawings with IBTM.,4,http://proceedings.mlr.press/v56/Zhang16.html,https://dblp.org/rec/conf/mlhc/ZhangKEB16
46,2016,Finale Doshi-Velez,"MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, USA",Jenna Wiens,nan,MLHC,"Proceedings of the 1st Machine Learning in Health Care, MLHC 2016, Los Angeles, CA, USA, August 19-20, 2016",5,http://proceedings.mlr.press/v56/,https://dblp.org/rec/conf/mlhc/2016
47,2020,Yuan Luo 0004,"Northwestern University, Chicago, IL, USA",Chengsheng Mao,nan,MLHC,ScanMap - Supervised Confounding Aware Non-negative Matrix Factorization for Polygenic Risk Modeling.,2,http://proceedings.mlr.press/v126/luo20a.html,https://dblp.org/rec/conf/mlhc/0004M20
48,2020,George-Alexandru Adam,nan,Anna Goldenberg,"University of Toronto, ON, Canada",MLHC,Hidden Risks of Machine Learning Applied to Healthcare - Unintended Feedback Loops Between Models and Future Data Causing Model Degradation.,4,http://proceedings.mlr.press/v126/adam20a.html,https://dblp.org/rec/conf/mlhc/AdamCHG20
49,2020,Riddhiman Adib,nan,Mohammad Adibuzzaman,nan,MLHC,A Causally Formulated Hazard Ratio Estimation through Backdoor Adjustment on Structural Causal Model.,4,http://proceedings.mlr.press/v126/adib20a.html,https://dblp.org/rec/conf/mlhc/AdibGAA20
50,2020,Monica Agrawal,nan,David Sontag,nan,MLHC,Robust Benchmarking for Machine Learning of Clinical Entity Extraction.,5,http://proceedings.mlr.press/v126/agrawal20a.html,https://dblp.org/rec/conf/mlhc/AgrawalOFLS20
51,2020,Srikesh Arunajadai,nan,Tom Haskell,nan,MLHC,Addressing Sample Size Challenges in Linked Data Through Data Fusion.,3,http://proceedings.mlr.press/v126/arunajadai20a.html,https://dblp.org/rec/conf/mlhc/ArunajadaiLH20
52,2020,Hari Bandi,nan,Dimitris Bertsimas,"Massachusetts Institute of Technology, Cambridge, MA, USA",MLHC,Optimizing Influenza Vaccine Composition - From Predictions to Prescriptions.,2,http://proceedings.mlr.press/v126/bandi20a.html,https://dblp.org/rec/conf/mlhc/BandiB20
53,2020,Oswald Barral,nan,Thalia Shoshana Field,nan,MLHC,Non-Invasive Classification of Alzheimer's Disease Using Eye Tracking and Language.,8,http://proceedings.mlr.press/v126/barral20a.html,https://dblp.org/rec/conf/mlhc/BarralJNSSCCF20
54,2020,Tom Beer,nan,Uri Shalit,nan,MLHC,Using deep networks for scientific discovery in physiological signals.,5,http://proceedings.mlr.press/v126/beer20a.html,https://dblp.org/rec/conf/mlhc/BeerEGES20
55,2020,George H. Chen,nan,George H. Chen,nan,MLHC,Deep Kernel Survival Analysis and Subject-Specific Survival Time Prediction Intervals.,1,http://proceedings.mlr.press/v126/chen20a.html,https://dblp.org/rec/conf/mlhc/Chen20
56,2020,Matthew Engelhard,nan,Ricardo Henao,nan,MLHC,Neural Conditional Event Time Models.,4,http://proceedings.mlr.press/v126/engelhard20a.html,https://dblp.org/rec/conf/mlhc/EngelhardBDH20
57,2020,Ian Fox,nan,Jenna Wiens,nan,MLHC,Deep Reinforcement Learning for Closed-Loop Blood Glucose Control.,4,http://proceedings.mlr.press/v126/fox20a.html,https://dblp.org/rec/conf/mlhc/FoxLPW20
58,2020,Lovedeep Gondara,nan,Ke Wang 0001,"Simon Fraser University, Burnaby, BC, Canada",MLHC,Differentially Private Survival Function Estimation.,2,http://proceedings.mlr.press/v126/gondara20a.html,https://dblp.org/rec/conf/mlhc/Gondara020
59,2020,Divya Gopinath,nan,David A. Sontag,"MIT, Cambridge, MA, USA",MLHC,"Fast, Structured Clinical Documentation via Contextual Autocomplete.",6,http://proceedings.mlr.press/v126/gopinath20a.html,https://dblp.org/rec/conf/mlhc/GopinathAMHKS20
60,2020,Hadia Hameed,nan,Samantha Kleinberg,"Stevens Institute of Technology, NJ, USA",MLHC,Comparing Machine Learning Techniques for Blood Glucose Forecasting Using Free-living and Patient Generated Data.,2,http://proceedings.mlr.press/v126/hameed20a.html,https://dblp.org/rec/conf/mlhc/HameedK20
61,2020,Stefan Hegselmann,nan,Christian Ertmer,nan,MLHC,An Evaluation of the Doctor-Interpretability of Generalized Additive Models with Interactions.,6,http://proceedings.mlr.press/v126/hegselmann20a.html,https://dblp.org/rec/conf/mlhc/HegselmannVOGDE20
62,2020,Szu-Yeu Hu,nan,Anthony E. Samir,nan,MLHC,Self-Supervised Pretraining with DICOM metadata in Ultrasound Imaging.,9,http://proceedings.mlr.press/v126/hu20a.html,https://dblp.org/rec/conf/mlhc/HuWWWWOLKS20
63,2020,Dmitry Yu. Isaev,nan,David Carlson,nan,MLHC,Attention-Based Network for Weak Labels in Neonatal Seizure Detection.,8,http://proceedings.mlr.press/v126/isaev20a.html,https://dblp.org/rec/conf/mlhc/IsaevTCTMBSC20
64,2020,Sarah Jabbour,nan,Jenna Wiens,nan,MLHC,Deep Learning Applied to Chest X-Rays - Exploiting and Preventing Shortcuts.,5,http://proceedings.mlr.press/v126/jabbour20a.html,https://dblp.org/rec/conf/mlhc/JabbourFKSW20
65,2020,Aakash Kaku,nan,Carlos Fernandez-Granda,nan,MLHC,Towards data-driven stroke rehabilitation via wearable sensors and deep learning.,6,http://proceedings.mlr.press/v126/kaku20a.html,https://dblp.org/rec/conf/mlhc/KakuPVPSF20
66,2020,Mijung Kim,nan,Wesley De Neve,nan,MLHC,MRI-based Diagnosis of Rotator Cuff Tears using Deep Learning and Weighted Linear Combinations.,6,http://proceedings.mlr.press/v126/kim20a.html,https://dblp.org/rec/conf/mlhc/KimPKKHN20
67,2020,Justin R. Lovelace,nan,Bobak J. Mortazavi,"Texas A&M University, USA",MLHC,Dynamically Extracting Outcome-Specific Problem Lists from Clinical Notes with Guided Multi-Headed Attention.,4,http://proceedings.mlr.press/v126/lovelace20a.html,https://dblp.org/rec/conf/mlhc/LovelaceHHM20
68,2020,Diyuan Lu,nan,Jochen Triesch,"Goethe-Universität Frankfurt, Frankfurt am Main, Germany",MLHC,Towards Early Diagnosis of Epilepsy from EEG Data.,6,http://proceedings.mlr.press/v126/lu20a.html,https://dblp.org/rec/conf/mlhc/LuBNCRT20
69,2020,Matthew B. A. McDermott,nan,Peter Szolovits,nan,MLHC,"CheXpert++ - Approximating the CheXpert Labeler for Speed, Differentiability, and Probabilistic Output.",5,http://proceedings.mlr.press/v126/mcdermott20a.html,https://dblp.org/rec/conf/mlhc/McDermottHWGS20
70,2020,Denis Jered McInerney,nan,Byron C. Wallace,"Northeastern University, USA",MLHC,Query-Focused EHR Summarization to Aid Imaging Diagnosis.,6,http://proceedings.mlr.press/v126/mcinerney20a.html,https://dblp.org/rec/conf/mlhc/McInerneyDTYMW20
71,2020,Andrew C. Miller,nan,Emily B. Fox,"University of Washington, Department of Statistics",MLHC,Learning Insulin-Glucose Dynamics in the Wild.,3,http://proceedings.mlr.press/v126/miller20a.html,https://dblp.org/rec/conf/mlhc/MillerFF20
72,2020,Do June Min,nan,Rada Mihalcea,"University of Michigan, Ann Arbor, MI, USA",MLHC,UPSTAGE - Unsupervised Context Augmentation for Utterance Classification in Patient-Provider Communication.,5,http://proceedings.mlr.press/v126/min20a.html,https://dblp.org/rec/conf/mlhc/MinPKHM20
73,2020,James Mullenbach,nan,David A. Sontag,"MIT, Cambridge, MA, USA",MLHC,Knowledge Base Completion for Constructing Problem-Oriented Medical Records.,5,http://proceedings.mlr.press/v126/mullenbach20a.html,https://dblp.org/rec/conf/mlhc/MullenbachSMDS20
74,2020,Samaneh Nasiri,nan,Gari D. Clifford,"Emory University, Atlanta, GA, USA",MLHC,Attentive Adversarial Network for Large-Scale Sleep Staging.,2,http://proceedings.mlr.press/v126/nasiri20a.html,https://dblp.org/rec/conf/mlhc/NasiriC20
75,2020,Bret Nestor,nan,Marzyeh Ghassemi,nan,MLHC,Preparing a Clinical Support Model for Silent Mode in General Internal Medicine.,10,http://proceedings.mlr.press/v126/nestor20a.html,https://dblp.org/rec/conf/mlhc/NestorMVPMKDMGG20
76,2020,A. Demetri Pananos,nan,Daniel J. Lizotte,"University of Alberta, Edmonton, Canada",MLHC,Comparisons Between Hamiltonian Monte Carlo and Maximum A Posteriori For A Bayesian Model For Apixaban Induction Dose & Dose Personalization.,2,http://proceedings.mlr.press/v126/pananos20a.html,https://dblp.org/rec/conf/mlhc/PananosL20
77,2020,Sonali Parbhoo,nan,Finale Doshi-Velez,"MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, USA",MLHC,Transfer Learning from Well-Curated to Less-Resourced Populations with HIV.,4,http://proceedings.mlr.press/v126/parbhoo20a.html,https://dblp.org/rec/conf/mlhc/ParbhooW0D20
78,2020,Asif Rahman,nan,Minnan Xu-Wilson,nan,MLHC,Phenotyping with Prior Knowledge using Patient Similarity.,4,http://proceedings.mlr.press/v126/rahman20a.html,https://dblp.org/rec/conf/mlhc/RahmanCCX20
79,2020,Shems Saleh,nan,Tristan Naumann,Microsoft Research,MLHC,Clinical Collabsheets - 53 Questions to Guide a Clinical Collaboration.,4,http://proceedings.mlr.press/v126/saleh20a.html,https://dblp.org/rec/conf/mlhc/SalehBEN20
80,2020,Benjamin Schloss,nan,Sandeep Konam,nan,MLHC,Towards an Automated SOAP Note - Classifying Utterances from Medical Conversations.,2,http://proceedings.mlr.press/v126/schloss20a.html,https://dblp.org/rec/conf/mlhc/SchlossK20
81,2020,Kristen A. Severson,nan,Soumya Ghosh,nan,MLHC,Personalized Input-Output Hidden Markov Models for Disease Progression Modeling.,6,http://proceedings.mlr.press/v126/severson20a.html,https://dblp.org/rec/conf/mlhc/SeversonCSNHG20
82,2020,Uri Shaham,nan,Harlan M. Krumholz,nan,MLHC,Learning to Ask Medical Questions using Reinforcement Learning.,6,http://proceedings.mlr.press/v126/shaham20a.html,https://dblp.org/rec/conf/mlhc/ShahamZCMMK20
83,2020,Shijing Si,nan,Lawrence Carin,"Duke University, Durham, USA",MLHC,Students Need More Attention - BERT-based Attention Model for Small Data with Application to Automatic Patient Message Triage.,7,http://proceedings.mlr.press/v126/si20a.html,https://dblp.org/rec/conf/mlhc/SiWWZD0C20
84,2020,Yifeng Tao,nan,Xinghua Lu,nan,MLHC,Predicting Drug Sensitivity of Cancer Cell Lines via Collaborative Filtering with Contextual Attention.,5,http://proceedings.mlr.press/v126/tao20a.html,https://dblp.org/rec/conf/mlhc/TaoRDSL20
85,2020,Lida Zhang,nan,Bobak Jack Mortazavi,"Texas A&M University, USA",MLHC,Developing Personalized Models of Blood Pressure Estimation from Wearable Sensors Data Using Minimally-trained Domain Adversarial Neural Networks.,7,http://proceedings.mlr.press/v126/zhang20a.html,https://dblp.org/rec/conf/mlhc/ZhangHISKJM20
86,2020,Dongyu Zhang,nan,Elke A. Rundensteiner,nan,MLHC,Time-Aware Transformer-based Network for Clinical Notes Series Prediction.,4,http://proceedings.mlr.press/v126/zhang20c.html,https://dblp.org/rec/conf/mlhc/ZhangTSR20
87,2020,Renyu Zhang,nan,Aly A. Khan,"University of Chicago, IL, USA",MLHC,Evaluating and interpreting caption prediction for histopathology images.,4,http://proceedings.mlr.press/v126/zhang20b.html,https://dblp.org/rec/conf/mlhc/ZhangWGK20
88,2020,Finale Doshi-Velez,"MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, USA",Jenna Wiens,nan,MLHC,"Proceedings of the Machine Learning for Healthcare Conference, MLHC 2020, 7-8 August 2020, Virtual Event, Durham, NC, USA.",7,http://proceedings.mlr.press/v126/,https://dblp.org/rec/conf/mlhc/2020
89,2018,Alexis Bellot,nan,Mihaela van der Schaar,"University of California, Los Angeles, Electrical Engineering Department",MLHC,Boosted Trees for Risk Prognosis.,2,http://proceedings.mlr.press/v85/bellot18a.html,https://dblp.org/rec/conf/mlhc/BellotS18
90,2018,Willie Boag,nan,Marzyeh Ghassemi,nan,MLHC,Racial Disparities and Mistrust in End-of-Life Care.,5,http://proceedings.mlr.press/v85/boag18a.html,https://dblp.org/rec/conf/mlhc/BoagSCSG18
91,2018,Scott Buffett,nan,Di Jiang,nan,MLHC,Pattern-Based Behavioural Analysis on Neurosurgical Simulation Data.,3,http://proceedings.mlr.press/v85/buffett18a.html,https://dblp.org/rec/conf/mlhc/BuffettPJ18
92,2018,Vanessa D'Amario,nan,Lino Nobili,nan,MLHC,Multi-task multiple kernel learning reveals relevant frequency bands for critical areas localization in focal epilepsy.,6,http://proceedings.mlr.press/v85/d-amario18a.html,https://dblp.org/rec/conf/mlhc/DAmarioTTABN18
93,2018,Audrey Durand,nan,Joelle Pineau,"McGill University, Montreal, Canada",MLHC,Contextual Bandits for Adapting Treatment in a Mouse Model of de Novo Carcinogenesis.,6,http://proceedings.mlr.press/v85/durand18a.html,https://dblp.org/rec/conf/mlhc/DurandAISMP18
94,2018,Matthew Engelhard,nan,F. Joseph McClernon,nan,MLHC,Predicting Smoking Events with a Time-Varying Semi-Parametric Hawkes Process Model.,6,http://proceedings.mlr.press/v85/engelhard18a.html,https://dblp.org/rec/conf/mlhc/EngelhardXCOHM18
95,2018,Jacob Fauber,nan,Christian R. Shelton,"University of California, Riverside, USA",MLHC,"Modeling ""Presentness"" of Electronic Health Record Data to Improve Patient State Estimation.",2,http://proceedings.mlr.press/v85/fauber18a.html,https://dblp.org/rec/conf/mlhc/FauberS18
96,2018,Jen J. Gong,"Massachusetts Institute of Technology, Cambridge, USA",John V. Guttag,"MIT, Cambridge, USA",MLHC,Learning to Summarize Electronic Health Records Using Cross-Modality Correspondences.,2,http://proceedings.mlr.press/v85/gong18a.html,https://dblp.org/rec/conf/mlhc/GongG18
97,2018,Sebastian D. Goodfellow,nan,Danny Eytan,nan,MLHC,Towards Understanding ECG Rhythm Classification Using Convolutional Neural Networks and Attention Mappings.,6,http://proceedings.mlr.press/v85/goodfellow18a.html,https://dblp.org/rec/conf/mlhc/GoodfellowGGLME18
98,2018,Stefan Hegselmann,nan,Martin Dugas,nan,MLHC,Reproducible Survival Prediction with SEER Cancer Data.,4,http://proceedings.mlr.press/v85/hegselmann18a.html,https://dblp.org/rec/conf/mlhc/HegselmannGVD18
99,2018,Disi Ji,nan,Padhraic Smyth,"University of California, Irvine, USA",MLHC,Bayesian Trees for Automated Cytometry Data Analysis.,5,http://proceedings.mlr.press/v85/ji18a.html,https://dblp.org/rec/conf/mlhc/JiNQSS18
100,2018,Eric P. Lehman,nan,Li-Wei H. Lehman,nan,MLHC,Representation Learning Approaches to Detect False Arrhythmia Alarms from ECG Dynamics.,5,http://proceedings.mlr.press/v85/lehman18a.html,https://dblp.org/rec/conf/mlhc/LehmanKZML18
101,2018,Bryan Lim,nan,Mihaela van der Schaar,"University of California, Los Angeles, Electrical Engineering Department",MLHC,Disease-Atlas - Navigating Disease Trajectories using Deep Learning.,2,http://proceedings.mlr.press/v85/lim18a.html,https://dblp.org/rec/conf/mlhc/LimS18
102,2018,Bingbin Liu,nan,Li Fei-Fei 0001,李飛飛,MLHC,3D Point Cloud-Based Visual Prediction of ICU Mobility Care Activities.,13,http://proceedings.mlr.press/v85/liu18a.html,https://dblp.org/rec/conf/mlhc/LiuGCMYDSJCDBMF18
