,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
35,35,Toan Tran,Male,The University of Adelaide,Ian Reid,Male,University of Adelaide,A Bayesian Data Augmentation Approach for Learning Deep Models.
36,36,Kris Bouchard,Male,Lawrence Berkeley National Laboratory,Sharmodeep Bhattacharya,Male,Oregon State University,Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction.
37,37,Christoph Hofer,Male,University of Salzburg,Andreas Uhl,Male,University of Salzburg,Deep Learning with Topological Signatures.
38,38,Søren Dahlgaard,Male,University of Copenhagen,Mikkel Thorup,Male,University of Copenhagen,Practical Hash Functions for Similarity Estimation and Dimensionality Reduction.
39,39,Moein Falahatgar,Male,UCSD,Vaishakh Ravindrakumar,Male,UC San Diego,Maxing and Ranking with Few Assumptions.
40,40,Matthäus Kleindessner,Male,University of Tübingen,Ulrike von Luxburg,Male,University of Tübingen,Kernel functions based on triplet comparisons.
41,41,Feiping Nie,Male,University of Texas Arlington,Heng Huang,Male,University of Pittsburgh,Learning A Structured Optimal Bipartite Graph for Co-Clustering.
42,42,Mikhail Yurochkin,Male,IBM Research AI,nikolaos Vasiloglou,Male,LogicBlox,Multi-way Interacting Regression via Factorization Machines.
43,43,Alexandre Drouin,Male,Element AI,Francois Laviolette,Male,Université Laval,Maximum Margin Interval Trees.
44,44,Jianbo Chen,Male,"University of California, Berkeley",Michael Jordan,Male,UC Berkeley,Kernel Feature Selection via Conditional Covariance Minimization.
45,45,Dominique Perrault-Joncas,Male,Google,James McQueen,Male,University of Washington,Improved Graph Laplacian via Geometric Self-Consistency.
46,46,Dongsheng Li,Male,IBM Research - China,Stephen Chu,Male,IBM Research - China,Mixture-Rank Matrix Approximation for Collaborative Filtering.
47,47,Carlton Downey,Male,Carnegie Mellon University,Boyue Li,Male,Carnegie Mellon University,Predictive State Recurrent Neural Networks.
48,48,Matteo Ruffini,Male,UPC,Borja Balle,Male,DeepMind,Hierarchical Methods of Moments.
49,49,Guillaume Rabusseau,Male,Université de Montréal - Mila,Joelle Pineau,Male,McGill University,Multitask Spectral Learning of Weighted Automata.
50,50,Yung-Kyun Noh,Male,Seoul National University,Daniel Lee,Male,Cornell Tech,Generative Local Metric Learning for Kernel Regression.
51,51,Michael Hauser,Male,Pennsylvania State University,Asok Ray,Male,Pennsylvania State University,Principles of Riemannian Geometry  in Neural Networks.
52,52,Ehsan Elhamifar,Male,Northeastern University,Clara De Paolis Kaluza,Female,Northeastern University,Subset Selection and Summarization in Sequential Data.
53,53,Xingguo Li,Male,Princeton University,Tuo Zhao,Male,Georgia Tech,On Quadratic Convergence of DC Proximal Newton Algorithm in Nonconvex Sparse Learning.
54,54,Gauri Jagatap,Male,Iowa State University,Chinmay Hegde,Male,Iowa State University,"Fast, Sample-Efficient Algorithms for Structured Phase Retrieval."
55,55,Cong Han Lim,Male,Georgia Tech,Stephen Wright,Male,UW-Madison,k-Support and Ordered Weighted Sparsity for Overlapping Groups: Hardness and Algorithms.
56,56,Haotian Pang,Male,Princeton University,Tuo Zhao,Male,Georgia Tech,Parametric Simplex Method for Sparse Learning.
57,57,Chris Metzler,Male,Rice University,Richard Baraniuk,Male,Rice University,Learned D-AMP: Principled Neural Network based Compressive Image Recovery.
58,58,Alessandro Rudi,Male,"École Normale Supérieure, INRIA",Lorenzo Rosasco,Male,University of Genova- MIT - IIT,FALKON: An Optimal Large Scale Kernel Method.
59,59,Cameron Musco,Male,Massachusetts Institute of Technology,Christopher Musco,Male,Mass. Institute of Technology,Recursive Sampling for the Nystrom Method.
60,60,Muhammad Farhan,Male,LUMS,Imdad Khan,Male,LUMS,Efficient Approximation Algorithms for Strings Kernel Based Sequence Classification.
61,61,Jeremiah Liu,Male,Harvard University,Brent Coull,Male,Harvard University,Robust Hypothesis Test for Nonlinear Effect with Gaussian Processes.
62,62,Alberto Bietti,Male,Inria,Julien Mairal,Male,Inria,Invariance and Stability of Deep Convolutional Representations.
63,63,Ho Chung Law,Male,University of Oxford,Dino Sejdinovic,Male,University of Oxford,Testing and Learning on Distributions with Symmetric Noise Invariance.
64,64,Maximilian Alber,Male,TU Berlin,Fei Sha,Male,University of Southern California (USC),An Empirical Study on The Properties of Random Bases for Kernel Methods.
65,65,Dipan Pal,Male,Carnegie Mellon University,Marios Savvides,Male,Carnegie Mellon University,Max-Margin Invariant Features from Transformed Unlabelled Data.
66,66,Zahra Ghodsi,Male,New York University,Siddharth Garg,Male,NYU,SafetyNets: Verifiable Execution of Deep Neural Networks on an Untrusted Cloud.
67,67,Hongyuan Mei,Male,JOHNS HOPKINS UNIVERSITY,Jason Eisner,Male,Johns Hopkins University,The Neural Hawkes Process: A Neurally Self-Modulating Multivariate Point Process.
68,68,Eric Balkanski,Male,Harvard University,Yaron Singer,Male,Harvard University,The Importance of Communities for Learning to Influence.
69,69,Will Hamilton,Male,Stanford University,Jure Leskovec,Male,Stanford University and Pinterest,Inductive Representation Learning on Large Graphs.
70,70,Manasi Vartak,Female,Massachusetts Institute of Technology,Hugo Larochelle,Male,Google Brain,A Meta-Learning Perspective on Cold-Start Recommendations for Items.
71,71,Maksims Volkovs,Male,layer6.ai,Tomi Poutanen,Male,,DropoutNet: Addressing Cold Start in Recommender Systems.
72,72,Virginia Smith,Male,Stanford University,Ameet S Talwalkar,Male,CMU,Federated Multi-Task Learning.
73,73,Urs Köster,Male,Intel Corporation,Naveen Rao,Male,Intel,Flexpoint: An Adaptive Numerical Format for Efficient Training of Deep Neural Networks.
74,74,Ahmed M. Alaa,Male,UCLA,Mihaela van der Schaar,Female,UCLA and Oxford University,Bayesian Inference of Individualized Treatment Effects using Multi-task Gaussian Processes.
75,75,Nicolò Colombo,Male,University College London,Soong Moon Kang,Male,University College London,Tomography of the London Underground: a Scalable Model for Origin-Destination Data.
76,76,Sheng Li,Male,University of Georgia,Yun Fu,Male,Northeastern University,Matching on Balanced Nonlinear Representations for Treatment Effects Estimation.
77,77,Kristof Schütt,Male,TU Berlin,Klaus-Robert Müller,Male,TU Berlin,SchNet: A continuous-filter convolutional neural network for modeling quantum interactions.
78,78,Shumeet Baluja,Male,"Google, Inc.",Shumeet Baluja,Male,"Google, Inc.",Hiding Images in Plain Sight: Deep Steganography.
79,79,Yijun Li,Male,"University of California, Merced",Ming-Hsuan Yang,Male,UC Merced / Google,Universal Style Transfer via Feature Transforms.
80,80,Ritambhara Singh,Female,University of Virginia,Yanjun Qi,Female,University of Virginia,Attend and Predict: Understanding Gene Regulation by Selective Attention on Chromatin.
81,81,Edouard Grave,Male,Facebook AI Research,Armand Joulin,Male,Facebook AI research,Unbounded cache model for online language modeling with open vocabulary.
82,82,Yizhe Zhang,Male,Duke University,Lawrence Carin,Male,Duke University,Deconvolutional Paragraph Representation Learning.
83,83,Yonatan Belinkov,Male,MIT,Jim Glass,Male,Massachusetts Institute of Technology,Analyzing Hidden Representations in End-to-End Automatic Speech Recognition Systems.
84,84,Jiasen Lu,Male,Georgia Tech,Dhruv Batra,Male,,Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model.
85,85,huan ling,Male,university of toronto,Sanja Fidler,Male,University of Toronto,Teaching Machines to Describe Images with Natural Language Feedback.
86,86,Idan Schwartz,Male,Technion,Tamir Hazan,Male,Technion,High-Order Attention Models for Visual Question Answering.
87,87,Paul Hongsuck Seo,Male,POSTECH,Leonid Sigal,Male,University of British Columbia,Visual Reference Resolution using Attention Memory for Visual Dialog.
88,88,Wei-Sheng Lai,Male,"University of California, Merced",Ming-Hsuan Yang,Male,UC Merced / Google,Semi-Supervised Learning for Optical Flow with Generative Adversarial Networks.
89,89,Alejandro Newell,Male,University of Michigan,Jia Deng,Male,University of Michigan,Associative Embedding: End-to-End Learning for Joint Detection and Grouping.
90,90,Dan Xu,Male,University of Trento,Nicu Sebe,Male,University of Trento,Learning Deep Structured Multi-Scale Features using Attention-Gated CRFs for Contour Prediction.
91,91,Di Kang,Male,City University of Hong Kong,Antoni Chan,Male,City University of Hong Kong,Incorporating Side Information by Adaptive Convolution.
92,92,Abhishek Kar,Male,UC Berkeley,Jitendra Malik,Male,University of California at Berkley,Learning a Multi-View Stereo Machine.
93,93,Liqian Ma,Male,KU Leuven,Luc Van Gool,Male,KU Leuven,Pose Guided Person Image Generation.
94,94,Anastasiia Mishchuk,Male,"Szkocka Research Group, Ukraine",Jiri Matas,Male,Czech Technical University,Working hard to know your neighbor's margins: Local descriptor learning loss.
95,95,Jun-Yan Zhu,Male,UC Berkeley,Eli Shechtman,Male,"Adobe Research, US",Toward Multimodal Image-to-Image Translation.
96,96,Qi Li,Female,"Institute of Automation, Chinese Academy of Sciences",Tieniu Tan,Male,Chinese Academy of Sciences,Deep Supervised Discrete Hashing.
97,97,Kyuhong Shim,Male,Seoul National University,Wonyong Sung,Male,Seoul National University,SVD-Softmax: Fast Softmax Approximation on Large Vocabulary Neural Networks.
98,98,Dan Tito Svenstrup,Male,DTU,Ole Winther,Male,Technical University of Denmark,Hash Embeddings for Efficient Word Representations.
99,99,Vlad Niculae,Male,Cornell University,Mathieu Blondel,Male,NTT,A Regularized Framework for Sparse and Structured Neural Attention.
100,100,Rohit Girdhar,Male,Carnegie Mellon University,Deva Ramanan,Male,Carnegie Mellon University,Attentional Pooling for Action Recognition.
101,101,CAGLAR Gulcehre,Male,Deepmind,Yoshua Bengio,Male,U. Montreal,"Plan, Attend, Generate: Planning for Sequence-to-Sequence Models."
102,102,Shiyu Chang,Male,IBM T.J. Watson Research Center,Thomas Huang,Male,UIUC,Dilated Recurrent Neural Networks.
103,103,Danijar Hafner,Male,Google Brain & UCL,Nicolas Heess,Male,Google DeepMind,Learning Hierarchical Information Flow with Recurrent Neural Modules.
104,104,Benjamin Xiao,Male,Ant Financial,Hongyuan Zha,Male,Georgia Tech,Wasserstein Learning of Deep Generative Point Process Models.
105,105,Kevin Roth,Male,ETH,Thomas Hofmann,Male,ETH Zurich,Stabilizing Training of Generative Adversarial Networks through Regularization.
106,106,Volodymyr Kuleshov,Male,Stanford University / Afresh,Stefano Ermon,Male,Stanford,Neural Variational Inference and Learning in Undirected Graphical Models.
107,107,Yuchen Pu,Male,Duke University,Lawrence Carin,Male,Duke University,Adversarial Symmetric Variational Autoencoder.
108,108,Liwei Wang,Male,University of Illinois at Urbana–Champaign,Svetlana Lazebnik,Female,UIUC,Diverse and Accurate Image Description Using a Variational Auto-Encoder with an Additive Gaussian Encoding Space.
109,109,Anirudh Goyal ALIAS PARTH GOYAL,Male,Université de Montréal,Yoshua Bengio,Male,U. Montreal,Z-Forcing: Training Stochastic Recurrent Networks.
110,110,Yan Duan,Male,UC Berkeley,Wojciech Zaremba,Male,OpenAI,One-Shot Imitation Learning.
111,111,Erinc Merdivan,Male,Austrian Institute of Technology GmbH,Matthieu Geist,Male,Université de Lorraine,Reconstruct & Crush Network.
112,112,Guillaume Lample,Male,Facebook AI Research,Marc'Aurelio Ranzato,Male,Facebook,Fader Networks:Manipulating Images by Sliding Attributes.
113,113,Yunbo Wang,Male,Tsinghua University,Philip S Yu,Male,UIC,PredRNN: Recurrent Neural Networks for Predictive Learning using Spatiotemporal LSTMs.
114,114,Yedid Hoshen,Male,Facebook AI Research,Yedid Hoshen,Male,Facebook AI Research,VAIN: Attentional Multi-agent Predictive Modeling.
115,115,Piotr Dabkowski,Male,Cambridge University,Yarin Gal,Male,University of Oxford,Real Time Image Saliency for Black Box Classifiers.
116,116,Jake Snell,Male,"University of Toronto, Vector Institute",Richard Zemel,Male,Vector Institute/University of Toronto,Prototypical Networks for Few-shot Learning.
117,117,Eleni Triantafillou,Female,University of Toronto,Raquel Urtasun,Female,University of Toronto,Few-Shot Learning Through an Information Retrieval  Lens.
118,118,Aidan Gomez,Male,University of Toronto,Roger Grosse,Male,University of Toronto,The Reversible Residual Network: Backpropagation Without Storing Activations.
119,119,Jianfeng Wang,Male,Beijing University of Posts and Telecommunications,Xiaolin Hu,Male,Tsinghua University,Gated Recurrent Convolution Neural Network for OCR.
120,120,Guobin Chen,Male,University of Missouri,Manmohan Chandraker,Male,"University of California, San Diego",Learning Efficient Object Detection Models with Knowledge Distillation.
121,121,Eran Malach,Male,Hebrew University Jerusalem Israel,Shai Shalev-Shwartz,Male,Mobileye & HUJI,"Decoupling ""when to update"" from ""how to update""."
122,122,Lincoln Ye,Male,University of Cambridge,Rafal Mantiuk,Male,University of Cambridge,Langevin Dynamics with Continuous Tempering for Training Deep Neural Networks.
123,123,Fan Yang,Male,Carnegie Mellon University,William Cohen,Male,Google AI,Differentiable Learning of Logical Rules for Knowledge Base Reasoning.
124,124,Yingce Xia,Male,Microsoft Research,Tie-Yan Liu,Male,Microsoft Research,Deliberation Networks: Sequence Generation Beyond One-Pass Decoding.
125,125,Jacob Devlin,Male,Microsoft Research,Pushmeet Kohli,Male,DeepMind,Neural Program Meta-Induction.
126,126,Sean Welleck,Male,NYU,Zheng Zhang,Male,Shanghai New York Univeristy,Saliency-based Sequential Image Attention with Multiset Prediction.
127,127,Alex Fout,Male,Colorado State University,Asa Ben-Hur,Male,Colorado State University,Protein Interface Prediction using Graph Convolutional Networks.
128,128,Jian Zhao,Male,National University of Singapore,Jiashi Feng,Male,National University of Singapore,Dual-Agent GANs for Photorealistic and Identity Preserving Profile Face Synthesis.
129,129,Arash Vahdat,Male,D-Wave Systems Inc.,Arash Vahdat,Male,D-Wave Systems Inc.,Toward Robustness against Label Noise in Training Deep Discriminative Neural Networks.
130,130,Eirikur Agustsson,Male,ETH Zurich,Luc V Gool,Male,"Computer Vision Lab, ETH Zurich",Soft-to-Hard Vector Quantization for End-to-End Learning Compressible Representations.
131,131,Yonatan Geifman,Male,Technion,Ran El-Yaniv,Male,Technion,Selective Classification for Deep Neural Networks.
132,132,Seungil You,Male,Google,Maya Gupta,Male,Google,Deep Lattice Networks and Partial Monotonic Functions.
133,133,Xin Dong,Male,Nanyang Technological Univ,Sinno Pan,Male,NTU,Learning to Prune Deep Neural Networks via Layer-wise Optimal Brain Surgeon.
134,134,Christos Louizos,Male,University of Amsterdam,Max Welling,Male,University of Amsterdam and University of California Irvine and CIFAR,Bayesian Compression for Deep Learning.
135,135,Jonathan Peck,Male,Ghent University,Yvan Saeys,Male,Ghent University,Lower bounds on the robustness to adversarial perturbations.
136,136,Wojciech Czarnecki,Male,DeepMind,Razvan Pascanu,Male,Google DeepMind,Sobolev Training for Neural Networks.
137,137,Kirill Neklyudov,Male,Yandex,Dmitry Vetrov,Male,"Higher School of Economics, Samsung AI Center, Moscow",Structured Bayesian Pruning via Log-Normal Multiplicative Noise.
138,138,Jianfei Chen,Male,RealAI,Jun Zhu,Male,Tsinghua University,Population Matching Discrepancy and Applications in Deep Learning.
139,139,Jeffrey Pennington,Male,Google Brain,Surya Ganguli,Male,Stanford,Resurrecting the sigmoid in deep learning through dynamical isometry: theory and practice.
140,140,Ziyu Wang,Male,Deepmind,Nicolas Heess,Male,Google DeepMind,Robust Imitation of Diverse Behaviors.
141,141,Anselm Rothe,Male,New York University,Todd Gureckis,Male,New York University,Question Asking as Program Generation.
142,142,Dario Zanca,Male,"University of Florence, University of Siena",Marco Gori,Male,University of Siena,Variational Laws of Visual Attention for Dynamic Scenes.
143,143,Jan-Matthis Lueckmann,Male,"research center caesar, an associate of the Max Planck Society",Jakob H Macke,Male,"research center caesar, an associate of the Max Planck Society",Flexible statistical inference for mechanistic models of neural dynamics.
144,144,Ingmar Kanitscheider,Male,UT Austin,Ila Fiete,Male,,Training recurrent networks to generate hypotheses about how the brain solves hard navigation problems.
145,145,Jin Hyung Lee,Male,Columbia University,Liam Paninski,Male,Columbia University,YASS: Yet Another Spike Sorter.
146,146,David Klindt,Male,University of Tübingen,Matthias Bethge,Male,University Tübingen,Neural system identification for large populations separating “what” and “where”.
147,147,Nisheeth Srivastava,Male,IIT Kanpur,Edward Vul,Male,UCSD,A simple model of recognition and recall memory.
148,148,Anqi Wu,Male,Princeton University,Jonathan Pillow,Male,Princeton University,Gaussian process based nonlinear latent structure discovery in multivariate spike train data.
149,149,Yağmur Güçlütürk,Male,Radboud University,Marcel A. J. van Gerven,Male,Radboud Universiteit,Reconstructing perceived faces from brain activations with deep adversarial neural decoding.
150,150,Neil Gallagher,Male,Duke University,David Carlson,Male,Duke University,Cross-Spectral Factor Analysis.
151,151,Xiaoqian Wang,Male,University of Pittsburgh,Heng Huang,Male,University of Pittsburgh,Regularized Modal Regression with Applications in Cognitive Impairment Prediction.
152,152,Mohammad Karimi,Male,ETH Zurich,Andreas Krause,Male,ETH Zurich,Stochastic Submodular Maximization: The Case of Coverage Functions.
153,153,Hamed Hassani,Male,UPenn,Amin Karbasi,Male,Yale,Gradient Methods for Submodular Maximization.
154,154,Lihua Lei,Male,UC Berkeley,Michael Jordan,Male,UC Berkeley,Non-convex Finite-Sum Optimization Via SCSG Methods.
155,155,Qiang Li,Male,Institute of Computing Technol,Institute of Computing Jialin Zhang,Male,"Institute of Computing Technology, Chinese Academy of Sciences",Influence Maximization with $\varepsilon$-Almost Submodular Threshold Functions.
156,156,Chao Qian,Male,University of Science and Technology of China,Zhi-Hua Zhou,Male,Nanjing University,Subset Selection under Noise.
157,157,Chengtao Li,Male,MIT,Suvrit Sra,Male,MIT,Polynomial time algorithms for dual volume sampling.
158,158,Remi Lam,Male,MIT,Karen Willcox,Female,MIT,Lookahead  Bayesian Optimization with Inequality Constraints.
159,159,Yatao Bian,Male,ETH Zürich,Joachim M Buhmann,Male,ETH Zurich,Non-monotone Continuous DR-submodular  Maximization: Structure and Algorithms.
160,160,Gang Wang,Male,University of Minnesota,Jie Chen,Male,Beijing Institute of Technology,Solving Most Systems of Random Quadratic Equations.
161,161,Mahdi Soltanolkotabi,Male,University of Southern california,Mahdi Soltanolkotabi,Male,University of Southern california,Learning ReLUs via Gradient Descent.
162,162,Zhengyuan Zhou,Male,Stanford University,Peter W Glynn,Male,Stanford University,Stochastic Mirror Descent in Variationally Coherent Optimization Problems.
163,163,Yuanyuan Liu,Male,The Chinese University of Hong Kong,Licheng Jiao,Male,Xidian University,Accelerated First-order Methods for Geodesically Convex Optimization on Riemannian Manifolds.
164,164,Arturs Backurs,Male,MIT,Ludwig Schmidt,Male,MIT,On the Fine-Grained Complexity of Empirical Risk Minimization: Kernel Methods and Neural Networks.
165,165,Kinjal Basu,Male,LinkedIn,Shaunak Chatterjee,Male,LinkedIn,Large-Scale Quadratically Constrained Quadratic Program via Low-Discrepancy Sequences.
166,166,Sinong Wang,Male,The Ohio State University,Ness Shroff,Male,The Ohio State University,A New Alternating Direction Method for Linear Programming.
167,167,Ryan Tibshirani,Male,Carnegie Mellon University,Ryan Tibshirani,Male,Carnegie Mellon University,"Dykstra's Algorithm, ADMM, and Coordinate Descent: Connections, Insights, and Extensions."
168,168,Ahmet Alacaoglu,Male,EPFL,Volkan Cevher,Male,EPFL,Smooth Primal-Dual Coordinate Descent Algorithms for Nonsmooth Convex Optimization.
169,169,Aryan Mokhtari,Male,University of Pennsylvania,Alejandro Ribeiro,Male,University of Pennsylvania,First-Order Adaptive Sample Size Methods to Reduce Complexity of Empirical Risk Minimization.
170,170,Patrick Rebeschini,Male,University of Oxford,Sekhar C Tatikonda,Male,Yale University,Accelerated consensus via Min-Sum Splitting.
171,171,Damien Scieur,Male,INRIA - ENS,Alexandre d'Aspremont,Male,CNRS - Ecole Normale Supérieure,Integration Methods and Optimization Algorithms.
172,172,Celestine Dünner,Male,IBM Research,Martin Jaggi,Male,EPFL,Efficient Use of Limited-Memory Accelerators for Linear Learning on Heterogeneous Systems.
173,173,Charles Kuang,Male,"University of Wisconsin, Madison",David Page,Male,UW-Madison,A Screening Rule for l1-Regularized Ising Model Estimation.
174,174,Mark Rowland,Male,University of Cambridge,Adrian Weller,Male,University of Cambridge,Uprooting and Rerooting Higher-Order Graphical Models.
175,175,Constantinos Daskalakis,Male,MIT,Gautam Kamath,Male,MIT,Concentration of Multilinear Functions of the Ising Model with Applications to Network Data.
176,176,Murat Erdogdu,Male,University of Toronto,Andrea Montanari,Male,Stanford,Inference in Graphical Models via Semidefinite Programming Hierarchies.
177,177,Rebecca Morrison,Female,Massachusetts Institute of Technology,Youssef Marzouk,Male,Massachusetts Institute of Technology,Beyond normality: Learning sparse probabilistic graphical models in the non-Gaussian setting.
178,178,Qi Lou,Male,UCI,Alexander Ihler,Male,UC Irvine,Dynamic Importance Sampling for Anytime Bounds of the Partition Function.
179,179,Emmanuel Abbe,Male,Princeton University,Eun Jee Lee,Male,Princeton University,Nonbacktracking Bounds on the Influence in Independent Cascade Models.
180,180,Allie Fletcher,Male,UCLA,Phil Schniter,Male,The Ohio State University,Rigorous Dynamics and Consistent Estimation in Arbitrarily Conditioned Linear Systems.
181,181,Siddharth Narayanaswamy,Male,University of Oxford,Philip Torr,Male,University of Oxford,Learning Disentangled Representations with Semi-Supervised Deep Generative Models.
182,182,Sungsoo Ahn,Male,KAIST,Jinwoo Shin,Male,KAIST; AITRICS,Gauging Variational Inference.
183,183,Adji Dieng,Male,Columbia University,David Blei,Male,Columbia University,Variational Inference via $\chi$ Upper Bound Minimization.
184,184,Boqian Zhang,Male,Purdue University,Vinayak Rao,Male,Purdue University,Collapsed variational Bayes for Markov jump processes.
185,185,Stéphanie van der Pas,Male,Leiden University,Veronika Rockova,Female,University of Chicago,Bayesian Dyadic Trees and Histograms for  Regression.
186,186,Mikko Heikkilä,Male,University of Helsinki,Antti Honkela,Male,University of Helsinki,Differentially private Bayesian learning on distributed data.
187,187,Rajat Sen,Male,University of Texas at Austin,Sanjay Shakkottai,Male,The University of Texas at Austin,Model-Powered Conditional Independence Test.
188,188,Chris Russell,Male,The Alan Turing Institute/ The University of Surrey,Ricardo Silva,Male,ucl.ac.uk,When Worlds Collide: Integrating Different Counterfactual Assumptions in Fairness.
189,189,Jianshu Chen,Male,"Microsoft Research, Redmond, W",Li Deng,Male,Citadel,Q-LDA: Uncovering Latent Patterns in Text-based Sequential Decision Processes.
190,190,Chris Oates,Male,Newcastle University,Mark Girolami,Male,Imperial College London,Probabilistic Models for Integration Error in the Assessment of Functional Cardiac Models.
191,191,Futoshi Futami,Male,University of Tokyo/RIKEN,Masashi Sugiyama,Male,RIKEN / University of Tokyo,Expectation Propagation for t-Exponential Family Using q-Algebra.
192,192,Qinliang Su,Male,Duke University,Lawrence Carin,Male,Duke University,A Probabilistic Framework for Nonlinearities in Stochastic Neural Networks.
193,193,Andrei-Cristian Barbos,Male,University of Bordeaux,Arnaud Doucet,Male,Oxford,Clone MCMC: Parallel High-Dimensional Gaussian Gibbs Sampling.
