,first-author-affiliation,last-author-affiliation,title
15," Information Science Dept., Cornell University, Ithaca, NY"," TTI-Chicago, Chicago, IL",Bargaining for revenue shares on tree trading networks
16," CNRS, LAMSADE UMR, PLS, Université Paris-Dauphine, France"," CNRS, LAMSADE UMR, PLS, Université Paris-Dauphine, France",A matroid approach to the worst case allocation of indivisible goods
17," Department of Computer Science, University of Liverpool"," Department of Computer Science, University of Liverpool",Audience-based uncertainty in abstract argument games
18," Department of Computer Science and Engineering, University of Minnesota"," Department of Computer Science and Engineering, University of Minnesota",Optimal airline ticket purchasing using automated user-guided feature selection
19," Department of Computer Science, University of Liverpool, UK"," Department of Computer Science, University of Liverpool, UK",Revenue maximization via hiding item attributes
20," King's College London, Department of informatics, London, UK"," King's College London, Department of informatics, London, UK",Opponent modelling in persuasion dialogues
21, Cornell University, Cornell University,Sequential equilibrium in computational games
22," AI lab, Vrije Universiteit Brussel and MLG group, Université Libre de Bruxelles, Belgium"," AI lab, Vrije Universiteit Brussel and MLG group, Université Libre de Bruxelles, Belgium",Why is it so hard to say sorry? evolution of apology with commitments in the iterated Prisoner's Dilemma
23," Department of Computer Science and Engineering, The Chinese University of Hong Kong"," Department of Computer Science and Engineering, The Chinese University of Hong Kong",The dynamics of reinforcement social learning in cooperative multiagent systems
24," Hazardous Software, Raleigh, NC"," Department of Computer Science, North Carolina State University, Raleigh, NC",Macau: a basis for evaluating reputation systems
25," Department of Computer Science, Bar-Ilan University, Ramat Gan, Israel"," Department of Computer Science, Bar-Ilan University, Ramat Gan, Israel",How to change a group's collective decision?
26," Key Laboratory of Machine Perception, MOE, School of Electronics Engineering and Computer Science, Peking University, Beijing, P.R.China"," Microsoft Research Asia, Beijing, P.R.China",A game- heoretic machine learning approach for revenue maximization in sponsored search
27," School of Computer Engineering, Nanyang Technological University, Singapore"," School of Computer Engineering, Nanyang Technological University, Singapore",A framework to choose trust models for different e-marketplace environments
28, University of Southern California, University of Southern California,Defender (mis)coordination in security games
29," Universität Rostock, Rostock, Germany"," NICTA and UNSW, Sydney, Australia",A social welfare optimal sequential allocation procedure
30," School of Engineering and Applied Sciences, Aston University, Birmingham, United Kingdom"," School of Engineering and Applied Sciences, Aston University, Birmingham, United Kingdom",An intelligent broker agent for energy trading: an MDP approach
31," The Hebrew University of Jerusalem, Israel"," The Hebrew University of Jerusalem, Israel",Agent failures in all-pay auctions
32," Department of Computer Science, University of Minnesota"," Department of Computer Science & Psychology, University of Minnesota and Department of Computer Science & Psychology",Efficient learning in linearly solvable MDP models
33," Department of Computer Science, Duke University"," Department of Computer Science, Duke University",Game-theoretic question selection for tests
34," University of Toronto, Department of Computer Science"," University of Toronto, Department of Computer Science",Multi-winner social choice with incomplete preferences
35," School of Electronics, Electrical Engineering and Computer Science, Queen's University Belfast, Belfast, UK"," School of Electronics, Electrical Engineering and Computer Science, Queen's University Belfast, Belfast, UK",An ambiguity aversion framework of security games under ambiguities
36," University of Southern California, Los Angeles, CA"," University of Southern California, Los Angeles, CA",Multi-agent team formation: diversity beats strength?
37," Dept. of Comp. Sci., University of Rochester, Rochester, NY"," EECS, Northwestern University, Evanston, IL",Control complexity of schulze voting
38," University of Oxford, UK and University of Warsaw, Poland"," University of Oxford, UK",Computational analysis of connectivity games with applications to the investigation of terrorist networks
39," Maastricht University, The Netherlands"," Maastricht University, The Netherlands",Sufficient plan-time statistics for decentralized POMDPs
40," Department of Computer Science, University of Toronto"," Department of Computer Science, University of Toronto",Efficient vote elicitation under candidate uncertainty
41," Laboratory for Applied Ontology, ISTC-CNR, Trento, Italy"," Laboratory for Applied Ontology, ISTC-CNR, Trento, Italy",A proof-theoretical view of collective rationality
42," University of Southampton, UK"," University of Southampton, UK",Coalitional games via network flows
43," Individual and Collective Reasoning, University of Luxembourg, Luxembourg"," Department of Computing Science, University of Aberdeen, Scotland, UK",Opponent models with uncertainty for strategic argumentation
44, University of Southampton, University of Southampton,Efficient interdependent value combinatorial auctions with single minded bidders
45," University of Southern California, Los Angeles, CA"," University of Southern California, Los Angeles, CA",Efficiently solving joint activity based security games
46," University of Warsaw, Warsaw, Poland"," University of Auckland, Auckland, New Zealand",Fully proportional representation as resource allocation: approximability results
47," THINC Lab, Department of Computer Science, University of Georgia, Athens, GA"," THINC Lab, Department of Computer Science, University of Georgia, Athens, GA",Bimodal switching for online planning in multiagent settings
48," University of Toronto, Dept. of Computer Science"," Carnegie Mellon University, Computer Science Department",Analysis and optimization of multi-dimensional percentile mechanisms
49," Dept. of Computer Science, University of Toronto"," Dept. of Computer Science, University of Toronto",Multi-dimensional single-peaked consistency and its approximations
50, University of Southampton, University of Southampton,An efficient vector-based representation for coalitional games
51," Department of Computing, Imperial College London"," Department of Computing, Imperial College London",Endogenous boolean games
52," School of Electronics and Computer Science, University of Southampton, UK"," School of Electronics and Computer Science, University of Southampton, UK",Monte-Carlo expectation maximization for decentralized POMDPs
53," University of Southern California, Los Angeles"," University of Chile, Santiago, Chile",Scaling-up security games with boundedly rational adversaries: a cutting-plane approach
54," New Mexico State University, Las Cruces, NM"," University of Massachusetts, Amherst, MA",Automated generation of interaction graphs for value-factored dec-POMDPs
55," Nanyang Technological University, Singapore", University of Massachusetts Amherst,A reputation management approach for resource constrained trustee agents
56," School of Physical and Mathematical Sciences, Nanyang Technological University, Singapore"," School of Physical and Mathematical Sciences, Nanyang Technological University, Singapore",Multiwinner elections under preferences that are single-peaked on a tree
57," School of Physical and Mathematical Sciences, Nanyang Technological University, Singapore"," School of Physical and Mathematical Sciences, Nanyang Technological University, Singapore",On random quotas and proportional representation in weighted voting games
